Updated.gene.symbol	logFC	P.Value
MST1	0.69	0.000443
LOC102724587	0.0524	0.0366
LOC102724611	0.921	6.94e-10
LOC102724612	0.0602	0.107
LOC102724640	0.12	0.000746
EFCAB3	-0.124	0.0126
LOC102724689	-0.28	0.128
ARFGEF1-DT	0.00997	0.695
LINC01857	0.301	0.0904
LOC102724718	0.0178	0.585
LOC102724782	-0.0428	0.566
PRODH	0.414	0.0459
LOC102724809	-0.0161	0.606
AP1G2-AS1	0.162	0.0168
LOC102724842	-0.0757	0.0616
LOC101927268	0.25	0.0611
LOC102724870	0.175	0.0597
PPP1R3B-DT	-0.503	3.33e-06
PDCD6P1	-1.33	2.28e-12
LOC102724891	0.0385	0.263
LINC02861	0.317	3.25e-07
LOC102724938	0.0137	0.652
LOC389831	-0.802	0.00124
LOC102724975	-0.0242	0.587
KIAA2013	-0.322	1.8e-07
NPIPA1	0.671	7.04e-12
LINC02352	-0.114	0.0594
LOC105379426	1.63	8.93e-12
LOC102725068	0.138	0.0355
LOC102725108	0.0883	0.028
LOC102725116	0.107	0.0012
ZNF355P	-0.0121	0.686
FAM239A	-0.234	0.000216
NTM	0.475	0.112
DTX2	-0.639	5.18e-09
LOC101929208	-0.000962	0.98
LOC102725382	-0.0583	0.253
LOC102725383	-0.022	0.583
LOC101928214	0.0333	0.408
LOC102725420	-0.0359	0.382
LOC102725436	-0.0977	0.0332
LOC102725438	-0.0058	0.903
LINC01828	0.0341	0.309
LINC00869	0.713	7.77e-06
LOC103344931	0.164	0.000883
LOC103611081	0.167	0.00947
LOC105274304	-0.145	0.00648
LOC105369167	0.0395	0.402
LOC105369340	-0.0923	0.082
LOC105369477	0.276	3.32e-06
CADM1-AS1	0.0191	0.62
LOC105369595	-0.037	0.349
MIR200CHG	-0.00252	0.984
LOC105369662	0.358	1.77e-05
LOC105369705	0.107	0.00145
LINC02450	-0.0347	0.4
RPAP3-DT	0.0723	0.165
LINC02424	-0.00656	0.767
SNRPF-DT	-0.0741	0.115
LOC105369974	-0.00889	0.8
LOC105370178	-0.0646	0.0451
LINC02282	-0.0132	0.612
LOC105370475	-0.00678	0.865
LOC105370549	0.0258	0.333
LOC105370580	0.0497	0.0897
LOC105370612	0.00404	0.883
LOC105370613	0.0189	0.606
LOC105370622	-0.0515	0.18
LINC02833	0.0443	0.135
LOC105370697	0.0573	0.0481
LINC02250	0.00484	0.877
LOC105370746	-0.0339	0.375
LOC105370829	0.0892	0.0448
LOC105370832	0.00286	0.919
LOC105370888	0.0426	0.351
LOC105370941	-0.0122	0.671
LOC105370943	-0.0655	0.194
LOC105370962	-0.0295	0.436
LOC105371038	-0.0382	0.486
LOC105371046	0.0455	0.397
LINC01731	-0.0209	0.576
LOC105371307	0.0181	0.502
LOC105371352	0.0751	0.0298
ATP2C2-AS1	-0.00349	0.945
LOC101928188	-0.173	0.000265
LOC105371414	0.101	0.0556
LOC105371622	0.0675	0.0525
LOC105371703	-0.308	0.0545
LINC01992	-0.216	0.000396
LOC105371763	-0.043	0.4
LINC02086	-0.149	0.00165
LOC105371920	0.249	0.00356
LOC105371967	-0.0655	0.126
LOC105372069	0.154	7.54e-06
LOC105372179	-0.128	0.000448
LOC105372255	-0.257	1.03e-05
LOC105372404	-0.0271	0.371
ZNF8-DT	-0.0668	0.21
TMX4-AS1	0.106	0.00327
LOC105372526	-0.183	0.225
LOC105372547	0.0376	0.277
ZNF133-AS1	-0.0126	0.703
LOC105372695	-0.12	0.00141
LOC105372761	0.0148	0.754
LOC105372762	-0.0123	0.663
LOC105372793	0.0266	0.34
LINC01694	-0.0028	0.941
LOC105372881	0.551	3.01e-13
LOC105372953	-0.106	0.0213
LOC105372969	0.0521	0.0729
LOC105373065	0.0417	0.153
LINC01703	-0.259	5.12e-06
LOC105373150	0.0139	0.604
LOC105373383	-0.205	0.00976
LOC105373418	0.0235	0.598
LOC105373434	0.0301	0.516
LINC01808	0.0262	0.289
LOC105373495	0.0406	0.178
LOC105373738	0.176	0.000642
PDE11A-AS1	0.0249	0.481
LOC105373849	0.457	1.61e-08
LOC105373860	0.0095	0.763
LOC105373876	0.0265	0.479
LOC105373878	0.0348	0.436
LOC105373942	0.101	0.00236
RAB17-DT	-0.128	0.0146
LOC105374042	-0.0325	0.399
LINC02029	0.0575	0.115
LOC105374325	0.0122	0.731
LINC02482	-0.0611	0.646
SMIM14-DT	0.021	0.457
LOC105374428	0.0781	0.0267
LOC105374587	-0.0413	0.212
LINC02241	-0.366	0.00444
LOC105374690	0.0195	0.668
LOC105374768	-0.0879	0.0126
LOC105374809	-0.149	0.134
LINC02533	0.035	0.414
LOC105374928	0.0636	0.0293
LOC105374989	0.0117	0.717
LOC105375075	0.0142	0.641
LOC105375116	-0.0302	0.518
LOC105375172	1.61	2.47e-12
YAE1-DT	0.0057	0.838
LINC02838	-0.132	0.00471
LOC105375483	0.0163	0.6
LOC105375527	0.0733	0.0133
LOC105375531	0.191	1.2e-06
LOC105375640	0.0623	0.0267
LOC105375677	0.0816	0.0352
LINC03024	-0.059	0.159
LOC105375839	0.0632	0.0523
LOC105375875	0.0313	0.374
LOC105376037	0.0317	0.287
TMEM252-DT	-0.023	0.54
LOC105376081	-0.169	0.0188
LOC105376100	-0.00276	0.922
LOC105376166	-0.0682	0.0758
LOC105376292	-0.0655	0.402
LOC105376323	0.0825	0.0412
LOC105376360	-0.0885	0.0244
LOC105376379	-0.633	1.23e-06
LOC105376530	0.0387	0.33
LOC105376689	-0.0993	0.0412
LOC105379524	-0.413	4.57e-05
LOC105376805	0.512	0.000595
LOC105376944	-0.135	0.0166
LOC105376975	0.0346	0.403
RARB-AS1	0.0233	0.576
FLNB-AS1	0.0202	0.565
LOC105377134	0.0362	0.347
LOC105377143	0.0165	0.609
LOC105377276	-0.0725	0.135
UBE2D3-AS1	-0.00633	0.919
LOC105377371	0.0346	0.174
LOC105377421	0.0293	0.27
LINC02172	-0.0456	0.194
LOC105377458	0.044	0.116
LOC105377468	0.000215	0.996
LOC105377776	0.0187	0.554
LOC105377832	0.065	0.203
LOC105377924	0.053	0.143
LOC105377925	0.0389	0.125
LOC105377938	0.0681	0.0481
LOC105378052	-0.0129	0.735
LOC105378130	-0.0318	0.429
LOC105378311	0.0146	0.744
LINC02622	0.00455	0.944
LOC105378382	-0.0469	0.252
LOC105378419	0.0228	0.508
LINC02624	0.0304	0.358
LINC03068	-0.228	0.000427
LOC105378577	0.117	0.000507
LOC105378589	-0.0425	0.224
LOC105378702	-0.0304	0.473
LRP8-DT	-0.0181	0.582
LOC105378749	0.161	0.0188
CLCA4-AS1	-0.0073	0.906
LOC105378948	-0.292	6.06e-05
LOC105378997	0.194	8.21e-07
LOC105379045	0.784	6.18e-11
DMXL1-DT	0.02	0.434
LOC105379178	-0.0251	0.547
LOC105379186	0.0717	0.0487
LOC105379362	0.0104	0.952
LOC102724701	-1.35	9.89e-12
LOC105379655	0.146	0.0161
LOC106146153	0.928	3.27e-05
LINC02415	0.00997	0.796
LOC107984282	0.0494	0.429
LOC107984534	0.188	0.000329
LOC107985971	-0.0355	0.793
LOC114224	0.62	0.00119
TNFRSF14-AS1	0.367	4.24e-10
LOC142937	0.0626	0.206
LOC143286	0.169	0.000411
LOC145474	0.236	1.33e-05
LOC145678	0.036	0.384
KIF23-AS1	0.0187	0.7
ZNF280D	0.475	3.28e-06
LOC145845	-0.0318	0.318
LOC145945	0.0608	0.179
LINC02135	-0.00702	0.823
LINC02003	0.0306	0.371
ARHGAP27P1	0.189	0.00502
LOC147004	0.00568	0.871
LOC147791	0.0365	0.431
MRPL20-AS1	-0.125	0.0517
LOC148696	-0.0823	0.0373
ACTG1P25	0.039	0.259
LOC149351	0.00338	0.893
TRIM67-AS1	0.00745	0.868
LOC149401	0.106	0.0568
BPI	0.105	0.0506
LOC149703	-0.0248	0.51
LOC150005	0.0264	0.403
TIAM1-AS1	-0.411	3.44e-08
LINC01931	0.075	0.00758
SMPD4	-0.54	3.3e-11
LINC01854	-0.147	0.00548
LINC02610	-0.0422	0.445
GCSIR	-0.106	0.0168
LOC151657	-0.00352	0.941
LOC151760	-0.272	0.0741
GOLGA4-AS1	0.0559	0.309
RDUR	-0.0164	0.584
LINC02011	0.00605	0.843
LOC152286	-0.0275	0.414
LOC153546	0.215	0.0637
LOC153577	0.138	0.0192
LOC153682	0.0973	0.136
ANXA2R-AS1	0.413	0.00104
LOC153910	-0.0428	0.316
LOC154761	0.00514	0.97
LOC155060	0.237	0.00208
LOC157273	0.00835	0.761
LOC157562	-0.0814	0.159
LOC157740	-0.00151	0.961
LOC157860	0.0268	0.484
LOC157931	0.059	0.115
LOC158402	0.864	8.6e-14
LOC158434	-0.00924	0.768
LOC158863	0.123	0.0137
LOC162137	-0.156	0.0489
GATD1-DT	0.0435	0.288
DHFRP3	-0.0113	0.68
LOC200609	0.0525	0.0709
UICLM	0.196	0.00135
LOC200830	0.119	0.000161
LOC202025	1.03	4.43e-14
SIMC1P1	0.408	1.94e-05
LOC219688	-0.0581	0.181
LOC219690	-0.05	0.252
LOC220077	0.0474	0.211
LINC02685	-0.0309	0.549
LOC221272	-0.0926	0.0104
LOC221814	0.027	0.397
LOC221946	-0.0335	0.382
LINC02052	0.0265	0.449
LOC253805	0.00332	0.908
RNASE11-AS1	0.0611	0.165
LOC254896	0.379	0.000285
LOC107984784	-0.0757	0.0198
LINC01743	-0.0529	0.324
LOC257152	0.00686	0.942
MOCS2-DT	-0.0622	0.174
LOC280665	-0.0355	0.264
LOC283038	0.0545	0.0363
LOC283045	0.198	0.000657
LOC283075	0.269	6.26e-07
LOC283112	0.0488	0.1
B3GAT1-DT	-0.222	0.00178
LOC283194	0.0192	0.658
DGAT2-DT	0.105	0.00454
TNS2-AS1	-0.076	0.141
TMEM132D-AS1	-0.04	0.64
LOC283357	0.0746	0.527
LOC283387	-0.073	0.151
LINC02825	0.0287	0.331
LOC283475	0.0286	0.352
LOC283482	0.0505	0.287
LOC283484	0.0157	0.561
LINC03032	-0.187	0.000863
LOC283516	-0.00619	0.857
LINC01148	-0.0189	0.438
ALDH1A2-AS1	-0.00327	0.907
LOC283674	0.0134	0.724
OTUD7A	0.0583	0.0553
LOC283731	-0.0243	0.383
LOC283737	0.126	0.00219
LOC283745	0.0168	0.668
LOC283788	0.807	1.95e-10
GNAO1-DT	0.0137	0.659
LOC283861	0.25	0.000884
LINC02175	0.0174	0.677
PDPR2P	-0.0128	0.684
METTL16	-0.132	0.0346
LOC284014	0.0976	0.0276
RNF227	0.478	3.68e-07
PICART1	0.115	0.0201
LOC284219	-0.228	0.0193
LOC284240	-0.0417	0.265
LOC284242	0.151	0.00028
LOC284263	-0.0445	0.112
LINC01924	0.0931	0.00925
LOC284379	-0.0422	0.207
VSTM2B-DT	0.0311	0.511
LOC284513	-0.0443	0.3
LINC02806	-0.149	0.0229
GPR37L1	-0.127	9.12e-05
MFSD4A-AS1	0.3	0.000134
LOC284600	-0.0611	0.181
LINC02800	0.0556	0.0799
LINC01686	-0.165	0.00119
LINC01777	0.0815	0.105
LOC284669	-0.097	0.00527
LOC284788	-0.0289	0.466
LOC284798	-0.0584	0.212
LINC01697	-0.391	0.0016
LINC02891	0.0899	0.099
LOC284898	-0.013	0.747
LOC284912	-0.138	0.00406
LOC284926	-0.978	2.64e-11
EPIC1	0.109	0.00439
LOC284933	0.0255	0.622
LOC284950	0.0409	0.0884
LINC02946	0.00111	0.971
LINC01936	1.52	5.63e-20
FAM240C	-0.116	0.00373
LOC285097	0.0131	0.767
LOC285147	0.692	5.44e-17
LOC285178	0.09	0.0449
LOC285181	0.16	2.02e-05
LOC285191	-0.0191	0.67
LOC285300	-0.0109	0.815
LOC285422	-0.0191	0.603
IQCM	-0.0307	0.356
AGA-DT	0.0736	0.037
C4orf54	-0.116	0.0761
LINC02995	-0.0169	0.601
LINC01845	-0.0244	0.4
LOC285638	-0.0505	0.211
LINC02112	0.0185	0.573
BASP1-AS1	0.0601	0.0495
LINC03066	0.041	0.185
LOC285812	1.05	2.79e-07
LOC285819	-0.0323	0.407
LOC285847	0.106	0.00159
LINC02537	0.0147	0.626
LOC285889	0.0195	0.515
ZNF273	-0.821	1.52e-12
ZNF479	-0.0545	0.0888
LOC285957	0.068	0.492
LOC286058	0.101	0.0151
TNFRSF10B-AS1	0.0412	0.288
LOC286068	0.0791	0.0485
LOC286071	-0.23	0.000999
LOC286083	-0.0561	0.152
LOC105377782	-0.0356	0.516
LINC02153	0.0634	0.0735
LOC286121	-0.103	0.00426
LOC286154	-0.0283	0.272
FBXO25	0.483	2.57e-09
LOC286177	0.0442	0.141
LINC03018	-0.0207	0.587
LOC286191	1.43	3.1e-18
LINC02843	0.0744	0.0346
LOC286272	0.673	2.18e-06
LOC286359	-0.135	0.00135
LOC286382	0.0211	0.495
LOC286437	0.958	7.58e-17
LOC338620	0.0924	0.222
VSIG10L2	0.059	0.11
LOC338694	0.0587	0.107
LOC338963	-0.00793	0.886
WSCD1	0.512	4.14e-06
LOC339298	0.0705	0.0538
LOC339352	-0.0322	0.295
LINC02796	0.0379	0.282
LOC339539	-0.027	0.52
LINC01734	0.0138	0.678
LOC339593	-0.0117	0.724
LINC01692	-0.00505	0.851
LOC339666	-0.0505	0.257
LOC339685	0.0334	0.416
C2orf74-DT	-0.338	0.0405
LINC02579	-0.0187	0.681
BALR6	-0.072	0.0455
NUDT16-DT	0.0453	0.162
LOC339975	0.0585	0.121
LINC02260	-0.00997	0.806
LINC02481	0.23	0.0027
LINC02433	-0.0144	0.557
SLC25A48-AS1	0.0281	0.475
LOC340085	0.372	1.23e-08
LOC340090	0.0139	0.692
LINC02239	0.0783	0.17
LOC340184	0.0543	0.181
LINC02577	-0.279	0.0744
LINC03019	-0.0726	0.134
LINC02243	0.0937	0.00546
LOC374443	-0.604	4.77e-05
LINC01785	-0.0176	0.684
LOC375196	-0.225	0.0333
LINC01904	0.0056	0.866
LINC03086	0.0258	0.736
FAM230I	0.00933	0.805
LINC01913	-0.0302	0.389
LOC389199	0.0596	0.261
ING2-DT	-0.0018	0.959
SMIM32	-0.115	0.00889
TNFRSF10A-DT	-0.0968	0.0415
LOC389765	0.921	8.43e-17
HAPSTR2	-0.0386	0.38
LOC389906	-0.465	4.52e-07
LOC390705	-0.136	0.027
LINC02656	0.0942	0.0114
LOC399884	-0.144	0.00313
LOC399900	0.0862	0.0444
LINC02381	0.00114	0.995
LOC400499	-0.000681	0.992
LOC400541	-0.0223	0.537
LINC02139	-0.0034	0.931
LINC01996	0.693	1.32e-15
LOC107984974	0.0833	0.00689
LINC02092	0.0449	0.236
LOC400622	0.0587	0.282
LOC400627	-0.0881	0.0609
LINC02864	-0.137	0.0799
DPY19L3-DT	-0.168	0.00315
LOC400692	-0.00154	0.968
LOC400748	-0.0465	0.244
LOC400756	-0.0347	0.37
NBPF6	-0.00815	0.792
LRRC52-AS1	-0.0702	0.111
LINC02245	0.0109	0.739
LOC400965	0.0221	0.514
HOXD3	-0.351	4e-05
LOC401068	-0.427	1.43e-06
LOC401098	-0.0026	0.914
LINC02232	0.0483	0.0576
MARCHF11-DT	0.162	1.95e-06
LOC401220	0.0419	0.207
LOC401261	0.75	4.99e-11
LOC401312	0.0739	0.0977
CREB5	1.09	3.02e-11
LOC401324	0.00141	0.972
LOC401433	-0.0547	0.174
LOC401442	0.0627	0.0784
BHLHE22-AS1	-0.0581	0.214
LINC02595	-0.0492	0.208
LOC403312	0.0226	0.458
LERFS	-0.0881	0.186
LOC414300	0.0446	0.201
ZNF487	0.68	1.16e-07
LOC439933	-0.0275	0.308
LOC439938	0.0765	0.0261
USP6NL-AS1	0.0828	0.059
LINC02709	-0.23	2.15e-06
LINC02372	-0.0595	0.0799
LOC102725228	0.182	0.000478
LINC02893	-0.996	1.72e-06
CDR2-DT	0.0511	0.08
NPEPPSP1	-0.495	1.5e-05
LOC440570	-0.0485	0.197
CYMP-AS1	0.0754	0.135
LINC01720	0.00833	0.768
PRODHLP	0.103	0.0527
LOC440934	-1.52	3.83e-12
LINC02483	-0.0099	0.787
LOC441052	-0.0325	0.454
LOC441081	0.151	0.000283
FAM169A-AS1	-0.0248	0.588
ZC3H11A	-0.502	2.69e-06
LINC02487	-0.061	0.131
LOC441179	0.301	0.00947
LINC02981	0.282	7.38e-09
LINC03006	0.0826	0.0122
PTMAP11	0.0504	0.101
SEPTIN7P11	-0.0999	0.283
LOC441666	-0.0664	0.0705
LOC497256	0.0444	0.166
PBX3-DT	0.0249	0.422
IL6-AS1	0.0169	0.713
LOC550113	0.0325	0.428
MIR3936HG	0.0085	0.824
LINC01949	0.138	0.00151
LOC554174	0.0692	0.159
LOC554206	0.0741	0.0731
LOC554207	0.0205	0.529
LOC57399	0.0331	0.318
LOC574538	0.045	0.15
LOC613266	-0.0392	0.306
LOC619427	-0.118	0.00629
LOC642361	0.675	4.55e-12
LINC02297	0.0458	0.113
ZNF778	0.149	0.00774
LOC642620	-0.00068	0.983
LOC642696	-0.0182	0.601
DDX11	-1.04	9.3e-15
LINC00205	-0.355	0.0021
BAZ2B-AS1	0.05	0.584
LOC643085	-0.226	2.04e-09
CEP192P1	-0.0528	0.161
LINC01750	0.0747	0.033
LOC643549	-0.00327	0.927
LINC02523	0.0276	0.457
LOC643659	0.0414	0.136
PAFAH1B2P2	-0.0373	0.315
CASP4LP	2.19	2.5e-35
ELMOD1	0.0965	0.0267
PRKAG2-AS2	0.0373	0.372
LOC101928373	0.0273	0.364
LOC644656	0.116	0.24
LINC02604	-0.153	0.00178
LOC644852	0.00606	0.869
LOC645188	0.0386	0.27
LOC645261	0.0108	0.694
LINC01896	-0.152	0.0181
LOC645485	0.0224	0.39
SEPTIN7P14	0.398	5.01e-09
LOC645984	0.121	0.0171
LOC646014	0.36	3.27e-07
LOC646214	-0.475	9.32e-08
LINC02223	-0.0299	0.388
LINC01704	0.026	0.559
ZBTB44-DT	-0.0189	0.57
LOC646482	-0.0104	0.768
LOC646484	-0.00682	0.848
LINC02743	0.102	0.0178
LINC03007	0.179	0.00764
BCL10-AS1	0.15	4.72e-05
LOC646736	-0.0484	0.255
PRSS40A	0.0253	0.595
LOC646762	-0.364	0.00015
LOC646778	-0.0673	0.185
LOC646903	-0.298	7.71e-06
DHX9-AS1	0.145	0.000794
LOC647115	0.0543	0.461
LINC02026	-0.0289	0.294
LOC100132249	-0.0869	0.101
ANXA2R-OT1	-0.233	0.000863
LOC652276	-0.0515	0.287
LOC652993	-0.0748	0.0422
GPR199P	-0.00562	0.909
LOC653581	-0.143	0.00669
LSP1P4	0.02	0.558
LINC02802	-0.298	0.0175
LOC654780	0.0475	0.256
MFF-DT	0.0604	0.133
LMNTD2-AS1	1.06	1.71e-07
LOC727820	1.06	9.48e-08
LOC727916	-0.0565	0.502
LINC01874	0.0486	0.246
LOC728024	0.016	0.676
LINC02499	0.0247	0.562
LOC728061	0.283	0.0617
LOC728073	0.0877	0.0202
LINC02458	0.0046	0.902
SLIT3-AS1	-0.152	0.00244
LOC728099	0.0292	0.445
LOC728114	-0.0382	0.223
LINC02363	0.0139	0.62
MIR34BHG	0.256	0.00103
LOC728283	-0.0879	0.029
LOC728323	-0.0379	0.536
LOC728353	0.0877	0.0589
LOC728392	1.13	2.85e-11
LOC728445	0.063	0.163
LOC728485	-0.14	0.0714
THOC3	-1.9	8.54e-20
LOC728705	-0.0762	0.255
MAP4K3-DT	0.414	1.45e-07
LOC728743	-0.123	0.00363
LOC728805	0.0181	0.668
LOC728868	0.00329	0.939
CCDC13-AS2	0.134	0.0161
LOC729164	0.125	0.00561
LOC107984399	-0.161	0.00136
LOC729218	0.0698	0.313
KIAA2012-AS1	0.0274	0.494
LOC729291	-0.102	0.00646
LOC729296	-0.037	0.394
LINC02510	0.0243	0.367
LOC729324	-0.0486	0.295
FAM230B	-0.0586	0.139
LINC02226	0.0213	0.581
TEDC2-AS1	0.0625	0.052
LOC729680	0.728	1.59e-05
LOC729683	-0.0845	0.208
LOC729732	0.223	0.0195
LOC729815	0.0166	0.659
LOC729866	-0.00952	0.759
LOC729870	-0.0523	0.419
LOC729887	-0.195	0.0137
PDE4C	0.999	2.62e-14
CNN3-DT	0.915	2.56e-14
LOC730098	0.00943	0.869
LOC730101	-1.49	6.48e-08
CRYZL2P	0.883	4.22e-15
PAPOLA-DT	-0.0242	0.558
ANAPC1	-0.823	1.06e-14
LOC730961	0.016	0.771
LOC731157	-0.0113	0.82
LOC780529	-0.0419	0.376
LINC01711	-0.158	0.000143
GRAPL-AS1	-0.0196	0.706
REXO5	-0.522	4.34e-06
LOC81787	0.0468	0.457
LOC84214	-0.0457	0.189
LOC84843	0.0259	0.56
LOC90246	0.309	5.88e-08
TENM3-AS1	-0.121	0.0179
LOC90834	0.275	9.15e-10
LOC91450	0.0677	0.118
NEK2-DT	0.119	0.0392
LOC93429	-0.121	0.0034
LOC93444	-0.081	0.0918
LOC93463	0.0245	0.429
MRFAP1L2	-0.0307	0.779
LOH12CR2	0.203	0.0012
LONP1	-0.796	3.24e-17
LONRF1	1.05	3.63e-11
LONRF2	0.509	0.00169
LONRF3	0.969	9.35e-14
LORICRIN	-0.145	0.00252
LOX	-2.2	2.41e-13
LOXHD1	0.0876	0.013
LOXL1	-1.31	2.29e-10
LOXL1-AS1	-1.14	9.71e-11
LOXL2	-1.67	6.12e-12
LOXL3	-0.247	0.0228
LOXL4	-0.556	0.00194
LPA	-0.0191	0.636
LPAL2	-0.0584	0.0751
LPAR1	0.477	0.000398
LPAR2	-0.544	1.11e-06
LPAR3	-1.48	2.9e-09
LPAR4	-0.163	0.123
LPAR5	-0.958	1.96e-08
LPAR6	0.419	0.00272
LPCAT1	1.26	4.88e-08
LPCAT2	0.342	0.0257
LPCAT4	-0.438	5.04e-05
LPGAT1	-0.738	6.3e-06
LPIN1	0.233	0.0133
LPIN2	0.685	4.92e-05
LPIN3	-0.101	0.018
LPL	3.69	1.38e-28
LPO	-0.081	0.0828
LPP	-1	1.02e-11
LPP-AS2	-0.0941	0.162
LPXN	1.66	1.48e-13
LRAT	-0.0502	0.168
LRBA	-0.175	0.0519
LRCH1	1.06	3.37e-17
LRCH2	1.06	3.34e-17
LRCH3	0.478	9.61e-06
LRCH4	0.632	5.46e-16
LRFN1	-0.174	0.00321
LRFN2	-0.0525	0.202
LRFN3	-0.663	1.62e-09
LRFN4	-0.646	3.09e-14
LRFN5	0.268	0.00017
LRG1	0.308	0.177
LRGUK	0.0625	0.15
LRIF1	-0.549	0.000696
LRIG1	-0.144	0.012
LRIG2	-0.246	0.00155
LRIG3	-1.44	1.36e-15
LRIT1	-0.0777	0.049
IRAG2	0.659	1.19e-05
LRP1	0.322	4.78e-05
LRP10	0.154	0.103
LRP11	-0.541	3.81e-06
LRP12	-1.47	1.57e-15
LRP1B	-0.0203	0.629
LRP2	1.4	1.22e-14
LRP2BP	0.311	2.09e-06
LRP3	-0.214	0.0142
LRP4	-1.12	3.21e-07
LRP5	-0.236	0.0469
LRP5L	-0.313	3.72e-05
LRP6	-0.102	0.211
LRP8	-1.57	1.04e-16
LRPAP1	0.451	1.07e-05
LRPPRC	-1.01	5.14e-19
LRR1	-0.991	5.15e-15
LRRC1	-0.993	4.43e-08
LRRC10B	0.741	0.00103
LRRC14	-0.0978	0.131
LRRC15	-2.24	3.3e-13
LRRC17	-0.934	0.00119
LRRC18	0.428	1.94e-06
LRRC19	0.074	0.0155
LRRC2	0.447	2.52e-12
LRRC2-AS1	-0.0208	0.533
LRRC20	-0.584	2.59e-09
LRRC23	0.141	0.38
LRRC25	0.687	3.32e-09
LRRC27	0.328	1.52e-06
LRRC28	-0.389	1.68e-05
FBXL9P	0.0278	0.59
LRRC3	-0.0573	0.191
LRRC31	-0.0774	0.552
LRRC32	1.99	1.07e-19
LRRC34	0.167	0.318
LRRC36	2.46	1.47e-27
LRRC37A2	0.413	6.58e-06
LRRC37A4P	-0.108	0.043
LRRC37A3	0.13	0.0825
LRRC37A	0.17	0.0364
LRRC37A5P	0.021	0.507
LRRC37A7P	0.016	0.63
LRRC37A8P	0.0413	0.161
LRRC37B	-0.0414	0.526
LRRC37BP1	-0.0536	0.127
LRRC38	-0.0193	0.557
LRRC39	0.112	0.00363
LRRC3B	0.0739	0.135
LRRC4	-0.481	0.0155
LRRC40	0.3	2.14e-07
LRRC41	-0.549	4.38e-06
LRRC42	-0.978	4.31e-21
LRRC43	-0.175	0.00792
LRRC45	-0.413	9.06e-07
LRRC46	0.842	0.00067
LRRC47	-0.238	0.00524
LRRC49	0.556	7.07e-08
LRRC4B	0.00886	0.868
LRRC4C	0.285	0.00112
LRRC52	0.0112	0.79
LRRC55	-0.00657	0.849
LRRC56	0.139	0.0246
LRRC57	-0.27	0.00535
LRRC58	-0.62	3.4e-07
LRRC59	-0.922	7.75e-19
DNAAF11	0.439	0.00108
LRRC61	-0.358	0.000158
LRRC63	0.0859	0.00334
LRRC66	-0.0352	0.304
LRRC69	0.135	0.0188
LRRC7	-0.0224	0.402
LRRC70	1.36	2.46e-14
LRRC71	0.0968	0.158
LRRC72	-0.00112	0.976
LRRC73	-0.223	0.00758
LRRC74A	-0.0841	0.0789
LRRC74B	0.0867	0.0135
LRRC75A	0.396	0.00108
LRRC75B	-0.211	0.00177
LRRC8A	-0.379	0.0162
LRRC8B	-0.303	0.00471
LRRC8D	-0.834	1.77e-10
LRRC8E	-1.03	8.84e-08
LRRCC1	0.013	0.897
LRRD1	0.0422	0.122
CYP51A1	0.419	0.00237
LRRFIP1	2.33	3.48e-29
LRRFIP2	0.593	9.52e-14
LRRIQ1	0.0132	0.762
LRRIQ3	-0.0642	0.193
LRRK1	0.14	0.00224
LRRK2	4.01	8.3e-28
LRRN1	-0.431	0.0138
LRRN2	0.0428	0.448
LRRN3	2.8	1.37e-20
LRRN4	1.64	2.21e-07
LRRN4CL	0.973	4.09e-11
LRRTM1	-0.105	0.0698
LRRTM2	0.0985	0.134
LRRTM4	0.0711	0.0326
LRSAM1	0.151	0.0336
LRTM1	0.0593	0.0621
LRTM2	-0.0773	0.165
LRTOMT	0.115	0.228
LSAMP	1.32	1.28e-13
LSAMP-AS1	-0.216	0.00363
LSG1	-1.07	6.05e-15
LSM1	-0.47	3.16e-06
LSM10	-0.0138	0.879
LSM11	-0.32	9.2e-05
LSM12	-0.869	9.99e-13
LSM14A	-0.393	5.77e-07
LSM14B	-0.39	1.22e-07
LSM2	-0.582	5.55e-09
LSM3	0.362	4.86e-11
LSM4	-0.955	6.19e-12
LSM5	-0.891	3.85e-14
LSM6	0.177	0.0179
LSM7	-0.654	1.2e-11
LSM8	0.576	2.13e-09
LSMEM1	0.0613	0.292
LSMEM2	-0.0933	0.144
LSP1	0.668	1.91e-06
LSR	-1.1	1.95e-11
LSS	0.446	7.24e-06
LST1	2.06	2.78e-21
LTA	-0.0848	0.0624
LTB	-0.0428	0.325
LTB4R	-0.61	5.03e-05
LTB4R2	-0.229	0.000193
LTBP1	-0.514	0.00172
LTBP2	1.28	2.08e-11
LTBP3	0.133	0.0449
LTBP4	1.58	6.72e-20
LTBR	-0.453	0.000493
LTC4S	1.17	1.47e-20
LTF	-1.15	0.00937
LTK	0.484	2.86e-05
LTN1	0.227	0.159
LTV1	-0.0802	0.164
LUC7L	0.639	1.87e-07
LUC7L2	-0.619	9.7e-17
LUC7L3	0.926	2.16e-12
LUM	0.203	0.104
LUNAR1	-0.036	0.378
LURAP1	0.000627	0.991
LURAP1L	0.99	4.82e-09
LURAP1L-AS1	-0.0261	0.476
LUZP1	0.108	0.228
LUZP2	-0.0958	0.0123
LUZP4	0.000823	0.984
LINC02475	-0.149	0.0522
LVRN	-0.0761	0.141
LXN	0.62	0.00355
LY6D	-2.42	1.09e-08
LY6E	-0.132	0.362
