ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title	Retained.original
1558195_at	1.91e-07	3.74e-08	-5.790393	7.865181	-0.46150617	LINC00592	long intergenic non-protein coding RNA 592	LINC00592	long intergenic non-protein coding RNA 592	FALSE
1554716_s_at	0.05	0.033	-2.151782	-5.064246	-0.06399288	LINC00593	long intergenic non-protein coding RNA 593	LINC00593	long intergenic non-protein coding RNA 593	FALSE
244701_at	0.0185	0.0108	-2.579804	-4.084791	-0.07760803	LINC00595	long intergenic non-protein coding RNA 595	LINC00595	long intergenic non-protein coding RNA 595	FALSE
208109_s_at	3.04e-22	7.79e-24	11.96739	43.502008	1.3125629	LINC00597	long intergenic non-protein coding RNA 597	LINC00597	long intergenic non-protein coding RNA 597	FALSE
1555264_a_at	1.44e-05	3.93e-06	-4.785136	3.354452	-0.14640481	LINC00598	long intergenic non-protein coding RNA 598	LINC00598	long intergenic non-protein coding RNA 598	FALSE
1556505_at	0.115	0.0838	-1.740092	-5.847954	-0.05156471	LINC00605	long intergenic non-protein coding RNA 605	LINC00605	long intergenic non-protein coding RNA 605	FALSE
1556448_a_at	0.18	0.139	-1.488522	-6.248268	-0.03484289	LINC00606	long intergenic non-protein coding RNA 606	LINC00606	long intergenic non-protein coding RNA 606	FALSE
1564200_at	0.0121	0.00673	2.746493	-3.659261	0.14707896	LINC00607	long intergenic non-protein coding RNA 607	LINC00607	long intergenic non-protein coding RNA 607	FALSE
239507_at	0.0341	0.0215	-2.322679	-4.692982	-0.0817185	LINC00608	long intergenic non-protein coding RNA 608	LINC00608	long intergenic non-protein coding RNA 608	FALSE
244557_at	0.874	0.85	-0.189774	-7.332824	-0.00514806	LINC00610	long intergenic non-protein coding RNA 610	LINC00610	long intergenic non-protein coding RNA 610	TRUE
1555040_at	0.382	0.325	-0.987312	-6.863864	-0.02377815	LINC00612	long intergenic non-protein coding RNA 612	LINC00612	long intergenic non-protein coding RNA 612	FALSE
1553497_at	9.12e-05	2.96e-05	-4.303029	1.416592	-0.10599918	LINC00615	long intergenic non-protein coding RNA 615	LINC00615	long intergenic non-protein coding RNA 615	FALSE
1561098_at	0.128	0.0941	-1.68449	-5.941617	-0.05710694	LINC00616	long intergenic non-protein coding RNA 616	LINC00616	long intergenic non-protein coding RNA 616	FALSE
1560851_at	0.0183	0.0107	2.583502	-4.075615	0.07495308	LINC00619	long intergenic non-protein coding RNA 619	LINC00619	long intergenic non-protein coding RNA 619	FALSE
1563043_at	0.0331	0.0207	-2.336286	-4.662282	-0.0577637	LINC00620	long intergenic non-protein coding RNA 620	LINC00620	long intergenic non-protein coding RNA 620	FALSE
229640_x_at	0.0518	0.0343	2.134964	-5.099342	0.13097148	LINC00621	long intergenic non-protein coding RNA 621	LOC105370109	uncharacterized LOC105370109	FALSE
1558404_at	1.76e-10	2.21e-11	7.213604	15.143278	0.64463264	LINC00622	long intergenic non-protein coding RNA 622	LINC00622	long intergenic non-protein coding RNA 622	FALSE
229429_x_at	0.37	0.314	-1.010785	-6.840509	-0.10229479	LINC00623	long intergenic non-protein coding RNA 623	LINC00623	long intergenic non-protein coding RNA 623	FALSE
1557597_at	0.00403	0.00197	-3.148628	-2.534292	-0.06805594	LINC00624	long intergenic non-protein coding RNA 624	LINC00624	long intergenic non-protein coding RNA 624	FALSE
224020_at	0.00035	0.00013	-3.924225	0.008251	-0.55006951	LINC00626	long intergenic non-protein coding RNA 626	LINC00626	long intergenic non-protein coding RNA 626	FALSE
1565554_at	0.00105	0.00044	-3.59175	-1.139664	-0.16818144	LINC00628	long intergenic non-protein coding RNA 628	LINC00628	long intergenic non-protein coding RNA 628	FALSE
232822_x_at	0.0387	0.0248	-2.26682	-4.817255	-0.06904751	LINC00629	long intergenic non-protein coding RNA 629	LINC00629	long intergenic non-protein coding RNA 629	FALSE
1559510_at	0.000404	0.000153	-3.881851	-0.142728	-0.10417689	LINC00630	long intergenic non-protein coding RNA 630	LINC00630	long intergenic non-protein coding RNA 630	FALSE
1557133_at	0.576	0.52	-0.645029	-7.142632	-0.02481083	LINC00632	long intergenic non-protein coding RNA 632	LINC00632	long intergenic non-protein coding RNA 632	FALSE
238283_at	0.4	0.343	-0.951206	-6.898731	-0.02226906	LINC00635	long intergenic non-protein coding RNA 635	LINC00635	long intergenic non-protein coding RNA 635	FALSE
1560514_at	0.038	0.0242	-2.275732	-4.797617	-0.05987277	LINC00636	long intergenic non-protein coding RNA 636	LINC00636	long intergenic non-protein coding RNA 636	FALSE
1553780_at	2.46e-05	7.02e-06	-4.650273	2.796602	-0.21667388	LINC00638	long intergenic non-protein coding RNA 638	VESTAR	VEGFC mRNA stability associated lncRNA	FALSE
1557821_at	0.265	0.214	-1.247324	-6.575019	-0.03172871	LINC00639	long intergenic non-protein coding RNA 639	LINC00639	long intergenic non-protein coding RNA 639	FALSE
240902_at	0.983	0.979	0.025971	-7.350533	0.00069815	LINC00641	long intergenic non-protein coding RNA 641	LINC00641	long intergenic non-protein coding RNA 641	FALSE
1557656_at	1.99e-05	5.58e-06	-4.703696	3.016151	-0.22630593	LINC00642	long intergenic non-protein coding RNA 642	LINC00642	long intergenic non-protein coding RNA 642	FALSE
231186_at	0.249	0.2	-1.28732	-6.524732	-0.14162352	LINC00643	long intergenic non-protein coding RNA 643	LINC00643	long intergenic non-protein coding RNA 643	FALSE
237540_at	0.161	0.122	-1.55569	-6.147296	-0.02685052	LINC00644	long intergenic non-protein coding RNA 644	LINC00644	long intergenic non-protein coding RNA 644	FALSE
1559992_a_at	0.244	0.195	-1.300281	-6.508102	-0.02933414	LINC00645	long intergenic non-protein coding RNA 645	LINC00645	long intergenic non-protein coding RNA 645	FALSE
1557215_at	0.00307	0.00145	-3.242277	-2.252828	-0.26322535	LINC00648	long intergenic non-protein coding RNA 648	LINC00648	long intergenic non-protein coding RNA 648	FALSE
220747_at	8.92e-05	2.89e-05	-4.309207	1.440416	-0.15407099	LINC00652	long intergenic non-protein coding RNA 652	LINC00652	long intergenic non-protein coding RNA 652	FALSE
229992_at	0.002	0.000898	-3.385726	-1.807772	-0.12988501	LINC00654	long intergenic non-protein coding RNA 654	LINC00654	long intergenic non-protein coding RNA 654	FALSE
1554382_at	0.225	0.178	1.353262	-6.438433	0.0436454	LINC00656	long intergenic non-protein coding RNA 656	LINC00656	long intergenic non-protein coding RNA 656	FALSE
231458_at	0.00903	0.00485	-2.85766	-3.362045	-0.10198928	LINC00658	long intergenic non-protein coding RNA 658	LINC00658	long intergenic non-protein coding RNA 658	FALSE
1562478_at	0.00825	0.00439	-2.891015	-3.270795	-0.09361464	LINC00659	long intergenic non-protein coding RNA 659	LINC00659	long intergenic non-protein coding RNA 659	FALSE
237242_at	0.0031	0.00147	-3.239027	-2.262718	-0.10293619	LINC00661	long intergenic non-protein coding RNA 661	LINC00661	long intergenic non-protein coding RNA 661	FALSE
235191_at	0.000359	0.000134	-3.917156	-0.017029	-0.36009365	LINC00662	long intergenic non-protein coding RNA 662	LINC00662	long intergenic non-protein coding RNA 662	FALSE
1555363_s_at	0.00771	0.00406	2.91627	-3.201071	0.23545468	LINC00663	long intergenic non-protein coding RNA 663	LINC00663	long intergenic non-protein coding RNA 663	FALSE
1562348_at	0.245	0.196	-1.298386	-6.510544	-0.03602827	LINC00664	long intergenic non-protein coding RNA 664	LINC00664	long intergenic non-protein coding RNA 664	FALSE
242462_at	8.46e-09	1.35e-09	-6.447802	11.113078	-0.70150173	LINC00665	long intergenic non-protein coding RNA 665	LINC00665	long intergenic non-protein coding RNA 665	FALSE
228160_at	8.88e-07	1.94e-07	5.447966	6.262379	0.65198478	LINC00667	long intergenic non-protein coding RNA 667	LINC00667	long intergenic non-protein coding RNA 667	FALSE
242683_at	3.62e-09	5.46e-10	-6.61983	11.996851	-0.49728478	LINC00668	long intergenic non-protein coding RNA 668	LINC00668	long intergenic non-protein coding RNA 668	FALSE
1570189_at	0.00365	0.00176	-3.183002	-2.431822	-0.07328646	LINC00671	long intergenic non-protein coding RNA 671	LINC00671	long intergenic non-protein coding RNA 671	FALSE
238360_s_at	0.000439	0.000167	3.85723	-0.229836	0.24190719	LINC00672	long intergenic non-protein coding RNA 672	LASP1NB	LASP1 neighbor	FALSE
230858_at	0.00132	0.000567	-3.519285	-1.378499	-0.10469368	LINC00673	long intergenic non-protein coding RNA 673	LINC00673	long intergenic non-protein coding RNA 673	FALSE
227452_at	3.87e-24	7.34e-26	-12.70924	48.129015	-2.33843314	LINC00673///LINC00511	long intergenic non-protein coding RNA 673///long intergenic non-protein coding RNA 511	LINC00511	long intergenic non-protein coding RNA 511	FALSE
1566987_s_at	5.65e-09	8.77e-10	-6.529878	11.533086	-0.26129263	LINC00674	long intergenic non-protein coding RNA 674	LINC00674	long intergenic non-protein coding RNA 674	FALSE
236001_at	0.00222	0.00101	-3.351058	-1.916861	-0.2789781	LINC00675	long intergenic non-protein coding RNA 675	TMEM238L	transmembrane protein 238 like	FALSE
1569418_at	0.0122	0.00679	-2.743685	-3.666629	-0.07145991	LINC00682	long intergenic non-protein coding RNA 682	LINC00682	long intergenic non-protein coding RNA 682	FALSE
232463_at	0.213	0.167	-1.386905	-6.392783	-0.07975939	LINC00685	long intergenic non-protein coding RNA 685	LINC00685	long intergenic non-protein coding RNA 685	FALSE
232836_at	0.00937	0.00505	-2.843879	-3.399468	-0.09843207	LINC00687	long intergenic non-protein coding RNA 687	LINC00687	long intergenic non-protein coding RNA 687	FALSE
243261_at	6.27e-05	1.96e-05	-4.404357	1.81072	-0.21325217	LINC00689	long intergenic non-protein coding RNA 689	LINC00689	long intergenic non-protein coding RNA 689	FALSE
244325_at	0.353	0.297	-1.046407	-6.80403	-0.02326937	LINC00690	long intergenic non-protein coding RNA 690	LINC00690	long intergenic non-protein coding RNA 690	FALSE
1561059_a_at	0.187	0.144	-1.467885	-6.278421	-0.0297134	LINC00691	long intergenic non-protein coding RNA 691	LINC00691	long intergenic non-protein coding RNA 691	FALSE
1556529_a_at	0.673	0.624	0.491409	-7.229941	0.01007707	LINC00692	long intergenic non-protein coding RNA 692	LINC00692	long intergenic non-protein coding RNA 692	FALSE
1564250_at	0.107	0.0775	1.77702	-5.784132	0.03708475	LINC00693	long intergenic non-protein coding RNA 693	LINC00693	long intergenic non-protein coding RNA 693	TRUE
1557369_a_at	2.41e-05	6.89e-06	-4.654387	2.813439	-0.15706632	LINC00698	long intergenic non-protein coding RNA 698	LINC00698	long intergenic non-protein coding RNA 698	FALSE
1564209_at	0.0427	0.0276	-2.223067	-4.912617	-0.05506974	LINC00700	long intergenic non-protein coding RNA 700	LINC00700	long intergenic non-protein coding RNA 700	FALSE
236304_at	2.53e-25	4.02e-27	13.171735	51.011295	1.02710156	LINC00702	long intergenic non-protein coding RNA 702	LINC00702	long intergenic non-protein coding RNA 702	TRUE
1558660_at	0.352	0.295	-1.049728	-6.800566	-0.02580506	LINC00703	long intergenic non-protein coding RNA 703	LINC00703	long intergenic non-protein coding RNA 703	FALSE
1560472_at	0.00347	0.00166	-3.200096	-2.380501	-0.13380689	LINC00705	long intergenic non-protein coding RNA 705	LINC00705	long intergenic non-protein coding RNA 705	FALSE
237529_at	0.614	0.56	-0.583945	-7.180164	-0.01771626	LINC00708	long intergenic non-protein coding RNA 708	LINC00708	long intergenic non-protein coding RNA 708	FALSE
231421_at	0.885	0.862	0.173954	-7.335707	0.00398875	LINC00710	long intergenic non-protein coding RNA 710	LINC00710	long intergenic non-protein coding RNA 710	FALSE
1555580_at	0.00222	0.00101	-3.351837	-1.914421	-0.15956343	LINC00824	long intergenic non-protein coding RNA 824	LINC00824	long intergenic non-protein coding RNA 824	FALSE
240578_at	0.329	0.274	-1.096644	-6.75047	-0.03604368	LINC00836	long intergenic non-protein coding RNA 836	LINC00836	long intergenic non-protein coding RNA 836	FALSE
215929_at	0.524	0.467	0.729638	-7.084519	0.01210338	LINC00837	long intergenic non-protein coding RNA 837	LINC00837	long intergenic non-protein coding RNA 837	FALSE
1561984_at	0.52	0.462	-0.736861	-7.079228	-0.01962185	LINC00838	long intergenic non-protein coding RNA 838	LINC00838	long intergenic non-protein coding RNA 838	FALSE
233562_at	0.0955	0.0682	-1.836427	-5.678761	-0.16203382	LINC00839	long intergenic non-protein coding RNA 839	LINC00839	long intergenic non-protein coding RNA 839	FALSE
240763_at	8.54e-06	2.23e-06	-4.914531	3.900791	-0.16426322	LINC00841	long intergenic non-protein coding RNA 841	LINC00841	long intergenic non-protein coding RNA 841	TRUE
230577_at	1.31e-20	4.2e-22	11.33201	39.546724	0.4952886	LINC00844	long intergenic non-protein coding RNA 844	LINC00844	long intergenic non-protein coding RNA 844	FALSE
238298_at	0.00692	0.0036	-2.955689	-3.091161	-0.08534394	LINC00845	long intergenic non-protein coding RNA 845	LINC00845	long intergenic non-protein coding RNA 845	FALSE
1556180_at	7.78e-10	1.07e-10	-6.924911	13.595655	-0.52221093	LINC00847	long intergenic non-protein coding RNA 847	LINC00847	long intergenic non-protein coding RNA 847	FALSE
235747_at	2.72e-19	1.06e-20	10.815197	36.343855	1.21715849	LINC00849///SLC25A16	long intergenic non-protein coding RNA 849///solute carrier family 25 member 16	SLC25A16	solute carrier family 25 member 16	FALSE
231447_at	0.441	0.383	-0.874851	-6.968235	-0.04028087	LINC00851	long intergenic non-protein coding RNA 851	LINC00851	long intergenic non-protein coding RNA 851	FALSE
223725_at	9e-11	1.09e-11	7.341477	15.838873	0.21851214	LINC00852	long intergenic non-protein coding RNA 852	LINC00852	long intergenic non-protein coding RNA 852	FALSE
237224_at	0.00017	5.87e-05	-4.130822	0.76344	-0.16147178	LINC00853	long intergenic non-protein coding RNA 853	LINC00853	long intergenic non-protein coding RNA 853	FALSE
1556754_at	0.0324	0.0203	-2.345427	-4.641563	-0.07171157	LINC00856	long intergenic non-protein coding RNA 856	LINC00856	long intergenic non-protein coding RNA 856	FALSE
1569322_at	3.19e-06	7.67e-07	-5.15219	4.931714	-0.30758725	LINC00857	long intergenic non-protein coding RNA 857	LINC00857	long intergenic non-protein coding RNA 857	FALSE
1563821_at	1.09e-07	2.04e-08	-5.913225	8.455556	-0.23451784	LINC00858	long intergenic non-protein coding RNA 858	LINC00858	long intergenic non-protein coding RNA 858	FALSE
1562909_at	0.015	0.00852	-2.664626	-3.871291	-0.0739628	LINC00862	long intergenic non-protein coding RNA 862	LINC00862	long intergenic non-protein coding RNA 862	FALSE
232239_at	0.849	0.821	0.226826	-7.32509	0.02013458	LINC00865	long intergenic non-protein coding RNA 865	LINC00865	long intergenic non-protein coding RNA 865	FALSE
237385_at	0.017	0.0098	-2.614944	-3.99711	-0.09229246	LINC00867	long intergenic non-protein coding RNA 867	LINC00867	long intergenic non-protein coding RNA 867	FALSE
1556533_at	0.00059	0.000232	-3.769443	-0.53668	-0.15664283	LINC00868	long intergenic non-protein coding RNA 868	LINC00868	long intergenic non-protein coding RNA 868	FALSE
1563483_at	2.73e-06	6.51e-07	-5.188233	5.09109	-0.20832548	LINC00869	long intergenic non-protein coding RNA 869	LINC00869	long intergenic non-protein coding RNA 869	FALSE
1557602_at	5e-04	0.000193	-3.819113	-0.363787	-0.11666582	LINC00870	long intergenic non-protein coding RNA 870	LINC00870	long intergenic non-protein coding RNA 870	FALSE
243954_at	0.511	0.453	-0.751759	-7.068154	-0.02823859	LINC00877	long intergenic non-protein coding RNA 877	LINC00877	long intergenic non-protein coding RNA 877	FALSE
1556406_at	0.00249	0.00115	-3.312751	-2.036271	-0.08252671	LINC00879	long intergenic non-protein coding RNA 879	LINC00879	long intergenic non-protein coding RNA 879	FALSE
1561402_at	3.27e-06	7.89e-07	-5.146145	4.905057	-0.16746029	LINC00880	long intergenic non-protein coding RNA 880	LINC00880	long intergenic non-protein coding RNA 880	FALSE
243687_at	0.0174	0.0101	-2.604573	-4.023101	-0.09553849	LINC00881	long intergenic non-protein coding RNA 881	LINC00881	long intergenic non-protein coding RNA 881	FALSE
1569885_at	0.293	0.24	-1.179414	-6.656836	-0.0341588	LINC00882	long intergenic non-protein coding RNA 882	LINC00882	long intergenic non-protein coding RNA 882	FALSE
1566760_at	1.93e-06	4.49e-07	-5.268813	5.450226	-0.18327421	LINC00884	long intergenic non-protein coding RNA 884	ATP13A3-DT	ATP13A3 divergent transcript	FALSE
230780_at	0.804	0.768	-0.295029	-7.30726	-0.02208985	LINC00886	long intergenic non-protein coding RNA 886	LINC00886	long intergenic non-protein coding RNA 886	FALSE
1564485_at	0.0588	0.0395	-2.075932	-5.220468	-0.04981902	LINC00887	long intergenic non-protein coding RNA 887	LINC00887	long intergenic non-protein coding RNA 887	FALSE
236798_at	3.68e-08	6.44e-09	-6.143295	9.582194	-0.79390913	LINC00888	long intergenic non-protein coding RNA 888	SNHG33	small nucleolar RNA host gene 33	FALSE
1559648_at	0.566	0.51	0.659921	-7.13292	0.01501315	LINC00892	long intergenic non-protein coding RNA 892	LINC00892	long intergenic non-protein coding RNA 892	FALSE
1556026_at	9.64e-13	8.9e-14	8.186933	20.576257	0.44177751	LINC00893	long intergenic non-protein coding RNA 893	EOLA1-DT	EOLA1 divergent transcript	FALSE
1569315_s_at	1.66e-05	4.57e-06	4.750133	3.208517	0.31956948	LINC00894	long intergenic non-protein coding RNA 894	EOLA2-DT	EOLA2 divergent transcript	FALSE
1561707_at	0.137	0.102	-1.644647	-6.00693	-0.04671748	LINC00895	long intergenic non-protein coding RNA 895	LINC00895	long intergenic non-protein coding RNA 895	FALSE
1553658_at	2.16e-05	6.1e-06	-4.682955	2.93069	-0.13744537	LINC00896	long intergenic non-protein coding RNA 896	LINC00896	long intergenic non-protein coding RNA 896	FALSE
232088_x_at	2.66e-08	4.55e-09	6.211547	9.921478	0.41364702	LINC00899	long intergenic non-protein coding RNA 899	LINC00899	long intergenic non-protein coding RNA 899	FALSE
239675_at	0.00353	0.0017	-3.194452	-2.397471	-0.18602227	LINC00900	long intergenic non-protein coding RNA 900	LINC00900	long intergenic non-protein coding RNA 900	FALSE
1556617_a_at	0.0975	0.0698	-1.825599	-5.698215	-0.03509421	LINC00901	long intergenic non-protein coding RNA 901	LINC00901	long intergenic non-protein coding RNA 901	FALSE
1562914_a_at	6.92e-06	1.78e-06	-4.96563	4.119479	-0.15021886	LINC00905	long intergenic non-protein coding RNA 905	LINC00905	long intergenic non-protein coding RNA 905	FALSE
1557550_at	0.00737	0.00386	-2.932813	-3.155107	-0.08863658	LINC00906	long intergenic non-protein coding RNA 906	LINC00906	long intergenic non-protein coding RNA 906	FALSE
1561587_at	0.0265	0.0162	-2.430983	-4.444009	-0.06498933	LINC00907	long intergenic non-protein coding RNA 907	LINC00907	long intergenic non-protein coding RNA 907	FALSE
1558849_at	0.0998	0.0716	-1.813932	-5.719051	-0.06312018	LINC00908	long intergenic non-protein coding RNA 908	LINC00908	long intergenic non-protein coding RNA 908	FALSE
226924_at	0.00029	0.000106	3.978825	0.204775	0.43300443	LINC00909	long intergenic non-protein coding RNA 909	ZNF407-AS1	ZNF407 antisense RNA 1	FALSE
1559144_x_at	9.3e-10	1.29e-10	-6.889995	13.410711	-0.21589356	LINC00910	long intergenic non-protein coding RNA 910	LINC00910	long intergenic non-protein coding RNA 910	FALSE
241312_at	0.222	0.176	-1.360719	-6.428409	-0.05424317	LINC00911	long intergenic non-protein coding RNA 911	LINC00911	long intergenic non-protein coding RNA 911	FALSE
234925_at	0.00244	0.00112	-3.319441	-2.0155	-0.09433425	LINC00917	long intergenic non-protein coding RNA 917	LINC00917	long intergenic non-protein coding RNA 917	FALSE
231627_at	0.00283	0.00132	-3.269747	-2.168897	-0.10003662	LINC00919	long intergenic non-protein coding RNA 919	LINC00919	long intergenic non-protein coding RNA 919	FALSE
229363_at	0.0634	0.043	2.040343	-5.291938	0.13214828	LINC00920	long intergenic non-protein coding RNA 920	LINC00920	long intergenic non-protein coding RNA 920	FALSE
232089_at	0.0867	0.0612	1.885965	-5.588359	0.10961562	LINC00921///TIGD7///ZNF263	long intergenic non-protein coding RNA 921///tigger transposable element derived 7///zinc finger protein 263	ZNF263	zinc finger protein 263	FALSE
243547_at	7.17e-05	2.27e-05	4.36893	1.672104	0.1553205	LINC00921///ZNF263	long intergenic non-protein coding RNA 921///zinc finger protein 263	LINC00921	long intergenic non-protein coding RNA 921	FALSE
231518_at	0.0074	0.00388	2.931376	-3.159109	0.15468759	LINC00922	long intergenic non-protein coding RNA 922	LINC00922	long intergenic non-protein coding RNA 922	FALSE
234017_at	0.00888	0.00476	-2.863808	-3.345298	-0.08680194	LINC00923	long intergenic non-protein coding RNA 923	LINC00923	long intergenic non-protein coding RNA 923	FALSE
1558881_at	8.59e-11	1.04e-11	7.350349	15.887359	0.43407722	LINC00924	long intergenic non-protein coding RNA 924	LINC00924	long intergenic non-protein coding RNA 924	FALSE
230245_s_at	0.0236	0.0142	-2.479948	-4.327993	-0.28641853	LINC00926	long intergenic non-protein coding RNA 926	LINC00926	long intergenic non-protein coding RNA 926	FALSE
1559579_at	7.54e-06	1.95e-06	-4.944763	4.029976	-0.14781491	LINC00927	long intergenic non-protein coding RNA 927	LINC00927	long intergenic non-protein coding RNA 927	FALSE
1556452_a_at	0.00808	0.00428	-2.898902	-3.249079	-0.09044981	LINC00928	long intergenic non-protein coding RNA 928	LINC00928	long intergenic non-protein coding RNA 928	FALSE
1562972_at	0.000605	0.000239	-3.76136	-0.564636	-0.12178661	LINC00929	long intergenic non-protein coding RNA 929	LINC00929	long intergenic non-protein coding RNA 929	FALSE
1556768_at	0.299	0.246	-1.164431	-6.674282	-0.04855564	LINC00930	long intergenic non-protein coding RNA 930	LINC00930	long intergenic non-protein coding RNA 930	FALSE
232131_at	0.134	0.0995	1.657256	-5.986424	0.04043733	LINC00933	long intergenic non-protein coding RNA 933	LINC00933	long intergenic non-protein coding RNA 933	FALSE
1564060_at	4.5e-05	1.36e-05	-4.492844	2.160727	-0.13722262	LINC00934	long intergenic non-protein coding RNA 934	LINC00934	long intergenic non-protein coding RNA 934	FALSE
1560619_at	0.812	0.777	-0.283166	-7.310696	-0.00629173	LINC00935	long intergenic non-protein coding RNA 935	SPMIP11	sperm microtubule inner protein 11	FALSE
238893_at	1.79e-14	1.31e-15	8.902358	24.742436	0.95993617	LINC00936	long intergenic non-protein coding RNA 936	ATP2B1-AS1	ATP2B1 antisense RNA 1	FALSE
240002_at	0.00499	0.00249	-3.07389	-2.753707	-0.12679392	LINC00937	long intergenic non-protein coding RNA 937	LINC00937	long intergenic non-protein coding RNA 937	FALSE
242523_at	4.73e-08	8.4e-09	6.090879	9.32318	0.57575399	LINC00938	long intergenic non-protein coding RNA 938	LINC00938	long intergenic non-protein coding RNA 938	TRUE
216209_at	0.239	0.191	-1.312697	-6.49202	-0.03726849	LINC00939	long intergenic non-protein coding RNA 939	LINC00939	long intergenic non-protein coding RNA 939	FALSE
1569378_at	0.000391	0.000147	-3.891766	-0.107522	-0.92211508	LINC00942	long intergenic non-protein coding RNA 942	LINC00942	long intergenic non-protein coding RNA 942	FALSE
231440_at	0.837	0.807	-0.244188	-7.320993	-0.01065379	LINC00943	long intergenic non-protein coding RNA 943	LINC00943	long intergenic non-protein coding RNA 943	FALSE
1560818_at	9.47e-12	1.01e-12	-7.765033	18.183813	-0.46131126	LINC00944	long intergenic non-protein coding RNA 944	LINC00944	long intergenic non-protein coding RNA 944	FALSE
214344_at	0.606	0.552	0.595906	-7.173107	0.01706287	LINC00950	long intergenic non-protein coding RNA 950	LINC00950	long intergenic non-protein coding RNA 950	TRUE
1562219_at	0.0134	0.00753	-2.70775	-3.760331	-0.0854486	LINC00951	long intergenic non-protein coding RNA 951	LINC00951	long intergenic non-protein coding RNA 951	FALSE
232664_at	5.96e-05	1.85e-05	-4.417995	1.864313	-0.24836402	LINC00954	long intergenic non-protein coding RNA 954	LINC00954	long intergenic non-protein coding RNA 954	FALSE
1553912_at	0.612	0.559	-0.586231	-7.178826	-0.0133958	LINC00955	long intergenic non-protein coding RNA 955	LINC00955	long intergenic non-protein coding RNA 955	FALSE
1569089_a_at	0.00354	0.0017	-3.193724	-2.399659	-0.1419081	LINC00957	long intergenic non-protein coding RNA 957	LINC00957	long intergenic non-protein coding RNA 957	FALSE
231924_at	4.78e-09	7.34e-10	-6.563789	11.707498	-0.37091376	LINC00958	long intergenic non-protein coding RNA 958	LINC00958	long intergenic non-protein coding RNA 958	FALSE
229323_at	6.91e-21	2.16e-22	11.438556	40.20893	0.86302217	LINC00959	long intergenic non-protein coding RNA 959	C10orf143	chromosome 10 open reading frame 143	FALSE
1559827_at	0.00483	0.00241	-3.084783	-2.722017	-0.45963051	LINC00960	long intergenic non-protein coding RNA 960	LINC00960	long intergenic non-protein coding RNA 960	FALSE
1557371_a_at	3.52e-18	1.59e-19	10.380568	33.666262	0.47810721	LINC00961	long intergenic non-protein coding RNA 961	SPAAR	small regulatory polypeptide of amino acid response	FALSE
215185_at	1.34e-15	8.5e-17	9.356503	27.445993	0.62498844	LINC00963	long intergenic non-protein coding RNA 963	LINC00963	long intergenic non-protein coding RNA 963	FALSE
1562703_at	0.0422	0.0273	-2.228713	-4.900411	-0.06528171	LINC00964	long intergenic non-protein coding RNA 964	LINC00964	long intergenic non-protein coding RNA 964	FALSE
222184_at	0.0769	0.0535	1.945424	-5.476821	0.11530169	LINC00965	long intergenic non-protein coding RNA 965	LINC00965	long intergenic non-protein coding RNA 965	TRUE
230978_at	0.00805	0.00427	-2.900294	-3.24524	-0.08349753	LINC00967	long intergenic non-protein coding RNA 967	LINC00967	long intergenic non-protein coding RNA 967	FALSE
243813_at	3.61e-38	4.55e-41	18.448889	82.861399	2.45198514	LINC00968	long intergenic non-protein coding RNA 968	LINC00968	long intergenic non-protein coding RNA 968	FALSE
229820_at	0.0709	0.0488	1.985866	-5.399072	0.15435514	LINC00969	long intergenic non-protein coding RNA 969	MIR570HG	MIR570 host gene	FALSE
1561555_at	0.31	0.256	-1.139403	-6.702935	-0.03165252	LINC00970	long intergenic non-protein coding RNA 970	LINC00970	long intergenic non-protein coding RNA 970	FALSE
242005_at	0.0398	0.0255	-2.254855	-4.843508	-0.13434875	LINC00973	long intergenic non-protein coding RNA 973	LINC00973	long intergenic non-protein coding RNA 973	TRUE
242269_at	0.0181	0.0105	2.589842	-4.059856	0.1137956	LINC00982	long intergenic non-protein coding RNA 982	PRDM16-DT	PRDM16 divergent transcript	FALSE
239319_at	4.2e-06	1.03e-06	-5.086426	4.642946	-0.73788662	LINC00992	long intergenic non-protein coding RNA 992	LINC00992	long intergenic non-protein coding RNA 992	TRUE
237339_at	0.00292	0.00137	-3.259118	-2.201446	-0.09047321	LINC00993	long intergenic non-protein coding RNA 993	LINC00993	long intergenic non-protein coding RNA 993	FALSE
1560762_at	0.00112	0.000473	3.571085	-1.208194	0.1499498	LINC00996	long intergenic non-protein coding RNA 996	LINC00996	long intergenic non-protein coding RNA 996	FALSE
232256_s_at	0.0592	0.0399	-2.072429	-5.227555	-0.10018744	LINC00997	long intergenic non-protein coding RNA 997	LINC00997	long intergenic non-protein coding RNA 997	FALSE
224723_x_at	0.324	0.27	-1.108138	-6.737867	-0.07549369	LINC00998	long intergenic non-protein coding RNA 998	SMIM30	small integral membrane protein 30	FALSE
227129_x_at	0.261	0.211	-1.25587	-6.564404	-0.11118939	LINC01000	long intergenic non-protein coding RNA 1000	LINC01000	long intergenic non-protein coding RNA 1000	FALSE
235174_s_at	0.334	0.279	1.086123	-6.761891	0.1419976	LINC01003	long intergenic non-protein coding RNA 1003	LINC01003	long intergenic non-protein coding RNA 1003	FALSE
235319_at	9.45e-05	3.08e-05	-4.293435	1.37965	-0.15561473	LINC01004	long intergenic non-protein coding RNA 1004	LINC01004	long intergenic non-protein coding RNA 1004	FALSE
