Updated.gene.symbol	logFC	P.Value
MIS12	0.05255528	0.373
MIS18A	-1.27519268	8.23e-21
MIS18BP1	-0.64823141	2.88e-09
MISP	0.02104724	0.837
MITD1	-0.19891779	0.00544
MITF	1.37229671	1.63e-20
MIXL1	-0.17237006	6.5e-05
MKI67	-2.34635313	4.55e-32
MKKS	-0.91675304	2.1e-15
MRTFA	-0.18162459	0.000938
MRTFB	0.41020105	9.72e-07
MKLN1	0.5039702	2.01e-08
MKNK1	0.78511205	1.28e-11
MKNK1-AS1	-0.23849598	8.89e-08
MKNK2	0.40312707	8.02e-05
MKRN1	-0.22155116	0.00101
MKRN2	-0.32871858	6.24e-05
MKRN3	-0.04886603	0.282
MKRN7P	-0.10187914	0.00748
MKS1	-0.30321747	1.88e-07
MKX	0.11760078	0.199
MLANA	0.05912532	0.00557
MLC1	0.31341282	2.52e-05
MLEC	-0.75581014	5.41e-17
MLF1	0.59840836	3.5e-05
MLF2	-0.51903093	6.74e-11
MLH1	0.23348647	2.29e-05
MLH3	-0.12094826	0.00735
IGKV1D-37	-1.34712514	6.42e-06
MAP3K20-AS1	-0.06535294	0.0424
MLKL	0.92395534	2.05e-13
MLLT1	0.30857873	2.57e-06
MLLT10	0.26647067	0.00106
MLLT11	-1.97348352	1.35e-14
MLLT3	0.33691252	0.000249
MLLT6	0.51009292	4.88e-10
MLN	-0.11265877	0.00261
MLNR	-0.06415131	0.00397
MLPH	1.78310534	2.96e-13
MLST8	-0.44945873	7.52e-09
MLX	0.29597301	3.3e-07
MLXIP	0.49757173	1.42e-07
MLXIPL	-0.0917301	0.071
MLYCD	0.1496782	0.0146
MMAA	0.79682569	2.75e-11
MMAB	0.24151516	0.00205
MMACHC	-0.55230691	6.41e-12
MMADHC	-0.27344699	9.44e-08
MMD	-0.39135665	1.41e-05
MMD2	-0.0931646	0.0057
MME	1.70792849	3.15e-19
MMEL1	0.0843164	0.183
MMGT1	0.20670076	0.00829
MMP1	-3.3008928	2.97e-15
MMP10	-1.52399218	3.13e-06
MMP11	-1.75540989	1.11e-21
MMP12	-4.50689029	6.81e-28
MMP13	-1.49633849	2.05e-08
MMP14	-0.92825855	7.52e-10
MMP15	-0.07837962	0.0658
MMP16	-0.58769569	2.31e-05
MMP17	-0.12362163	0.0139
MMP19	1.9099333	2e-21
MMP2	0.13431682	0.453
MMP20	-0.05656489	0.0416
MMP21	-0.02228397	0.287
MMP23B	0.48540851	1.62e-07
MMP24	0.12937612	0.0532
MMP24OS	0.31740262	0.000125
MMP25	0.30090675	1.78e-06
MMP25-AS1	-0.06810247	0.0179
MMP26	-0.05796277	0.121
MMP27	-0.10738857	0.163
MMP28	2.33613263	2.07e-24
MMP3	-1.47669649	1.18e-08
MMP7	-0.71242358	0.00217
MMP8	-0.05705219	0.0421
MMP9	-1.88073707	3.38e-14
MMRN1	1.60724755	2.1e-21
MMRN2	2.34311368	1.18e-39
MMS19	-0.0754981	0.21
MN1	0.2664481	0.0562
MNAT1	-0.64514852	8.64e-13
MND1	-1.536276	1.34e-23
MNDA	2.12186441	3.54e-21
MNS1	0.26118611	0.0634
MNT	-0.13790865	0.00648
MNX1	-0.66622361	1.26e-14
MNX1-AS1	-0.33178754	5.27e-08
MOAP1	0.48798362	4.8e-09
MOB1A	-0.62373756	1.61e-08
MOB1B	0.45793334	2.68e-08
MOB2	0.37629083	3.39e-11
MOB3A	0.39199577	4.8e-07
MOB3B	1.59558211	6.52e-25
MOB3C	0.81163587	2.79e-16
MOBP	-0.12770346	0.00574
MOCOS	-0.53739359	0.000697
MOCS1	0.86420546	7.86e-19
MOCS2	0.93910652	3.41e-24
MOCS3	-0.31416544	1.34e-05
MOG	-0.08086846	0.00538
MOGAT1	0.34007853	2.18e-05
MOGAT2	-0.14052144	1.72e-05
MOGAT3	-0.10546612	0.000228
MOGS	-0.43861323	3.65e-11
MOK	-0.01682272	0.875
MON1A	-0.05210924	0.267
MON1B	0.6608844	4.86e-15
MON2	0.28648892	9.18e-09
MOP-1	0.04984937	0.0096
MORC1	-0.11335532	0.0937
MORC2	-0.8326488	6.97e-22
MORC2-AS1	-0.29877534	0.00303
MORC3	0.21885323	0.00144
MORC4	-0.10241647	0.365
MORF4L1	0.17549959	6.09e-05
MORF4L2	-0.52905088	1.38e-05
MORF4L2-AS1	-0.14322969	2.23e-05
MORN1	-0.18464029	5.31e-06
MORN2	-0.14417217	0.203
MORN3	0.03072898	0.674
MORN4	-0.35006387	1.34e-07
MORN5	0.87734702	1.99e-06
MOS	-0.0128144	0.716
MOSPD1	-0.7732472	8.05e-16
MOSPD2	0.49999876	8.48e-12
MOSPD3	-0.24332534	3.16e-05
MOV10	-0.31281281	2.09e-06
MOV10L1	-0.15762658	5.88e-05
MOXD1	0.42254448	0.0116
MPC1	0.48503834	4.47e-10
MPC2	0.65515423	7.01e-10
MPDU1	-0.1700259	0.103
MPDZ	0.93275791	1.43e-14
MPEG1	1.11666851	7.59e-10
MPG	-0.16183988	0.00233
MPHOSPH10	-0.28370979	1.6e-06
MPHOSPH6	0.14732919	0.159
MPHOSPH8	0.65740893	2.88e-19
MPHOSPH9	-1.12795805	4.22e-20
MPI	-0.32286768	3.82e-10
MPL	0.18544719	1.42e-05
MPLKIP	-0.74570263	1.7e-18
MPND	0.2557504	0.00429
MPO	0.01095774	0.757
MPP1	0.76835817	8.36e-12
MPP2	-0.35129855	1.83e-08
MPP3	-0.04834336	0.326
MPP4	-0.0916656	0.00118
PALS1	0.70924376	7.75e-17
PALS2	-1.36893157	1.98e-16
MPP7	1.22813143	1.31e-10
MPPE1	0.36127071	2.94e-08
MPPED1	-0.19101712	0.000159
MPPED2	-0.56627994	0.00414
MPRIP	0.49343096	1.44e-13
MPST	0.14088757	0.0819
MPV17	-0.00381597	0.96
MPV17L	-0.19563737	0.000551
MPV17L2	-0.31022233	1.5e-08
MPZ	-0.13916686	0.000386
MPZL1	-1.06926594	2.27e-19
MPZL2	0.64762224	0.000751
MPZL3	0.48032193	3.63e-05
MR1	1.06615172	1.89e-14
MRAP	-0.17631462	8.61e-07
MRAP2	-0.44260725	0.0286
MRAS	0.88847988	2e-15
MRC1	2.39305067	8.91e-26
MRC2	0.65626372	1.16e-09
MRE11	-0.85319765	5.88e-13
MREG	-0.22417876	0.0442
MRFAP1	0.25980378	2.86e-09
MRFAP1L1	0.1215647	0.0489
MRGBP	-0.93557724	2.27e-21
MRGPRF	1.36884179	2.77e-18
MRGPRF-AS1	-0.05670351	0.211
MRGPRG-AS1	-0.11093283	0.00787
MRGPRX1	-0.03462582	0.0856
MRGPRX2	-0.0801726	0.00671
MRGPRX3	-0.04460437	0.173
MRGPRX4	-0.10907185	0.00306
MRI1	-0.39013658	9.11e-13
MRLN	0.09987286	0.284
MRM1	-0.32957643	2.1e-11
MRM2	-0.51094078	1.01e-10
MRM3	-0.00245159	0.972
MRO	-0.11980955	0.00217
MROH1	-0.72481152	1.57e-09
MROH2A	-0.19189959	0.00663
MROH2B	0.1886444	2.35e-07
MROH6	-0.28662891	4.36e-06
MROH7	-0.05518688	0.117
MROH8	0.04018886	0.258
MROH9	0.04708433	0.0671
MRPL1	-0.32602997	2.44e-06
MRPL10	-0.41552603	4.84e-10
MRPL11	-0.52199703	8.65e-09
MRPL12	-1.02535336	6.31e-24
MRPL13	-1.0082345	1.04e-22
MRPL14	0.24191297	0.000291
MRPL15	-0.97300807	1.49e-21
MRPL16	-0.23345541	2.81e-06
MRPL17	-0.81806665	2.17e-25
MRPL18	-0.41665889	1.17e-10
MRPL19	-0.77927269	4.34e-17
MRPL2	-0.42574254	1.07e-07
MRPL21	-0.69355827	1.54e-13
MRPL22	-0.23331546	0.000305
MRPL23	-0.16653398	0.0296
MRPL24	-0.64878506	4.75e-21
MRPL27	-0.48085811	1.63e-15
MRPL28	-0.38499299	1.61e-11
MRPL3	-0.96310886	1.18e-28
MRPL30	-0.9989587	1.53e-20
MRPL32	-0.18738229	0.00226
MRPL33	-0.19463134	0.000124
MRPL34	-0.15134847	0.0392
MRPL35	-0.61918703	9.89e-14
MRPL36	-0.91434222	2.91e-26
MRPL37	-0.75806849	1.32e-17
MRPL38	-0.52869458	7.98e-09
MRPL39	-0.18341845	0.0103
MRPL4	-0.58811699	3.92e-07
MRPL40	-0.32039423	7.25e-05
MRPL41	-0.22490288	0.00152
MRPL42	-1.33966295	8.44e-26
MRPL43	0.26609704	0.0344
MRPL44	-0.66391565	1.77e-10
MRPL45	-0.43066522	1.38e-09
MRPL45P2	-0.01896584	0.371
MRPL46	-0.03453417	0.536
MRPL47	-0.83783004	2.11e-16
MRPL48	-0.51615281	2.21e-09
MRPL49	-0.25464165	6.78e-06
MRPL50	-0.34155981	4.27e-06
MRPL51	-0.57791475	3.56e-17
MRPL52	-0.6389309	7.19e-12
CCDC142	-0.32815644	3.2e-08
MRPL54	0.26750829	0.000116
MRPL55	-0.41589278	4.9e-09
MRPL57	-0.37590626	9.67e-05
MRPL58	-0.60501775	8.74e-15
MRPL9	-0.75050514	3.7e-24
MRPS10	-0.88430054	2.8e-16
MRPS11	-0.39716256	3.29e-10
MRPS12	-1.17371505	5.22e-16
MRPS14	0.95808111	6.13e-18
MRPS15	-0.4773826	9.06e-13
MRPS16	-0.73945499	2e-19
MRPS17	-1.18439678	9.11e-20
MRPS18A	-0.59925155	3.6e-12
MRPS18B	-0.42716104	3.9e-09
MRPS18C	-0.06977139	0.244
MRPS2	-0.44291704	2.25e-07
MRPS21	-0.37434072	1.26e-06
MRPS22	-0.37018312	3.46e-08
MRPS23	-0.81828873	8.45e-18
MRPS25	-0.38012165	1.97e-06
MRPS26	-0.65684426	5.95e-16
MRPS27	-0.14894743	0.0524
MRPS28	-0.41750162	1.84e-05
MRPS30	-0.87373573	3.11e-16
MRPS31	-0.13824789	0.105
MRPS33	-0.83154291	1.66e-19
MRPS34	-0.53633148	7.35e-17
MRPS35	-0.6034281	6.96e-15
KGD4	0.27640167	0.000197
MRPS5	-0.5690935	1.2e-11
MRPS6	-0.24728611	0.00184
MRPS7	-0.5441805	2.87e-17
MRPS9	-0.30668248	6.68e-05
MRRF	-0.36217969	1.66e-07
MRS2	-0.70276196	9.76e-15
MRTO4	-0.71400742	7.53e-16
IRAG1	0.89604992	3.31e-13
IRAG1-AS1	-0.19470887	3.3e-05
MS4A1	-0.74131543	0.0152
MS4A12	-0.06287313	0.0262
MS4A14	1.4785473	1.05e-23
MS4A15	1.41158938	8.05e-23
MS4A2	1.70472335	3e-28
MS4A3	-0.0514817	0.0226
MS4A4A	1.32728649	7.47e-10
MS4A5	-0.00480966	0.885
MS4A6A	1.08525523	2.55e-08
MS4A6E	0.11126037	0.00822
MS4A7	2.21530118	6.29e-27
MS4A8	0.63483817	0.0122
MSANTD1	-0.08044265	0.0118
MSANTD2	0.6458948	7.53e-09
MSANTD3	-0.38801411	3.56e-05
TMEFF1	-0.7880719	7.09e-06
MSANTD4	-0.21056266	0.0359
MSC	-0.24004496	0.0223
MSC-AS1	-0.45940346	0.000311
MSH2	-1.10032684	1.27e-15
MSH3	-0.05979289	0.0343
MSH4	0.00231265	0.951
SAPCD1	-0.29365924	0.00283
MSH5	-0.67114016	1.35e-12
MSH6	-0.97673785	1.62e-10
MSI1	-0.12346384	0.0166
MSI2	-1.49446642	9.65e-17
MSL1	-0.33724013	3.24e-09
MSL2	0.07845859	0.408
MSL3	-0.1694379	0.000366
MSLN	1.60788413	4.47e-08
MSMB	-0.06053973	0.895
MSMO1	0.79572699	3.46e-11
MSN	0.81769269	5.71e-16
MSR1	2.1465042	3.3e-25
MSRA	0.87886806	1.59e-18
MSRB1	-0.14152953	0.122
MSRB2	0.70326395	4.96e-09
MSRB3	1.70446487	1.36e-21
MSS51	-0.02825013	0.497
MST1	-0.1434045	0.105
MST1L	0.31773671	0.0113
MST1R	0.10437586	0.381
MSTN	-0.05210886	0.55
MSTO1	-0.85040334	5.42e-26
MSX1	0.76325951	2.47e-06
MSX2	-0.47723795	0.000208
MT1E	1.10843867	2.4e-11
MT1F	0.64902391	6.73e-06
MT1G	0.6882941	9.51e-06
MT1H	0.70769447	1.24e-06
MT1HL1	0.65235305	3.95e-07
MT1M	2.94900075	1.94e-23
MT1X	0.70959926	7.04e-06
MT2A	0.70255554	9.08e-07
MT3	-0.27764221	2.96e-05
MT4	0.02079113	0.597
MTA1	-0.47651342	4.01e-11
MTA2	-0.25164075	2.17e-07
MTA3	-1.24468749	3.22e-35
MTAP	-0.23620222	0.0056
MTBP	-0.78328616	5.79e-16
MTCH1	0.22430118	1.19e-07
MTCH2	-0.74574726	1.43e-19
MTCL1	-0.93726581	3.09e-08
MTDH	-0.34952822	4.8e-06
MTERF1	-0.70156213	3.66e-14
MTERF2	0.55204379	6.6e-08
MTERF3	-0.53283419	1.93e-09
MTERF4	0.26211365	4.09e-05
MTF1	0.62482218	4.99e-17
MTF2	-0.44485939	6.65e-08
MTFMT	-0.1479388	0.0329
MTFP1	-0.77697587	1.03e-17
MTFR1	-1.13153151	4.48e-18
MTFR1L	0.27713104	3.06e-05
MTFR2	-1.45766006	2.77e-16
MTG1	-0.34325307	6.92e-07
MTG2	-0.44789909	3.51e-08
MTHFD1	-0.57680353	9.12e-13
MTHFD2	-1.16344672	1.02e-14
MTHFD2L	0.24289441	0.00421
MTHFR	0.96047097	1.09e-20
MTHFSD	-0.1196514	0.00293
MTIF2	-0.70464355	9.51e-16
MTIF3	-0.06024396	0.0167
MTM1	0.91447379	6.98e-20
MTMR1	-0.48021897	1.07e-06
MTMR10	0.86482543	3.79e-32
MTMR11	-0.14506191	0.0929
MTMR12	0.50191602	1.06e-09
MTMR14	0.49044457	2.11e-13
MTMR2	-0.39614476	9.72e-07
MTMR3	0.47629499	3.06e-10
MTMR4	-0.52291466	4.91e-13
MTMR6	0.71786573	1.12e-25
MTMR7	-0.4265134	0.0111
MTMR9	0.84808937	1.24e-24
MTMR9LP	0.49569106	1.69e-14
MTNR1A	-0.04547413	0.0838
MTNR1B	-0.11859714	0.000834
MTO1	0.12493339	0.000165
MTOR	-0.14935645	0.00858
MTPAP	-0.55705617	9.17e-05
MTR	0.36059441	2.33e-05
MTRF1	-0.21672791	0.00138
MTRF1L	0.27165358	4.84e-05
MTRR	0.79737406	2.22e-11
MTSS1	-0.28770645	5.58e-05
MTSS2	-0.09423743	0.0184
MTTP	-0.01273249	0.649
MTURN	1.38079157	1.17e-12
MTUS1	0.84040791	5.08e-09
MTUS2	-0.1220671	0.000149
MTUS2-AS1	-0.17309387	4.84e-06
MTX1	-0.54140181	2.1e-15
MTX2	-0.83688077	3.3e-20
MTX3	-0.12888119	0.00143
MUC1	1.99406307	2.71e-12
MUC12	-0.09297649	0.00576
MUC13	-0.57268893	4.21e-06
MUC15	2.03897272	4.75e-17
MUC16	-0.50857892	0.0143
MUC17	-0.13322487	0.108
MUC19	-0.11334715	0.0203
MUC2	-0.22195033	2.98e-05
MUC20	-0.77227569	0.000882
MUC3	-0.15540736	0.000292
MUC3B	-0.3786531	1.54e-06
MUC3A	-0.28548187	7.42e-07
MUC4	-0.56563393	0.0237
MUC5AC	-0.23928681	0.168
MUC5B	-0.50167836	0.0991
MUC6	-0.16520956	3.27e-05
MUC7	0.05124447	0.478
MUC8	-0.16913966	0.00111
MUCL1	-0.55105266	0.000854
MUL1	0.18618705	0.000191
PWWP3A	-0.49507985	7.36e-09
PWWP3B	0.21292711	0.155
CAVIN4	-0.16513442	0.00101
MUS81	-0.09157858	0.0454
MUSK	0.08919543	0.00406
MMUT	0.47816843	3.36e-07
MUTYH	-0.21586594	0.000218
MVB12A	-0.28271545	0.00195
MVB12B	1.09159396	1.93e-27
MVD	-0.10693178	0.048
MVK	-0.20247776	2.8e-05
MVP	0.74136725	1.22e-09
MX1	0.3960567	0.0219
MX2	-0.17349673	0.243
MXD1	0.30438244	0.00988
MXD3	-0.32622044	3.77e-11
MXI1	-0.08744799	0.278
MXRA5	-1.14845716	8.37e-09
MXRA7	0.85217883	3.12e-16
MXRA8	-0.12188105	0.0042
MYADM	1.92638368	4.28e-31
MYADML2	-0.09204665	0.0121
MYB	-0.26211345	0.22
MYBBP1A	-0.2000475	0.00183
MYBL1	0.4605299	0.0141
MYBL2	-1.56102793	2.52e-26
MYBPC1	-0.32171402	0.0437
MYBPC2	-0.20776684	0.00233
MYBPC3	-0.08643262	0.0478
MYBPH	-0.12920434	0.000105
MYC	0.19926048	0.266
MYCBP2	0.25806188	0.000261
MYCBPAP	-0.06476035	0.0136
MYCL	-0.82754467	5.91e-07
MYCN	-0.40045171	0.000334
MYCNOS	-0.11684376	0.00289
MYCNUT	-0.08741485	0.00591
MYCT1	2.08290627	6.57e-40
MYD88	0.84338059	3.15e-23
MYDGF	-0.36973507	1.19e-05
MYEF2	-0.20535991	0.187
MYEOV	-0.66338758	1.27e-05
MYF5	0.00951213	0.716
MYF6	-0.15188071	3.21e-05
MYH1	0.01233229	0.581
MYH10	1.53904064	4.83e-28
MYH11	2.22967147	7.77e-24
MYH13	-0.13888378	0.00175
MYH14	0.29718944	0.00302
MYH15	-0.004421	0.882
MYH16	-0.09957541	0.00107
MYH2	0.22048531	2.38e-05
MYH3	0.02599425	0.712
MYH4	-0.06321409	0.0156
MYH6	-0.15458755	4.57e-06
MYH7	-0.11570156	0.0101
MYH7B	-0.2451256	0.00256
MYH8	-0.10472446	0.129
MYH9	0.18626205	0.0113
MYL1	-0.13321771	0.207
MYL10	-0.2156168	5.53e-05
MYL12A	0.41420814	3.28e-10
MYL12B	0.24901194	4.85e-07
MYL2	-0.10305236	0.000383
MYL3	-0.06307539	0.109
MYL4	0.06131896	0.36
MYL5	0.23030371	0.00675
MYL6	0.29876491	2.66e-12
MYL6B	-0.86891967	3.83e-17
MYL7	-0.13319701	0.00112
MYL9	1.37516133	2.75e-16
MYLIP	1.02081463	6.33e-13
MYLK	1.36555274	4.59e-19
MYLK-AS1	-0.22447317	0.000115
MYLK2	-0.17004621	3.01e-05
MYLK3	0.14140927	0.00658
MYLK4	0.19368052	9.8e-07
MYL11	-0.2243717	0.0133
MYNN	-0.67748735	4.35e-10
MYO10	0.36272295	8.52e-07
MYO15A	-0.08563721	0.00603
MYO15B	0.72754333	7.66e-16
MYO16	-0.16272598	0.0343
MYO18A	0.23937201	0.00229
MYO18B	-0.26431469	0.00807
MYO19	-1.00250854	9.37e-25
MYO1A	-0.09634023	0.142
MYO1B	1.0334251	2.96e-16
MYO1C	0.69638753	1.41e-13
MYO1D	0.14007649	0.202
MYO1E	-0.30786878	0.000696
MYO1F	1.3534824	5.71e-22
MYO1G	1.03846224	3.77e-15
MYO1H	-0.00788898	0.742
MYO3A	-0.21672366	0.000103
MYO3B	-0.17898925	0.00515
MYO5A	0.43599424	3.18e-05
MYO5B	1.39412709	2.32e-15
MYO5C	1.3702239	1.08e-16
MYO6	0.44450419	0.000953
MYO7A	-0.48891559	2.51e-09
MYO7B	-0.06278047	0.0212
MYO9A	1.22148845	6.33e-29
MYO9B	0.24149164	8.51e-05
MYOC	0.82571235	4.2e-13
MYOCD	1.82473267	3.88e-31
MYOD1	-0.19086305	0.000821
MYOF	0.71135293	1.61e-09
MYOG	-0.23638333	0.000972
MYOM1	0.09932618	0.177
MYOM2	0.61761723	5e-13
MYOM3	-0.15676957	4.84e-05
MYOT	0.00859209	0.912
MYOZ1	0.51338869	4.36e-13
MYOZ2	0.11324262	0.0232
MYOZ3	-0.24158435	1.36e-07
MYPN	-0.09702532	0.00172
MYPOP	-0.40261311	3.87e-08
MYRF	1.79106307	1.02e-22
MYRFL	-0.16065557	1.71e-05
MYRIP	0.69871507	1.5e-09
MYSM1	0.24945577	0.002
MYT1	-0.58614234	8.09e-05
MYT1L	-0.16851984	0.147
MYZAP	2.61402669	3.61e-42
MZB1	-0.99281687	0.000404
MZF1	0.28293845	1.88e-05
MZF1-AS1	-0.01731934	0.459
MZT1	-0.63837222	2.41e-12
MZT2B	-0.15322505	0.0309
N4BP1	1.15476829	3.82e-27
N4BP2	-0.22919923	0.00402
N4BP2L1	1.1968213	1.05e-20
N4BP2L2	0.95036869	6.34e-14
N4BP2L2-IT2	0.15051794	4.14e-05
N4BP3	0.03180238	0.31
N6AMT1	-0.19772839	0.00479
NAA10	-0.50023521	2.68e-11
NAA11	-0.32943375	0.00709
NAA15	-0.45633096	4.51e-06
NAA16	0.18157332	0.0162
NAA20	-0.41011209	2.35e-08
NAA25	-0.46852479	8.02e-09
NAA30	0.38706854	3.62e-08
NAA35	-0.43374117	2.66e-08
NAA38	-0.30407314	1.19e-06
NAA40	-0.75321647	1.04e-17
NAA50	-0.70858561	3.15e-08
NAA60	0.22705335	0.0024
NAAA	0.85681513	5.1e-12
NAALAD2	0.40095036	1.84e-07
NAALADL1	0.25773936	6.11e-06
NAALADL2	-0.069086	0.0231
NAALADL2-AS3	-0.03582138	0.0295
NAB1	-0.18976241	0.0441
NAB2	-0.0488963	0.563
NABP1	0.50507589	7.12e-08
NABP2	-0.84561157	2e-19
NACA	-0.29277077	0.00485
NACA2	-0.0599498	0.0157
NACAD	-0.05977521	0.499
NACA4P	-0.02801629	0.288
NACC1	-0.40674692	1.85e-07
NACC2	1.37645179	2.97e-24
NADK	-0.34247482	3.58e-06
NADK2	-0.72578036	6.49e-10
NADK2-AS1	-0.08247205	0.000647
NADSYN1	-0.12696271	0.00124
NAE1	-0.4425318	1.15e-12
NAF1	0.10218792	0.229
NAG18	-0.01950432	0.369
NAGA	0.42667816	1.52e-06
NAGK	-0.12367405	0.116
NAGLU	-0.1121596	0.0044
NAGPA	0.28377806	4.55e-05
NAGS	0.15368003	0.111
NAIF1	-0.08039013	0.14
NAIP	0.64200497	2.06e-06
NALCN	0.3922701	0.00355
NALCN-AS1	-0.05742239	0.148
NALT1	-0.0758061	0.00958
NAMPT	1.10900587	1.68e-09
NANOG	-0.11111326	0.00816
NANOS1	-0.84253276	5.24e-08
NANOS2	-0.12539162	2.95e-05
NANOS3	-0.0922303	0.0272
NANP	-0.65884129	2.87e-12
NANS	-0.05267005	0.549
NAP1L1	0.71462149	8.61e-13
NAP1L2	0.53679174	0.00021
NAP1L3	0.40600856	0.02
NAP1L4	-0.47880338	4.18e-16
NAP1L5	1.16259959	1.21e-12
NAPA	0.31565084	0.00123
NAPA-AS1	-0.14333611	0.00131
NAPB	-0.16039213	0.0895
NAPEPLD	-0.2975613	4.88e-06
NAPG	-0.92386512	1.5e-19
NAPRT	-0.1981874	0.0545
NAPSA	3.25619449	1.67e-18
NAPSB	1.73089624	1.11e-15
NARF	-0.841799	1.56e-22
CIAO3	-0.2362475	7.12e-06
RAB34	-0.19492739	0.0831
NARS1	-0.24525139	9.4e-05
NARS2	-0.18493554	0.0648
NASP	-0.52321653	4.06e-09
NAT1	0.49233204	0.00146
NAT10	-0.45699175	5.93e-08
NAT14	-0.39197542	3.84e-05
NAT16	-0.21162531	0.000634
NAT2	0.01698527	0.673
NAA80	-0.04824967	0.304
NAT8B	-0.09616719	0.0168
NAT8L	-0.32427176	6.12e-10
NAT9	-0.3915326	9.33e-11
NATD1	1.01900265	4.13e-25
NAV1	-1.22988781	5.07e-16
NAV2	0.4864427	4.9e-07
NAV2-AS2	-0.01173374	0.795
NAV2-AS4	-0.14223073	0.00303
NAV2-AS5	-0.08900462	0.000587
NAV2-IT1	-0.04460265	0.0844
NAV3	1.14541531	3.22e-14
NAXD	0.02812113	0.702
NAXE	-0.99235635	1.13e-24
NBAS	-0.19750236	0.00453
NBAT1	-0.18824327	0.00212
NBEA	-0.16334635	0.373
NBEAL1	0.82092381	8.66e-28
NBEAL2	0.3192628	3.57e-05
NBEAP1	-0.1042216	0.104
NBN	-0.45152846	4.51e-06
NBPF1	-0.40011328	7.32e-06
NBPF11	0.16637757	0.00872
NBPF20	-0.2746355	0.00014
NBPF12	0.1978344	0.00168
NBPF14	0.20311054	0.00119
NBPF3	-0.16231059	1.64e-05
NBPF4	-0.17613277	0.0251
NBPF8	-0.11855497	2.36e-05
NBR1	-0.73541362	1.11e-14
NBR2	-0.2706946	5.22e-05
NCAM1	-0.38498988	0.0447
NCAM2	-0.11156928	0.000249
NCAN	-0.04562465	0.161
NCAPD2	-1.4436896	5.91e-24
NCAPD3	-0.83799	3.89e-18
NCAPG	-2.28139923	7.3e-32
NCAPG2	-1.60701271	1.13e-27
NCAPH	-1.77352366	5.73e-27
NCAPH2	-0.201274	2.15e-05
NCBP1	-0.80643089	1.51e-11
NCBP2	-1.13987602	1.59e-19
NCBP2AS2	-0.70510923	2.24e-12
NCBP3	0.60902042	3.14e-11
NCDN	-0.20628319	6.84e-07
NCEH1	1.21302733	4.88e-13
NCF1	1.06454579	1.23e-12
NCF2	1.80710728	4.93e-20
NCF4	1.2329194	2.46e-15
NCK1	1.09540389	1.09e-19
NCK1-DT	-0.76617283	2.09e-08
NCK2	0.02239677	0.72
NCKAP1	-0.22267563	0.00196
NCKAP1L	1.44010934	4.21e-16
NCKAP5	2.14323136	5.28e-32
NCKAP5L	0.16117247	0.00314
NCKIPSD	-0.11133613	0.0901
NCL	-0.25278362	3.78e-06
NCLN	-0.22049006	0.00826
NCOA1	0.66378283	1.67e-18
NCOA2	-0.34483658	6.06e-05
NCOA3	-0.51856214	1.57e-08
NCOA4	0.57967283	1.44e-14
NCOA5	0.17686983	0.039
NCOA6	-0.2311433	0.000554
NCOA7	1.21509756	4.96e-14
NCOR1	0.45507893	8.43e-09
NCOR2	0.47157524	1.44e-09
NCR1	-0.18144097	1.38e-05
NCR2	-0.1525397	0.000123
NCR3	0.00985835	0.8
NCR3LG1	0.08078116	0.462
NCS1	-0.34994115	3.7e-08
NCSTN	-0.13419044	0.0362
ND2	0.03070752	0.731
ND4	-0.04690448	0.12
ND6	-0.2591573	0.0572
NDC1	-1.24720671	1.84e-18
NDC80	-2.57740092	1.34e-27
NDE1	-1.29061304	5.93e-15
NDEL1	0.474487	1.32e-11
NDFIP1	0.87072013	3.06e-22
NDFIP2	1.00599793	9.66e-21
NDN	1.03016194	2.52e-13
NDNF	2.99574346	1.29e-25
NDOR1	-0.28115415	1.96e-10
NDP	-0.11734052	0.08
NDRG1	-0.62896328	4.59e-05
NDRG2	1.14165534	4.91e-16
NDRG3	-0.55529362	1.14e-06
NDRG4	0.74490567	6.74e-06
NDST1	0.74315844	1.09e-18
NDST2	0.3396249	2.8e-10
NDST3	-0.05122279	0.0634
NDST4	-0.16174847	0.00345
NDUFA1	-0.23209381	0.000105
NDUFA10	-0.28914863	1.63e-06
NDUFA11	-0.4634098	6.22e-09
NDUFA12	-0.33972328	1.62e-10
NDUFA13	-0.23934759	0.000189
NDUFA3	-0.16119712	0.00718
NDUFA4	-0.0928714	0.046
NDUFA4L2	-0.46776683	0.0098
NDUFA5	0.04720043	0.552
NDUFA6	-0.41370601	6.61e-11
NDUFA7	-0.27983636	0.000153
NDUFA8	-0.50800243	1.42e-13
NDUFA9	-0.45525992	7.12e-11
NDUFAB1	-0.44222496	2.77e-15
NDUFAF1	0.20116928	0.00229
NDUFAF2	-0.18330033	0.00238
NDUFAF3	0.26968494	7.1e-05
NDUFAF4	0.59265885	2.06e-07
NDUFAF5	-0.39427383	1.51e-06
NDUFAF7	-0.59780444	1.03e-13
NDUFB1	-0.26808617	5.41e-07
NDUFB10	-0.31317726	5.74e-07
NDUFB11	-0.52608642	3.73e-11
NDUFB2	-0.20928316	5.51e-05
NDUFB2-AS1	0.1659083	0.00384
NDUFB3	-0.40617544	4.43e-13
NDUFB4	-0.40624266	3.55e-10
NDUFB5	-0.51957161	4.57e-12
NDUFB6	-0.16898487	0.00231
NDUFB7	-0.17632664	0.0105
NDUFB8	0.06251528	0.474
NDUFB9	-0.48307035	7.93e-12
NDUFC1	-0.01465443	0.811
