Updated.gene.symbol	logFC	P.Value
MGP	1.3934926	4.3e-09
MGRN1	0.4822099	9.12e-07
MGST1	-0.7807421	4.21e-05
MGST2	0.0396094	0.686
MGST3	-0.0239682	0.782
MIA	-0.5557188	0.000111
RAB4B	0.1952495	0.108
MIA3	0.2977642	0.00837
MIAT	-0.4853134	0.0333
MIATNB	-0.0276284	0.651
MIB1	-0.77184	9.54e-07
MIB2	0.8047282	8.39e-13
MICA	0.7041075	5.59e-07
MICAL1	1.0846403	2.68e-24
MICAL2	0.5131868	0.000697
MICAL3	0.5720741	0.0024
MICALCL	1.0187263	7.34e-12
MICALL1	-0.2047778	0.131
MICALL2	-0.532516	0.000611
MICB	-0.2767116	0.222
MICU1	0.2692873	0.00649
MICU2	0.0069395	0.941
MICU3	1.5398995	3.22e-09
MID1	0.3866443	0.0237
MID1IP1	1.0704492	1.35e-10
MID2	1.0062198	6.79e-15
MIDN	-0.170052	0.166
MIEF1	-0.4710467	2.41e-11
MIEF2	0.6742091	1.61e-09
MIEN1	-0.5192625	3.43e-05
MIER1	0.3716407	1.41e-06
MIER2	0.6159786	1.47e-14
MIER3	0.3161216	0.0319
MIF	-1.4287921	6e-38
MIF4GD	0.1553923	0.201
MIGA1	0.215049	0.22
MIGA2	-0.0454357	0.583
MIIP	-0.3267259	1.69e-07
MILR1	-0.0679733	0.645
RIOX2	-0.8151193	1.46e-11
MINK1	0.9626243	2.22e-08
MICOS10	0.7158154	1.62e-12
NBL1	0.5589102	0.00121
MINPP1	-0.6098979	2.2e-07
MIOS	-0.3195633	0.000168
MIOX	-0.5673667	1.72e-06
MIPEP	-0.0546115	0.733
MIPEPP3	-0.0123063	0.948
MIPOL1	-0.634355	0.0034
MIR1-1HG	-0.066007	0.115
MIR100HG	0.7047887	0.0294
CIT	-0.5817208	0.0132
FAM89A	0.6146413	0.000873
MISP3	0.1437714	0.177
PVT1	-1.4202554	1.6e-16
NELFE	-0.571225	2.08e-08
MIR124-1HG	-0.177886	0.00314
EIF4A2	0.8597655	1.02e-05
SERF2	0.7603201	7.02e-11
NOP56	-0.8683635	1.66e-10
TAF1D	-0.4455739	7.81e-05
DGCR8	0.2335647	0.0542
MIR155HG	0.3414268	0.0895
MIR18A	0.7013307	0.00105
FADS1	0.1884446	0.204
MIR205HG	-0.8053123	0.00377
MIR22HG	1.8533686	2.65e-18
MIR23AHG	1.372439	9.65e-16
MIR29B2CHG	2.1927045	6.84e-16
BBC3	-0.5305108	7.34e-09
MIR31HG	-0.6373571	0.000376
HSP90B1	-1.0865423	4.81e-18
TRAPPC4	-0.1711217	0.124
UCK2	-1.9782417	8e-14
MIR3682	0.5731535	0.000243
UQCC2	-1.8014932	1.12e-28
MIR3945HG	1.4499422	1.79e-25
MIR503HG	-0.6606683	1.19e-09
MIR4453HG	-0.0319421	0.72
LRWD1	-0.596089	2.11e-09
GABRE	1.0475695	9.36e-07
DDR1	-0.7623047	9.46e-07
SLC35B2	-0.7503892	5.46e-16
AP5Z1	-0.0418105	0.434
PURB	-0.8164824	9.85e-06
PDCD4	0.1972631	0.0749
FZD8	0.4628631	0.0324
HAUS4	0.0149796	0.901
TMEM199	-0.2988206	0.00266
H3-3B	1.8788597	1.25e-15
PTBP1	-0.4108183	0.000758
UBXN6	0.2922873	0.000335
MZT2A	-1.0293302	1.5e-20
MXD4	0.8216932	3.85e-13
MIR497HG	0.3910384	1.72e-06
UBA7	1.3075148	9.9e-22
MIR600HG	0.4883431	3.3e-11
NEAT1	1.5562014	1.42e-15
USP15	0.3936741	0.00259
ST7	0.856763	4.66e-16
NEIL1	0.7265477	3.59e-11
SRSF2	-0.1449688	0.119
DAPK3	0.5513265	3.36e-07
MIR646HG	-0.2990024	0.218
TMBIM1	0.6516358	2.97e-11
DKC1	-1.219953	6.49e-18
PHLDB1	0.247672	2.19e-06
ZC3H12A	0.5929228	0.00701
EBNA1BP2	-0.6183597	9.13e-06
ELOVL1	0.0393765	0.64
PYCR2	-0.2610129	0.0265
RIC8A	-0.0707524	0.171
TMEM179B	0.0154328	0.828
H19	-0.3717985	0.479
SYVN1	-0.2640243	0.013
MCAM	1.4077744	1.04e-11
MARS1	-0.6418058	1.01e-09
ESRP2	-0.5061639	5.85e-05
SHMT1	-0.3270209	0.0192
TMEM94	0.3277282	0.00111
SLC16A3	-1.0366148	3.21e-06
PLEKHJ1	0.0105614	0.855
GPR108	0.4131239	6.89e-05
MED25	0.2172916	0.0157
RPL28	-0.3116065	0.0024
SLC26A6	-0.2752788	0.0656
APBB3	0.561988	4.28e-11
PFDN6	-1.2106866	4.73e-17
SNX8	-0.4509715	0.00104
DBNL	0.045499	0.611
PILRB	0.9061632	4.08e-12
NRBP2	0.770933	9.03e-11
CPSF1	0.0274206	0.807
CASC3	0.2247277	0.0123
SEMA3B	1.6420587	2.51e-12
TARS2	-0.6105397	8.59e-06
PER1	1.6060171	8.49e-17
MED24	0.5415556	1.67e-05
QARS1	0.1226298	0.119
PISD	0.4733115	2.93e-07
PDIA5	-0.304424	0.00234
RPL10A	-0.6358703	1.62e-14
BOP1	-1.0788256	7.97e-10
NDUFS8	-0.8790501	4.28e-17
NSMF	-0.3521871	0.0335
PSME2	-0.5698908	4.16e-07
BCL3	-0.123167	0.515
MIR9-3HG	-0.7197946	1.1e-07
NELFA	-0.1727411	0.016
MIRLET7BHG	0.549928	4.03e-09
MIS12	0.0269002	0.785
MIS18A	-1.4412836	1.92e-12
MIS18BP1	-0.2714644	0.032
MISP	-0.4739787	0.00945
MITD1	-0.082283	0.349
MITF	1.0106128	2.83e-09
MKI67	-2.4399062	5.97e-19
MKKS	-0.9002377	8.04e-12
MRTFA	0.2119249	0.0226
MRTFB	0.5898587	7.5e-07
MKLN1	0.9788964	7.4e-11
MKNK1	1.1813535	3.23e-15
MKNK2	1.0441807	2.13e-11
MKRN1	0.2679525	0.00315
MKRN2	0.5022294	1.53e-15
MKS1	-0.1658751	0.0282
MLEC	-0.7972473	1.45e-15
MLF1	0.3025717	0.259
MLF2	-0.091014	0.502
MLH1	0.3258937	1.84e-05
MLH3	0.0716908	0.502
MLKL	0.6249293	9.27e-06
MLLT1	0.3899244	1.24e-09
MLLT10	0.7982907	2.85e-07
MLLT11	-1.558446	5.61e-07
MLLT3	0.7627187	1.09e-05
MLLT6	0.5798865	4.55e-05
MLPH	0.9928714	0.0021
MLST8	-0.1168062	0.153
MLX	0.1200524	0.0876
MLXIP	0.4771809	3.28e-05
MLXIPL	-0.1870159	0.0195
MLYCD	0.2393408	0.00357
MMAA	0.5572828	0.000997
MMAB	0.3339264	0.00151
MMACHC	-0.7737637	1.55e-10
MMADHC	-0.2953189	2.47e-05
MMD	-0.5058104	0.00191
MME	1.6169318	1.07e-07
MMEL1	0.2503971	0.0134
MMGT1	0.1855917	0.0117
MMP1	-4.7821859	2.27e-17
MMP10	-1.7017291	0.00624
MMP11	-2.6936256	1.42e-17
MMP12	-5.0454794	5.23e-16
MMP13	-2.055336	1.08e-05
MMP14	-1.1468044	1.12e-11
MMP15	-0.0433428	0.759
MMP16	-0.6759512	0.000695
MMP17	-0.1258002	0.0724
MMP19	2.0390487	1.69e-16
MMP2	0.045877	0.834
MMP24	0.3733599	0.00181
MMP25	-0.4774514	2.45e-10
MMP28	2.5410468	6.07e-19
MMP3	-2.11972	8.46e-07
MMP7	-0.8141	0.0642
MMP9	-2.1980103	8.62e-11
MMRN1	2.5811747	6.41e-24
MMRN2	2.3977559	1.42e-26
MMS19	0.2271896	0.00259
MN1	0.4379973	0.0671
MNAT1	-0.619106	3.33e-07
MND1	-2.1706105	1.32e-13
MNDA	1.327036	4.11e-09
MNS1	0.3630077	0.0902
MNT	0.0319052	0.594
MNX1	-1.255131	4.89e-11
MOAP1	0.787171	6.04e-09
MOB1A	-0.7917175	1.91e-10
MOB1B	-0.1026483	0.407
MOB2	0.6258352	9.63e-22
MOB3A	0.4192103	0.000526
MOB3B	1.4213432	6.12e-10
MOCOS	-1.5201073	1.12e-07
MOCS1	1.2624234	7.37e-18
MOCS2	0.2430985	0.0454
MOCS3	-0.5359365	5.19e-10
MOGS	-0.3675249	0.000164
MOK	-0.3315742	0.0787
MON1A	-0.1176947	0.0841
MON1B	0.5896674	5.44e-10
MON2	0.1691345	0.0202
MORC2	-0.5413763	2.82e-09
MORC2-AS1	-0.2787615	0.000677
MORC3	-0.1306312	0.137
MORC4	-0.106583	0.447
MORF4L1	0.1054239	0.0487
MORF4L2	-0.3726538	3.28e-10
MORN1	-0.4306002	1.05e-07
MORN2	-0.4811385	1.12e-05
MORN3	-0.0280651	0.846
MORN4	-0.731238	3.04e-12
MORN5	1.1304355	4.06e-09
MOSPD1	-0.7463704	2.8e-05
MOSPD2	0.6448058	4.69e-09
MOSPD3	-0.2993907	0.00236
MOV10	0.226781	0.0555
MOXD1	-0.1826541	0.334
MPC1	0.3262466	0.000413
MPC2	-0.703305	4.97e-14
MPDU1	-0.0516116	0.636
MPDZ	1.1879185	5.92e-11
MPEG1	0.6686697	0.000264
MPG	-0.2697652	0.00125
MPHOSPH10	-0.5541313	1.14e-10
MPHOSPH6	-0.2983712	0.00448
MPHOSPH8	0.9267432	5.63e-15
MPHOSPH9	-1.2639458	9.74e-14
MPI	-0.4059248	2.08e-08
MPLKIP	-0.8263019	3.07e-17
MPND	0.3113088	0.000567
MPP1	0.7742105	1.71e-08
MPP2	-0.294807	3.83e-05
MPP3	0.021377	0.813
PALS1	0.8923691	8.73e-12
PALS2	-1.6797579	2.52e-18
MPP7	0.3381456	0.145
MPPE1	0.3626306	2.55e-05
MPPED2	-0.3715753	0.289
MPRIP	0.5042037	3.11e-06
MPST	-0.0720747	0.567
MPV17	-0.205933	0.0284
MPV17L	-0.0083728	0.863
MPV17L2	-0.1636444	0.0278
MPZL1	-1.4961346	8.86e-19
MPZL2	-0.8272352	0.000598
MPZL3	-0.0963131	0.579
MR1	-0.4816098	8.32e-07
MRAP2	0.1217452	0.652
MRAS	0.7957468	2.84e-12
MRC2	0.4552094	0.0102
MRE11	-0.6626038	3.11e-06
MREG	-0.856901	3.35e-09
MRFAP1	0.3779518	1.64e-09
MRFAP1L1	0.1808765	0.0371
MRGBP	-0.7747502	4.8e-11
MRGPRF	0.9750397	2.27e-06
MRI1	-0.1790144	0.00212
MRM1	-0.6102697	3.85e-13
MRM2	-0.6737403	2.49e-09
MRM3	-0.320097	0.018
MROH1	-1.1414016	1.27e-09
MROH6	-0.5459065	6.98e-06
TTC4	-0.4267368	0.000486
MRPL1	-0.5099402	3.64e-06
MRPL10	-0.1720333	0.0496
MRPL11	-0.6081883	3.86e-09
MRPL12	-1.0245742	9.52e-14
MRPL13	-1.3007226	9.71e-17
MRPL14	0.0579141	0.583
MRPL15	-1.2207487	1.27e-15
MRPL16	-0.3016032	0.000898
MRPL17	-1.0413291	6.31e-24
MRPL18	-0.4599958	3.34e-06
MRPL19	-1.2695627	4.27e-18
MRPL2	-0.2574578	0.0566
MRPL20	-0.2950888	0.000995
MRPL21	-0.6959852	4.74e-09
MRPL22	-0.5869312	1.49e-10
MRPL23	-0.6276779	1.18e-10
MRPL24	-0.7904735	3.34e-11
MRPL27	-0.7528831	1.04e-15
MRPL28	-0.4968419	3.73e-16
MRPL3	-1.1953194	2.81e-23
MRPL30	-1.2513682	3.19e-17
MRPL32	-0.3712092	6.33e-06
MRPL33	-0.326387	3.06e-06
MRPL34	0.0392517	0.673
MRPL35	-0.7624112	2.04e-10
MRPL36	-1.2222739	4.83e-20
MRPL37	-0.5918189	8.84e-06
MRPL38	-0.2965644	0.0455
MRPL39	-0.1929646	0.239
MRPL4	-0.3462311	0.000484
MRPL40	-0.4585979	6.02e-07
MRPL41	-0.1195082	0.196
MRPL42	-1.2137441	4.71e-13
MRPL43	-0.3467126	0.00133
MRPL44	-0.7605138	2.77e-11
MRPL45	-0.5792413	6.03e-09
MRPL46	-0.1593286	0.0423
MRPL47	-1.0365836	3.22e-13
MRPL48	-0.6965403	9.9e-09
MRPL49	-0.110561	0.102
MRPL50	-0.6254859	5.85e-08
MRPL51	-0.8525013	3.59e-19
MRPL52	-0.928797	3.02e-17
CCDC142	-0.6350406	3.47e-15
MRPL54	0.1981088	0.0141
MRPL55	-0.5107875	3.19e-12
MRPL57	-0.5479536	6.22e-08
MRPL58	-0.8713392	2.46e-10
MRPL9	-0.9381158	1.51e-13
MRPS10	-0.90322	6.71e-13
MRPS11	-0.4709611	3.31e-08
MRPS12	-1.2056182	6.08e-11
MRPS14	-0.8627889	3.36e-19
MRPS15	-0.5977822	1.91e-07
MRPS16	-1.1477717	9.83e-19
MRPS17	-1.5240727	2.08e-18
MRPS18A	-0.7117261	7.06e-10
MRPS18B	-0.4985084	0.000307
MRPS18C	-0.3152852	0.00042
MRPS2	-0.1625767	0.143
MRPS21	-0.9938466	4.76e-16
MRPS22	-0.4753845	3.15e-06
MRPS23	-1.162531	1.07e-19
MRPS25	-0.7293392	2.24e-08
MRPS26	-0.7843094	6.05e-10
MRPS27	-0.3798264	1.54e-05
MRPS30	-1.0516918	5.57e-09
MRPS31	-0.0258947	0.84
MRPS33	-1.2508994	1.31e-24
MRPS34	-0.5725233	3.12e-12
MRPS35	-0.8202072	2.01e-07
KGD4	-0.089963	0.423
MRPS5	-0.4712201	6.08e-11
MRPS6	-0.7213201	4.64e-12
MRPS7	-0.7002945	8.53e-08
MRPS9	-0.3931947	0.00105
MRRF	-0.2918561	0.000511
MRS2	-0.6507317	4.45e-05
MRTO4	-0.9369403	8.95e-11
IRAG1	0.5550611	0.00152
IRAG1-AS1	-0.2301558	1e-04
MS4A1	0.3693081	0.159
MS4A14	1.7209458	4.4e-21
MS4A15	3.0360327	1.94e-39
MS4A2	1.972647	8.97e-18
MS4A4A	0.8510125	2.08e-05
MS4A6A	0.5602853	0.0148
MS4A7	2.5169651	1.53e-28
MS4A8	1.6775607	3.34e-13
MSANTD2	0.6297187	0.000339
MSANTD3	-0.4293572	6.3e-06
TMEFF1	-0.6327487	0.00844
MSANTD4	0.0381078	0.737
MSC	-0.4189249	0.00205
MSH2	-0.661098	0.00245
MSH3	-0.0332891	0.567
SAPCD1	0.2531569	0.125
MSH6	-0.5697927	5.74e-05
MSI2	-1.5906777	6.17e-19
MSL1	0.6054439	7.43e-14
MSL2	0.1525754	0.116
MSL3	-0.3766507	9.6e-07
MSLN	1.0974465	0.0267
MSMO1	0.6638512	1.01e-06
MSN	0.860909	5.33e-16
MSR1	2.0694753	1.07e-15
MSRA	0.8584739	5.74e-12
MSRB1	-0.4729639	0.00293
MSRB2	0.6312873	4.56e-07
MSRB3	1.6943753	1.54e-10
MST1	0.2307557	0.0603
MST1L	1.2112995	5.7e-08
MST1R	-0.3397261	0.0521
MSX1	1.2338742	6.38e-13
MSX2	-0.4730462	0.00449
MT1E	0.5563526	0.0065
MT1F	-0.2767057	0.178
MT1G	0.0739888	0.732
MT1H	-0.0064046	0.974
MT1HL1	0.018076	0.909
MT1M	2.4785899	1.59e-08
MT1X	-0.3817965	0.147
MT2A	0.123054	0.529
MT4	0.0879849	0.0762
MTA1	-0.4253031	2.99e-05
MTA2	-0.4738276	6.28e-05
MTA3	-1.4405276	7.32e-24
MTAP	-0.6161062	2.65e-05
MTCH1	0.2542844	1.76e-06
MTCH2	-1.0123043	1.24e-18
MTCL1	-0.6921387	0.0203
MTDH	-0.6309294	2.15e-08
MTERF1	-0.7551081	2.77e-07
MTERF2	0.999008	7.09e-12
MTERF3	-0.8146636	1.39e-10
MTERF4	0.5335551	4.52e-13
MTF1	0.5824283	1.35e-09
MTF2	-0.425943	0.00252
MTFMT	-0.3120066	0.00305
MTFP1	-1.2213958	1.27e-19
MTFR1	-1.4381309	7.23e-16
MTFR1L	0.3492923	3.05e-06
MTFR2	-1.5255418	1.1e-07
MTG1	-0.2832574	0.000571
MTG2	-0.3832519	2.53e-05
MTHFD1	-0.7253726	3.47e-09
MTHFD2	-1.5962698	6.85e-16
MTHFD2L	-0.2784252	0.123
MTHFR	1.1044271	2.28e-11
MTHFSD	-0.1844118	0.00222
MTIF2	-0.7202595	1.22e-11
MTIF3	-0.0520233	0.551
MTM1	0.6794398	3.77e-08
MTMR1	-0.2590719	0.00316
MTMR10	1.0104431	7.94e-16
MTMR11	-0.5226555	0.00224
MTMR12	-0.2879907	0.0417
MTMR14	0.4587329	3.72e-14
MTMR2	-0.4450944	0.000273
MTMR3	0.4482391	4.98e-05
MTMR4	-0.3315362	0.000929
MTMR6	0.34757	0.000131
MTMR9	0.7765269	7.24e-16
MTMR9LP	0.9901715	2.13e-17
MTO1	0.1601115	0.159
MTOR	-0.0626029	0.427
MTPAP	-0.7218352	8.21e-09
MTR	0.3010314	0.00115
MTRF1	0.2702503	0.0315
MTRF1L	0.1828077	0.0394
MTRR	0.3342929	0.00132
MTSS1	0.5511399	0.00131
MTSS2	0.289576	0.0177
MTURN	2.1914702	1.37e-12
MTUS1	0.817494	0.000131
MTUS2	-0.0502584	0.329
MTX1	-0.882762	6.89e-14
MTX2	-1.0221933	5.61e-20
MTX3	0.0552102	0.525
MUC1	0.9731364	0.00111
MUC13	-0.9374585	6.93e-05
MUC15	1.6071694	1.48e-05
MUC16	-1.3222854	0.00116
MUC2	-0.6297131	0.000237
MUC20	-1.0829342	0.000932
MUC4	-0.9477492	0.0215
MUC5AC	0.2326584	0.455
MUC5B	-0.7358586	0.174
MUCL1	-0.7355885	0.0317
MUL1	0.1330453	0.0102
PWWP3A	0.540459	4.78e-05
PWWP3B	-0.150755	0.646
MUS81	0.1167106	0.0852
MMUT	0.583278	0.000278
MUTYH	0.024443	0.818
MVB12A	-0.1554511	0.0929
MVB12B	1.2282536	1.13e-16
MVD	-0.2009549	0.0255
MVK	-0.2012751	0.00748
MVP	0.3566731	0.0165
MX1	-0.0265032	0.905
MX2	-0.6042258	1.24e-05
MXD1	-0.6514768	0.00698
MXD3	-0.23703	0.000993
MXI1	0.0697932	0.593
MXRA5	-1.88224	6.86e-10
MXRA7	0.5693232	0.000271
MXRA8	0.0670109	0.7
MYADM	1.8586148	2.55e-23
MYB	0.0578136	0.859
MYBBP1A	-0.282865	3.56e-05
MYBL1	0.0551467	0.834
MYBL2	-1.6101226	6.89e-15
MYBPC2	-0.4885688	0.000393
MYBPC3	-0.0276014	0.6
MYBPH	-0.4708507	0.000198
MYC	0.2542668	0.344
MYCBP2	0.3366191	0.00135
MYCL	-0.7153097	0.000642
MYCN	-1.2767934	0.00351
MYCT1	2.1282482	9.19e-25
MYD88	0.6722622	1.67e-16
MYDGF	-0.8005794	1.07e-16
MYEF2	0.4779246	0.0597
MYEOV	-0.903908	1.39e-05
MYH10	1.4702328	5.05e-24
MYH11	2.4080586	2.76e-18
MYH14	-0.3496156	2.71e-05
MYH9	0.1507763	0.138
MYL10	-0.507972	4.88e-09
MYL12A	0.7870196	6.26e-12
MYL12B	0.1281122	0.0216
MYL4	0.0334416	0.52
MYL5	0.3200149	0.00279
MYL6	0.4705173	7.88e-10
MYL6B	-0.9183846	1.4e-16
MYL9	1.5374543	4.53e-10
MYLIP	1.9268168	7.76e-14
MYLK	1.2294214	1.91e-09
MYLK2	-0.2248546	1.69e-05
MYL11	-0.3177247	4.32e-08
MYNN	-0.4743939	9.12e-06
MYO10	0.5973125	8.96e-05
MYO15B	1.7684718	1.16e-33
MYO16	-0.0089909	0.941
MYO19	-0.7021513	2.12e-07
MYO1B	0.991306	2.89e-13
MYO1C	0.8436509	3.64e-11
MYO1D	0.2538669	0.0429
MYO1E	-0.6658468	6.95e-09
MYO1F	1.3800474	2.08e-15
MYO1G	1.0010403	1.48e-05
MYO3A	-0.556208	0.00251
MYO5A	0.1490849	0.294
MYO5B	0.8928589	3.7e-06
MYO5C	0.8578931	0.000372
MYO6	0.1840726	0.307
MYO7A	-0.8933025	2.47e-15
MYO7B	-0.0728772	0.304
MYO9A	0.5166539	6.67e-11
MYO9B	0.7010388	1.38e-09
MYOC	1.4802554	1.85e-32
MYOCD	1.7044309	6.43e-27
MYOF	0.3757945	0.00191
MYOG	-0.6600065	1.05e-12
MYOM2	0.5796765	3.52e-07
MYOZ1	0.9697139	2.13e-23
MYOZ3	-0.4663175	2.4e-21
MYPOP	-0.1711348	0.134
MYRF	2.5078859	2.19e-34
MYRIP	1.3062359	1.25e-08
MYSM1	0.1852224	0.0798
MYT1	-0.4754657	0.0436
MYZAP	2.9422111	1.62e-32
MZB1	-1.4428761	9.84e-06
MZF1	0.8206529	4.3e-20
MZT1	-0.6847311	2.49e-06
PHGDH	-0.8202282	1.29e-16
MZT2B	-0.0072718	0.931
N4BP1	1.3486451	6.84e-26
N4BP2	-0.6228648	0.0057
N4BP2L1	1.4903509	5.94e-14
N4BP2L2	1.3082386	6.85e-12
N6AMT1	-0.5243491	6.83e-06
NAA10	-0.4465935	2.26e-07
NAA15	-1.1099929	2.59e-13
NAA16	0.5629008	5.22e-05
NAA20	-0.5232632	3.42e-07
NAA25	-0.7274409	1.24e-09
NAA30	-0.1660496	0.0995
NAA35	-0.4358611	9.33e-05
NAA38	-0.8413811	3.29e-19
NAA40	-0.2343606	0.00543
NAA50	-0.5894936	1.02e-06
NAA60	0.3975903	2.62e-09
NAAA	0.7165893	8.63e-12
NAALADL1	0.6205517	1.36e-12
NAB1	0.1865355	0.393
NAB2	-0.4013437	0.000117
NABP1	-0.1316131	0.453
NABP2	-0.8167351	7.32e-11
NACA	-0.2290262	2.32e-05
NACAD	0.247796	0.000337
NACA4P	-0.1529603	0.000174
NACC1	-0.5545807	1.52e-10
NACC2	-0.1885046	0.0153
NADK	-0.3150609	0.000804
NADK2	-0.8298949	3.6e-06
NADSYN1	0.2271689	0.0465
NAE1	-0.5582828	5.09e-13
NAF1	-0.0487733	0.709
NAGA	0.1730988	0.0459
NAGK	-0.0114061	0.884
NAGLU	0.1016759	0.313
NAGPA	0.2385653	0.00403
NAGS	-0.1395628	0.316
NAIF1	-0.0076634	0.923
NAIP	0.8746001	6.2e-13
NALCN	0.3997672	0.0668
NAMPT	1.2816715	1.67e-05
NANOS1	-1.082718	6.75e-05
NANP	-0.5975461	5.2e-06
NANS	-0.5040648	2.61e-06
NAP1L1	0.7284101	1.85e-07
NAP1L2	0.9464933	0.000101
NAP1L3	0.8337244	0.000465
NAP1L4	-0.3095764	4.76e-06
NAP1L5	1.446212	4.05e-12
NAPA	0.5285403	3.13e-05
NAPB	0.2318964	0.00376
NAPEPLD	-0.1617962	0.193
NAPG	-1.0105788	4.29e-10
NAPRT	-0.3574981	0.0264
NAPSA	2.1724012	3.2e-05
NAPSB	1.3524408	8.27e-06
NARF	-0.6233221	2.25e-07
CIAO3	-0.0823588	0.21
RAB34	-0.4348998	3.06e-07
NARS1	-0.3397812	5.35e-05
NARS2	-0.1513506	0.283
NASP	0.6616321	0.000439
NAT1	0.1000677	0.504
NAT10	-0.4110506	2.02e-06
NAT14	-0.4364959	1.78e-06
NAT8L	-0.4676098	1.02e-10
NAT9	-0.428865	6.28e-05
NATD1	1.1718712	8.6e-19
NAV1	-0.934103	7.75e-12
NAV2	0.4192156	0.0953
NAV3	0.9122768	4.21e-06
NAXD	0.4742958	3.7e-05
NAXE	-1.0088487	2.68e-15
NBAS	-0.4643184	0.0263
NBAT1	-0.6284051	2.2e-09
NBEA	0.7433951	0.00827
NBEAL1	0.7391316	0.000624
NBEAL2	0.8316805	1.83e-10
NBN	-0.6409026	3.64e-07
NBPF3	0.1269258	0.434
NBR1	0.2949627	0.00417
NBR2	-0.2184188	0.000519
NCAM1	1.04764	5.71e-13
NCAPD2	-0.8692385	5.8e-06
NCAPD3	-0.7754684	7.87e-11
NCAPG	-2.6399785	1.18e-18
NCAPG2	-1.6576255	2.67e-13
NCAPH	-1.8398553	8.18e-12
NCAPH2	-0.3031255	1.32e-07
NCBP1	-0.6615614	1.21e-06
NCBP2	-1.1813673	4.6e-12
NCBP2AS2	-0.617764	4.46e-05
NCBP3	0.2514214	0.0452
NCDN	-0.2567683	4.52e-07
NCEH1	0.9100208	4.77e-06
NCF2	1.5947967	1.84e-12
NCF4	0.8299845	3.37e-05
NCK1	-0.4252406	0.0093
NCK2	-0.016908	0.848
NCKAP1	-0.5236437	3.75e-09
NCKAP1L	1.0504465	1.99e-12
NCKAP5	3.5152244	4.17e-36
NCKAP5L	0.3723966	2e-07
NCKIPSD	0.2320388	0.0373
NCL	-0.4824517	2.5e-11
NCLN	-0.134269	0.221
NCOA1	0.7646461	4.69e-11
NCOA2	0.2812868	0.00564
NCOA3	0.4626088	0.000119
NCOA5	0.2441053	0.00152
NCOA6	-0.0235452	0.797
NCOA7	0.4649395	0.0174
NCOR1	0.2272895	0.009
NCOR2	-0.5451632	5.16e-09
NCR2	-0.1949936	4.14e-05
NCR3	-0.2845409	0.00104
NCS1	-0.7224353	1.59e-13
NCSTN	-0.3497448	0.000894
ND6	-0.3465959	0.00937
NDC1	-1.2707251	4.17e-07
NDC80	-2.8518942	1.39e-15
NDE1	-1.0561236	3.42e-06
NDEL1	0.2295201	0.00481
NDFIP1	0.830385	9.9e-09
NDFIP2	0.984873	1.21e-12
NDN	1.0884509	6.53e-10
NDNF	2.7762681	3.32e-11
NDOR1	-0.383293	5.96e-09
NDP	-0.6269068	0.0323
NDRG1	-0.3165891	0.128
NDRG2	2.3498015	5.98e-26
NDRG3	0.5869393	2.31e-05
NDRG4	1.7851688	4.82e-12
NDST1	0.8500522	1.67e-16
NDST2	0.4725842	9.35e-13
NDUFA1	-0.3635006	3.63e-08
NDUFA10	-0.2301305	0.00819
NDUFA11	-0.6794566	2.97e-16
NDUFA12	-0.4535794	1.06e-08
NDUFA13	-0.3386547	9.35e-06
NDUFA2	-0.378672	3.73e-05
NDUFA3	-0.2824573	4.48e-05
NDUFA4	-0.1880969	0.00867
NDUFA4L2	0.5463855	0.00247
NDUFA5	-0.1517945	0.0831
NDUFA6	-0.690473	7.89e-12
NDUFA7	-0.4843932	7.27e-08
NDUFA8	-0.669783	2.43e-12
NDUFA9	-0.5577016	1.1e-06
NDUFAB1	-0.5969583	4.22e-16
NDUFAF1	-0.0414018	0.63
NDUFAF2	-0.5698654	3.39e-11
NDUFAF3	0.016788	0.798
NDUFAF4	0.5454587	0.000208
NDUFAF5	-0.2794347	0.0191
NDUFAF7	-0.3180279	0.00128
NDUFB1	-0.0891413	0.137
NDUFB10	-0.3237341	1.59e-07
NDUFB11	-0.631929	2.49e-09
NDUFB2	-0.598444	6.58e-10
NDUFB3	-0.6701939	8.4e-16
NDUFB4	-0.4974464	4.91e-08
NDUFB5	-0.5567953	6.91e-07
NDUFB6	-0.2884915	8.65e-05
NDUFB7	-0.4613347	3.96e-06
NDUFB9	-0.4837909	2.35e-08
NDUFC1	-0.2370244	0.000351
KCTD14	0.4742481	0.0498
NDUFC2	-0.4746845	2.62e-07
NDUFS1	-0.6458626	3.24e-08
NDUFS2	-0.6010474	1.73e-09
NDUFS3	-0.2957923	0.000273
NDUFS4	-0.4783531	2.45e-08
NDUFS6	-0.9201713	1.22e-14
NDUFS7	-0.3098854	0.000921
NDUFV1	-0.1250195	0.0585
NDUFV3	-0.6028188	2.9e-07
NEB	-0.3959642	0.0806
NEBL	2.7256758	2.44e-35
NECAB2	-0.5099125	4.43e-11
NECAB3	0.4879357	0.000754
NECAP1	0.2710338	0.0221
NECAP2	0.4639386	2.16e-12
NECTIN1	-0.9841177	3.83e-07
NECTIN2	-0.3999872	0.00251
NECTIN3	1.0394379	6.88e-05
NECTIN4	-1.4332992	8.05e-18
NEDD1	-0.461969	5.56e-07
NEDD4	0.5522971	2.7e-06
NEDD4L	2.3653821	4.9e-11
NEDD8	-0.447841	3.23e-10
NEDD9	1.8588465	1.01e-12
NEFH	-0.7572409	0.0733
