ID	padj	P.Value	lfcSE	stat	logFC	baseMean	Gene.symbol	Gene.title
55964	0.464879	1.88E-01	0.1272	-1.315426	-0.1673527	48.29	SEPTIN3	septin 3
11078	0.464897	1.88E-01	0.0501	-1.315339	-0.0659378	2929.02	TRIOBP	TRIO and F-actin binding protein
100505728	0.46515	1.89E-01	0.0979	-1.314951	-0.1287812	37.63	LOC100505728	uncharacterized LOC100505728
344787	0.46515	1.89E-01	0.1079	-1.31478	-0.1418445	205.75	ZNF860	zinc finger protein 860
80817	0.46515	1.89E-01	0.0859	1.314709	0.1129457	1032.65	CEP44	centrosomal protein 44
3495	0.46515	1.89E-01	0.5139	-1.314759	-0.6756363	60.6	IGHD	immunoglobulin heavy constant delta
148268	0.46515	1.89E-01	0.0617	1.314789	0.0811485	263.46	ZNF570	zinc finger protein 570
93974	0.465186	1.89E-01	0.099	1.314503	0.1301306	7868.28	ATP5IF1	ATP synthase inhibitory factor subunit 1
3426	0.465186	1.89E-01	0.2527	-1.314322	-0.3320672	706.74	CFI	complement factor I
390205	0.465186	1.89E-01	0.1206	1.314294	0.1584736	9380.17	LRRC10B	leucine rich repeat containing 10B
107985303	0.465186	1.89E-01	0.1244	1.314526	0.1634917	148.61	LOC107985303	IQ motif and SEC7 domain-containing protein 2-like
11047	0.465186	1.89E-01	0.0593	-1.314384	-0.077924	3172.58	ADRM1	ADRM1 26S proteasome ubiquitin receptor
28227	0.465186	1.89E-01	0.1072	1.314274	0.1408459	780.25	PPP2R3B	protein phosphatase 2 regulatory subunit B''beta
7267	0.465263	1.89E-01	0.0664	-1.314116	-0.0873196	6681.27	TTC3	tetratricopeptide repeat domain 3
85452	0.465268	1.89E-01	0.1494	1.313768	0.1963307	2615.62	CFAP74	cilia and flagella associated protein 74
8447	0.465268	1.89E-01	0.4156	-1.313777	-0.5459916	651.34	DOC2B	double C2 domain beta
284217	0.465268	1.89E-01	0.2696	1.313829	0.3542172	60.54	LAMA1	laminin subunit alpha 1
6632	0.465268	1.89E-01	0.0607	-1.313968	-0.0796951	1747.56	SNRPD1	small nuclear ribonucleoprotein D1 polypeptide
26286	0.465268	1.89E-01	0.1056	-1.313776	-0.1387978	3192.41	ARFGAP3	ADP ribosylation factor GTPase activating protein 3
9189	0.465268	1.89E-01	0.0613	1.31372	0.0805573	2263.83	ZBED1	zinc finger BED-type containing 1
55825	0.465355	1.89E-01	0.1021	1.313546	0.1340555	625.7	PECR	peroxisomal trans-2-enoyl-CoA reductase
161725	0.465355	1.89E-01	0.1323	1.313484	0.1737374	39.11	OTUD7A	OTU deubiquitinase 7A
23632	0.465438	1.89E-01	0.0688	-1.31332	-0.0903178	696.78	CA14	carbonic anhydrase 14
102	0.465528	1.89E-01	0.0581	-1.313146	-0.0763411	2168.24	ADAM10	ADAM metallopeptidase domain 10
101928354	0.465659	1.89E-01	0.201	1.312923	0.2639143	13.31	LOC101928354	uncharacterized LOC101928354
5902	0.465695	1.89E-01	0.044	-1.312814	-0.0578171	2217.95	RANBP1	RAN binding protein 1
727800	0.46594	1.89E-01	0.1549	-1.312389	-0.203343	198.31	RNF208	ring finger protein 208
112268122	0.46594	1.89E-01	0.2142	1.312403	0.281109	20.34	LOC112268122	
6189	0.46595	1.89E-01	0.095	1.312178	0.1246127	35331.44	RPS3A	ribosomal protein S3A
7991	0.46595	1.89E-01	0.1231	1.312268	0.1615605	5690.15	TUSC3	tumor suppressor candidate 3
4192	0.46595	1.89E-01	0.1819	-1.312184	-0.2387463	6195.76	MDK	midkine
100533464	0.46595	1.89E-01	0.3574	-1.312118	-0.4689806	531.6	PRH1-PRR4	PRH1-PRR4 readthrough
102723775	0.465962	1.90E-01	0.1246	1.311996	0.1634603	514.69	LINC01315	long intergenic non-protein coding RNA 1315
728656	0.465962	1.90E-01	0.158	1.311973	0.2072718	22.53	DMRTC1B	DMRT like family C1B
23318	0.466074	1.90E-01	0.0798	1.311773	0.1046939	762.32	TUT4	terminal uridylyl transferase 4
403	0.46609	1.90E-01	0.1169	1.311666	0.15327	3896.24	ARL3	ADP ribosylation factor like GTPase 3
2873	0.46609	1.90E-01	0.0605	-1.311623	-0.0794183	3723.68	GPS1	G protein pathway suppressor 1
5545	0.46621	1.90E-01	0.6439	-1.311414	-0.8444055	254.85	PRB4	proline rich protein BstNI subfamily 4
405	0.466261	1.90E-01	0.0601	1.311112	0.078861	1492.88	ARNT	aryl hydrocarbon receptor nuclear translocator
9378	0.466261	1.90E-01	0.222	1.310736	0.29101	30.89	NRXN1	neurexin 1
257396	0.466261	1.90E-01	0.1133	1.310723	0.14857	353.52	MOCS2-DT	MOCS2 divergent transcript
252969	0.466261	1.90E-01	0.0668	1.310883	0.0875605	879.19	NEIL2	nei like DNA glycosylase 2
85014	0.466261	1.90E-01	0.0833	-1.311024	-0.1091691	2275.93	TMEM141	transmembrane protein 141
644672	0.466261	1.90E-01	0.3884	1.310961	0.5092233	11.25	CLDN25	claudin 25
79038	0.466261	1.90E-01	0.0488	1.310833	0.06401	1557.16	ZFYVE21	zinc finger FYVE-type containing 21
79585	0.466261	1.90E-01	0.1038	1.310703	0.1360712	2392.39	CORO7	coronin 7
374864	0.466261	1.90E-01	0.1662	1.311114	0.2179549	62.25	CCDC178	coiled-coil domain containing 178
4826	0.466261	1.90E-01	0.1656	-1.311277	-0.2171014	38.97	NNAT	neuronatin
100874214	0.466271	1.90E-01	0.1449	-1.310486	-0.1898302	55.4	TM4SF19-AS1	TM4SF19 antisense RNA 1
10924	0.466271	1.90E-01	0.0995	-1.310431	-0.1304088	464.75	SMPDL3A	sphingomyelin phosphodiesterase acid like 3A
3293	0.466271	1.90E-01	0.1556	1.310546	0.2039264	262.76	HSD17B3	hydroxysteroid 17-beta dehydrogenase 3
102465134	0.466271	1.90E-01	0.1016	-1.310571	-0.1332105	75.22	MIR6126	microRNA 6126
2328	0.46635	1.90E-01	0.1561	-1.310233	-0.2045413	1356.19	FMO3	flavin containing dimethylaniline monoxygenase 3
10336	0.46635	1.90E-01	0.0726	-1.310206	-0.0951039	2274.52	PCGF3	polycomb group ring finger 3
107987244	0.466459	1.90E-01	0.1612	1.31001	0.2112074	64.87	LOC107987244	uncharacterized LOC107987244
3490	0.466595	1.90E-01	0.1558	1.309781	0.2040819	6580.18	IGFBP7	insulin like growth factor binding protein 7
55388	0.466746	1.90E-01	0.2559	-1.309527	-0.3351271	17.8	MCM10	minichromosome maintenance 10 replication initiation factor
24138	0.466746	1.90E-01	0.1316	1.309308	0.1723685	671.99	IFIT5	interferon induced protein with tetratricopeptide repeats 5
9578	0.466746	1.90E-01	0.0626	-1.309186	-0.0819549	2906.5	CDC42BPB	CDC42 binding protein kinase beta
5780	0.466746	1.90E-01	0.0448	-1.309246	-0.0586757	1237.37	PTPN9	protein tyrosine phosphatase non-receptor type 9
388272	0.466746	1.90E-01	0.0853	-1.309144	-0.1116829	164.38	C16orf87	chromosome 16 open reading frame 87
11144	0.466746	1.90E-01	0.1701	-1.309287	-0.2226625	23.59	DMC1	DNA meiotic recombinase 1
105373383	0.466746	1.90E-01	0.1348	1.309398	0.1764697	77.27	LOC105373383	uncharacterized LOC105373383
107986303	0.466757	1.91E-01	0.147	-1.309066	-0.1924417	15.02	LOC107986303	
653061	0.466936	1.91E-01	0.1785	1.308787	0.2335567	29.77	GOLGA8S	golgin A8 family member S
25842	0.467053	1.91E-01	0.0749	1.30845	0.0979465	685.51	ASF1A	anti-silencing function 1A histone chaperone
283050	0.467053	1.91E-01	0.1946	1.308483	0.2545862	69.16	ZMIZ1-AS1	ZMIZ1 antisense RNA 1
124599	0.467053	1.91E-01	0.3911	1.308538	0.5117274	38.52	CD300LB	CD300 molecule like family member b
255252	0.467107	1.91E-01	0.0521	-1.30832	-0.0681665	982.89	LRRC57	leucine rich repeat containing 57
100130348	0.467112	1.91E-01	0.1383	-1.308223	-0.1809481	18.07	TMEM262	transmembrane protein 262
57610	0.467112	1.91E-01	0.0634	1.308121	0.0829801	2013.01	RANBP10	RAN binding protein 10
112268297	0.467112	1.91E-01	0.1805	-1.308176	-0.2361692	14.16	LOC112268297	uncharacterized LOC112268297
5046	0.467179	1.91E-01	0.1621	1.30794	0.2120318	259.58	PCSK6	proprotein convertase subtilisin/kexin type 6
3996	0.467179	1.91E-01	0.065	-1.30791	-0.0850452	946.88	LLGL1	LLGL scribble cell polarity complex component 1
126731	0.467187	1.91E-01	0.0772	1.307706	0.1009513	258.91	CCSAP	"centriole, cilia and spindle associated protein"
90141	0.467187	1.91E-01	0.1009	1.307732	0.1319851	997.9	EFCAB11	EF-hand calcium binding domain 11
100288203	0.467187	1.91E-01	0.1516	-1.307768	-0.1983039	142.01	WHAMMP4	WHAMM pseudogene 4
3988	0.467191	1.91E-01	0.0972	-1.307636	-0.1270495	3353.74	LIPA	"lipase A, lysosomal acid type"
3113	0.467358	1.91E-01	0.2799	1.307371	0.3658915	7388.47	HLA-DPA1	"major histocompatibility complex, class II, DP alpha 1"
107986596	0.467398	1.91E-01	0.1901	1.307257	0.248524	35.83	LOC107986596	uncharacterized LOC107986596
107985093	0.467448	1.91E-01	0.1772	1.307132	0.2315765	24.94	LOC107985093	uncharacterized LOC107985093
3622	0.467517	1.91E-01	0.0681	1.306951	0.088966	662.17	ING2	inhibitor of growth family member 2
23326	0.467517	1.91E-01	0.0391	1.306919	0.0511637	7005.41	USP22	ubiquitin specific peptidase 22
101929595	0.467678	1.91E-01	0.2264	1.306662	0.2957655	18.22	CYP2U1-AS1	CYP2U1 and SGMS2 antisense RNA 1
131	0.467795	1.91E-01	0.2212	-1.306326	-0.2889547	11738.41	ADH7	"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide"
1267	0.467795	1.91E-01	0.1106	-1.306436	-0.1444818	2548.19	CNP	"2',3'-cyclic nucleotide 3' phosphodiesterase"
106631777	0.467795	1.91E-01	0.3761	-1.306359	-0.4913055	16463.14	RNA45SN1	"RNA, 45S pre-ribosomal N1"
27128	0.467875	1.91E-01	0.4005	1.306165	0.5230728	621.82	CYTH4	cytohesin 4
199974	0.467907	1.92E-01	0.1415	1.306061	0.1848616	191.5	CYP4Z1	cytochrome P450 family 4 subfamily Z member 1
6556	0.467929	1.92E-01	0.5132	1.305971	0.6702371	927.16	SLC11A1	solute carrier family 11 member 1
115273	0.467971	1.92E-01	0.2725	-1.305416	-0.3557732	42.42	RAB42	"RAB42, member RAS oncogene family"
105377451	0.467971	1.92E-01	0.2577	1.305303	0.3364184	35.94	LOC105377451	uncharacterized LOC105377451
3187	0.467971	1.92E-01	0.0633	1.305664	0.0827036	9602.86	HNRNPH1	heterogeneous nuclear ribonucleoprotein H1
641776	0.467971	1.92E-01	0.1191	-1.305662	-0.1555649	55.82	SPDYE14	speedy/RINGO cell cycle regulator family member E14
9715	0.467971	1.92E-01	0.1632	1.305553	0.2130442	159.39	FAM131B	family with sequence similarity 131 member B
100499484	0.467971	1.92E-01	0.1389	1.305384	0.1813467	45.55	SUGT1P4-STRA6LP	SUGT1P4-STRA6LP readthrough
10240	0.467971	1.92E-01	0.1157	1.305775	0.151027	2125.62	MRPS31	mitochondrial ribosomal protein S31
65996	0.467971	1.92E-01	0.0751	1.305392	0.0980475	2547.02	CENPBD2P	"CENPB DNA-binding domains containing 2, pseudogene"
10326	0.467971	1.92E-01	0.4748	1.305272	0.6197031	116.56	SIRPB1	signal regulatory protein beta 1
25975	0.467971	1.92E-01	0.1705	-1.305543	-0.2225704	416.85	EGFL6	EGF like domain multiple 6
3705	0.468	1.92E-01	0.0859	-1.305173	-0.1121634	1917.96	ITPK1	inositol-tetrakisphosphate 1-kinase
5204	0.468011	1.92E-01	0.0918	1.305008	0.1197945	9393.09	PFDN5	prefoldin subunit 5
26035	0.468011	1.92E-01	0.0715	-1.304994	-0.0932479	1748.44	GLCE	glucuronic acid epimerase
64109	0.468011	1.92E-01	0.252	-1.304965	-0.3289009	30.41	CRLF2	cytokine receptor like factor 2
5279	0.468043	1.92E-01	0.0442	-1.304862	-0.0577252	793.37	PIGC	phosphatidylinositol glycan anchor biosynthesis class C
6121	0.468213	1.92E-01	0.3248	1.304408	0.4236658	36.54	RPE65	retinoid isomerohydrolase RPE65
5641	0.468213	1.92E-01	0.1589	-1.304525	-0.2072674	1675.46	LGMN	legumain
92340	0.468213	1.92E-01	0.1577	1.304283	0.2057481	7665.07	PRR29	proline rich 29
439921	0.468213	1.92E-01	0.1161	1.304373	0.1514862	2655.76	MXRA7	matrix remodeling associated 7
51386	0.468213	1.92E-01	0.0918	1.304269	0.1197788	10613.72	EIF3L	eukaryotic translation initiation factor 3 subunit L
109864273	0.468213	1.92E-01	0.3766	-1.304455	-0.491299	4944.35	RNA18SN4	"RNA, 18S pre-ribosomal N4"
653712	0.468222	1.92E-01	0.1772	-1.304195	-0.2310431	45.4	IFT122P3	IFT122 pseudogene 3
5147	0.46843	1.92E-01	0.0528	-1.303815	-0.0688994	569.99	PDE6D	phosphodiesterase 6D
10015	0.46843	1.92E-01	0.0551	-1.303863	-0.0717787	7220.82	PDCD6IP	programmed cell death 6 interacting protein
10184	0.468569	1.92E-01	0.2043	-1.303583	-0.2663793	500.44	LHFPL2	LHFPL tetraspan subfamily member 2
100505624	0.469022	1.93E-01	0.0876	-1.302974	-0.1141751	117.21	GTF3C2-AS1	GTF3C2 antisense RNA 1
2280	0.469208	1.93E-01	0.0658	-1.302685	-0.0857548	5603.38	FKBP1A	FKBP prolyl isomerase 1A
246176	0.469285	1.93E-01	0.1361	1.302527	0.1772475	4745.49	GAS2L2	growth arrest specific 2 like 2
100874278	0.469473	1.93E-01	0.1146	-1.302188	-0.1492658	30.87	ERI3-IT1	ERI3 intronic transcript 1
1056	0.469473	1.93E-01	0.1984	1.302173	0.2583672	282.3	CEL	carboxyl ester lipase
55509	0.469848	1.93E-01	0.2357	-1.301657	-0.3068207	49.11	BATF3	basic leucine zipper ATF-like transcription factor 3
1006	0.469863	1.93E-01	0.2309	1.301575	0.3005322	48.1	CDH8	cadherin 8
79730	0.469982	1.93E-01	0.132	1.301362	0.1717414	3344.64	NSUN7	NOP2/Sun RNA methyltransferase family member 7
64105	0.469982	1.93E-01	0.236	-1.301225	-0.307064	199.13	CENPK	centromere protein K
7186	0.469982	1.93E-01	0.0753	-1.301252	-0.0979319	725.53	TRAF2	TNF receptor associated factor 2
2805	0.469982	1.93E-01	0.0485	-1.301173	-0.0630471	1815.03	GOT1	glutamic-oxaloacetic transaminase 1
10605	0.470267	1.93E-01	0.06	-1.300766	-0.0779972	1878.35	PAIP1	poly(A) binding protein interacting protein 1
55176	0.4705	1.93E-01	0.0494	-1.300421	-0.0642516	649.76	SEC61A2	SEC61 translocon subunit alpha 2
4690	0.470525	1.93E-01	0.0799	-1.300326	-0.103859	980.65	NCK1	NCK adaptor protein 1
8635	0.470775	1.94E-01	0.1147	-1.299962	-0.149147	1567.76	RNASET2	ribonuclease T2
4867	0.470883	1.94E-01	0.1099	1.299639	0.1428464	3212.78	NPHP1	nephrocystin 1
2305	0.470883	1.94E-01	0.1224	-1.299666	-0.1590758	275.79	FOXM1	forkhead box M1
100861532	0.470883	1.94E-01	0.365	-1.299665	-0.4744063	33422.49	RNA45SN5	"RNA, 45S pre-ribosomal N5"
83953	0.470885	1.94E-01	0.2093	1.29956	0.2720294	10.86	FCAMR	Fc alpha and mu receptor
101927391	0.470885	1.94E-01	0.1079	1.299404	0.1402674	325.29	MIOS-DT	MIOS divergent transcript
100505854	0.470885	1.94E-01	0.0607	1.299423	0.0788854	785.52	APTR	Alu-mediated CDKN1A/p21 transcriptional regulator
25792	0.470885	1.94E-01	0.0652	-1.299313	-0.0847568	2003.66	CIZ1	CDKN1A interacting zinc finger protein 1
7543	0.470885	1.94E-01	0.1059	1.299316	0.1376011	1024.9	ZFX	zinc finger protein X-linked
8521	0.470951	1.94E-01	0.2946	-1.29917	-0.382771	18.29	GCM1	glial cells missing transcription factor 1
105374158	0.471101	1.94E-01	0.2326	1.298925	0.3021224	413.84	LINC02066	long intergenic non-protein coding RNA 2066
8602	0.471137	1.94E-01	0.0497	-1.298752	-0.0645213	1099.7	NOP14	NOP14 nucleolar protein
9098	0.471137	1.94E-01	0.4664	1.298796	0.6057816	278.47	USP6	ubiquitin specific peptidase 6
100533181	0.471159	1.94E-01	0.2033	1.298652	0.2640069	17.33	FXYD6-FXYD2	FXYD6-FXYD2 readthrough
126129	0.471159	1.94E-01	0.2567	1.298596	0.3334057	13.08	CPT1C	carnitine palmitoyltransferase 1C
83852	0.471179	1.94E-01	0.0479	1.298444	0.0621991	589.59	SETDB2	SET domain bifurcated histone lysine methyltransferase 2
10664	0.471179	1.94E-01	0.0315	1.298445	0.0408755	1706.5	CTCF	CCCTC-binding factor
342892	0.471223	1.94E-01	0.0911	1.298327	0.1182956	72.65	ZNF850	zinc finger protein 850
11102	0.47144	1.94E-01	0.0405	1.298002	0.0526202	670.03	RPP14	ribonuclease P/MRP subunit p14
3070	0.471527	1.94E-01	0.1309	-1.297768	-0.1698205	342.28	HELLS	"helicase, lymphoid specific"
284439	0.471527	1.94E-01	0.0809	1.297806	0.104945	390.36	SLC25A42	solute carrier family 25 member 42
79776	0.471533	1.94E-01	0.2694	1.297696	0.3496429	32.31	ZFHX4	zinc finger homeobox 4
901	0.471549	1.94E-01	0.1202	-1.297418	-0.1559669	873.72	CCNG2	cyclin G2
9732	0.471549	1.95E-01	0.1192	1.297335	0.1546494	711.45	DOCK4	dedicator of cytokinesis 4
81571	0.471549	1.94E-01	0.1077	1.297598	0.1397744	868.85	MIR600HG	MIR600 host gene
54503	0.471549	1.94E-01	0.0677	-1.297462	-0.0878906	2040.28	ZDHHC13	zinc finger DHHC-type palmitoyltransferase 13
2734	0.471549	1.94E-01	0.0424	-1.297422	-0.0549557	5377.37	GLG1	golgi glycoprotein 1
27156	0.471549	1.95E-01	0.1535	1.29729	0.1991558	1302.85	RSPH14	radial spoke head 14 homolog
114819	0.471572	1.95E-01	0.158	1.296898	0.204928	329.96	CROCCP3	CROCC pseudogene 3
57514	0.471572	1.95E-01	0.1777	-1.296913	-0.2304692	185.4	ARHGAP31	Rho GTPase activating protein 31
158160	0.471572	1.95E-01	0.1049	1.297016	0.1360345	135.49	HSD17B7P2	hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2
23310	0.471572	1.95E-01	0.0704	1.296854	0.0912531	622.65	NCAPD3	non-SMC condensin II complex subunit D3
121536	0.471572	1.95E-01	0.0571	1.297132	0.0740548	984.22	AEBP2	AE binding protein 2
56964	0.471572	1.95E-01	0.1336	1.29703	0.173348	1314.03	WDR93	WD repeat domain 93
105371925	0.471572	1.95E-01	0.1091	-1.296811	-0.141451	235.89	LOC105371925	uncharacterized LOC105371925
10460	0.471775	1.95E-01	0.1832	-1.296268	-0.237422	328.68	TACC3	transforming acidic coiled-coil containing protein 3
107986710	0.471775	1.95E-01	0.1275	1.296404	0.165328	52.38	LOC107986710	uncharacterized LOC107986710
83877	0.471775	1.95E-01	0.0636	-1.296227	-0.0824371	1390.82	TM2D2	TM2 domain containing 2
100506125	0.471775	1.95E-01	0.2355	1.29617	0.3052738	19.52	ADCY6-DT	ADCY6 divergent transcript
100506060	0.471775	1.95E-01	0.129	-1.296059	-0.1671915	57.78	SMG1P7	SMG1 pseudogene 7
124936	0.471775	1.95E-01	0.0889	1.296262	0.1151739	1440.75	CYB5D2	cytochrome b5 domain containing 2
256302	0.471775	1.95E-01	0.0844	-1.296051	-0.1093352	794.79	NATD1	N-acetyltransferase domain containing 1
107984986	0.471775	1.95E-01	0.0922	-1.296334	-0.1195802	61.93	LOC107984986	
10428	0.471884	1.95E-01	0.0848	1.295856	0.1099445	3570.2	CFDP1	craniofacial development protein 1
116842	0.471918	1.95E-01	0.1035	1.295751	0.1340676	44.26	LEAP2	liver enriched antimicrobial peptide 2
6649	0.471998	1.95E-01	0.189	1.295531	0.2447945	56.22	SOD3	superoxide dismutase 3
112752	0.471998	1.95E-01	0.0992	1.295474	0.1284687	2966.52	IFT43	intraflagellar transport 43
79159	0.471998	1.95E-01	0.0598	-1.295462	-0.0775067	719.82	NOL12	nucleolar protein 12
60674	0.472016	1.95E-01	0.0974	1.295375	0.126149	3016.14	GAS5	growth arrest specific 5
116064	0.472113	1.95E-01	0.0631	1.295099	0.0817846	915.35	LRRC58	leucine rich repeat containing 58
9508	0.472113	1.95E-01	0.2315	1.295057	0.2998613	39.15	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3
79698	0.472113	1.95E-01	0.3677	-1.295002	-0.4761112	24.8	ZMAT4	zinc finger matrin-type 4
54039	0.472113	1.95E-01	0.2726	1.295085	0.3530638	27.91	PCBP3	poly(rC) binding protein 3
105379505	0.472211	1.95E-01	0.1723	1.29482	0.2231281	9.78	LOC105379505	uncharacterized LOC105379505
79782	0.472225	1.95E-01	0.271	-1.294739	-0.3508826	122.11	LRRC31	leucine rich repeat containing 31
51148	0.472333	1.95E-01	0.1712	1.294545	0.2215869	55.04	CERCAM	cerebral endothelial cell adhesion molecule
728643	0.472372	1.96E-01	0.2288	1.294434	0.2961398	21.54	HNRNPA1P33	heterogeneous nuclear ribonucleoprotein A1 pseudogene 33
8372	0.472478	1.96E-01	0.1191	-1.294178	-0.1541753	116.73	HYAL3	hyaluronidase 3
105375534	0.472478	1.96E-01	0.3367	1.294208	0.4357357	12.74	LOC105375534	uncharacterized LOC105375534
105373075	0.472484	1.96E-01	0.3209	-1.294106	-0.4152663	31.84	LOC105373075	uncharacterized LOC105373075
9181	0.472617	1.96E-01	0.098	-1.293632	-0.1267632	2415.74	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2
961	0.472617	1.96E-01	0.1101	-1.293765	-0.1423841	2635.11	CD47	CD47 molecule
257144	0.472617	1.96E-01	0.0652	-1.293537	-0.0843685	247.14	GCSAM	germinal center associated signaling and motility
116449	0.472617	1.96E-01	0.1536	1.293489	0.1986814	52.46	CLNK	cytokine dependent hematopoietic cell linker
285527	0.472617	1.96E-01	0.1018	-1.293499	-0.1316507	971.45	FRYL	FRY like transcription coactivator
154214	0.472617	1.96E-01	0.0971	-1.293367	-0.125574	727.09	RNF217	ring finger protein 217
80324	0.472617	1.96E-01	0.0861	-1.293415	-0.111427	727.75	PUS1	pseudouridine synthase 1
3936	0.472617	1.96E-01	0.3474	1.293724	0.449394	2562.76	LCP1	lymphocyte cytosolic protein 1
5427	0.472617	1.96E-01	0.1197	-1.293367	-0.15486	48.21	POLE2	"DNA polymerase epsilon 2, accessory subunit"
388963	0.472632	1.96E-01	0.1256	1.293285	0.1624766	4432.15	C2orf81	chromosome 2 open reading frame 81
3425	0.472647	1.96E-01	0.1349	-1.293203	-0.1744223	743.55	IDUA	alpha-L-iduronidase
105373883	0.472719	1.96E-01	0.1618	-1.292996	-0.2092702	16.5	LOC105373883	uncharacterized LOC105373883
102724862	0.472719	1.96E-01	0.1226	-1.292988	-0.1585757	197.06	TBC1D3I	TBC1 domain family member 3I
389856	0.472725	1.96E-01	0.1333	1.292917	0.1723872	194.46	USP27X	ubiquitin specific peptidase 27 X-linked
22995	0.472802	1.96E-01	0.1752	-1.29275	-0.2264864	144.9	CEP152	centrosomal protein 152
158798	0.472802	1.96E-01	0.1304	1.292696	0.1685799	2491.49	AKAP14	A-kinase anchoring protein 14
84451	0.473383	1.96E-01	0.1083	-1.291863	-0.1398901	119.39	MAP3K21	mitogen-activated protein kinase kinase kinase 21
84246	0.473383	1.96E-01	0.0552	-1.291754	-0.071303	893.82	MED10	mediator complex subunit 10
100507347	0.473383	1.96E-01	0.1387	1.291872	0.1792416	1741.04	VIM-AS1	VIM antisense RNA 1
107985400	0.473383	1.96E-01	0.119	1.291742	0.1537661	32.48	LOC107985400	uncharacterized LOC107985400
105379271	0.473647	1.97E-01	0.2254	1.291362	0.2910142	11.33	LOC105379271	uncharacterized LOC105379271
105373957	0.473818	1.97E-01	0.1542	-1.291093	-0.199048	129.9	LOC105373957	uncharacterized LOC105373957
9465	0.47398	1.97E-01	0.1176	1.290834	0.1518474	194.59	AKAP7	A-kinase anchoring protein 7
6016	0.47432	1.97E-01	0.131	-1.290364	-0.1690997	1139.8	RIT1	Ras like without CAAX 1
79368	0.47461	1.97E-01	0.5117	-1.289826	-0.6599893	12.38	FCRL2	Fc receptor like 2
6966	0.47461	1.97E-01	0.3053	1.2898	0.3937509	16.68	TRGC1	T cell receptor gamma constant 1
441282	0.47461	1.97E-01	0.5022	1.289858	0.647741	116.93	AKR1B15	aldo-keto reductase family 1 member B15
9632	0.47461	1.97E-01	0.0592	-1.289759	-0.0763142	4264.86	SEC24C	"SEC24 homolog C, COPII coat complex component"
105374736	0.474684	1.97E-01	0.2891	1.289606	0.372875	14.23	LOC105374736	uncharacterized LOC105374736
51078	0.474695	1.97E-01	0.0524	-1.289525	-0.067542	1810.4	THAP4	THAP domain containing 4
286006	0.474695	1.97E-01	0.1771	1.289465	0.2283182	89.32	LSMEM1	leucine rich single-pass membrane protein 1
64783	0.474712	1.97E-01	0.0618	1.289379	0.0796856	323.36	RBM15	RNA binding motif protein 15
25924	0.474828	1.97E-01	0.1925	1.289173	0.2481394	59.58	MYRIP	myosin VIIA and Rab interacting protein
105374286	0.474828	1.97E-01	0.3232	-1.289113	-0.4166024	15.81	LOC105374286	uncharacterized LOC105374286
83983	0.475272	1.98E-01	0.1146	1.288517	0.1477224	91.73	TSSK6	testis specific serine kinase 6
84106	0.475288	1.98E-01	0.2096	1.288434	0.2700801	118.26	PRAM1	PML-RARA regulated adaptor molecule 1
51119	0.475487	1.98E-01	0.0697	-1.288132	-0.0898224	1428.46	SBDS	SBDS ribosome maturation factor
29072	0.47551	1.98E-01	0.054	1.28804	0.069503	2719.17	SETD2	"SET domain containing 2, histone lysine methyltransferase"
4520	0.475562	1.98E-01	0.0616	1.28785	0.0793855	1734	MTF1	metal regulatory transcription factor 1
7335	0.475562	1.98E-01	0.0635	-1.287875	-0.0818095	1903.84	UBE2V1	ubiquitin conjugating enzyme E2 V1
1665	0.475583	1.98E-01	0.0871	-1.28776	-0.1121673	2409.52	DHX15	DEAH-box helicase 15
9900	0.475619	1.98E-01	0.2829	1.287571	0.3642856	53.86	SV2A	synaptic vesicle glycoprotein 2A
124	0.475619	1.98E-01	0.1886	-1.2872	-0.2427112	113.36	ADH1A	"alcohol dehydrogenase 1A (class I), alpha polypeptide"
107986557	0.475619	1.98E-01	0.1974	1.287171	0.2541197	10.44	LOC107986557	uncharacterized LOC107986557
105375521	0.475619	1.98E-01	0.1405	1.287303	0.1808889	54.93	LOC105375521	uncharacterized LOC105375521
255394	0.475619	1.98E-01	0.131	1.287599	0.1687209	594.08	TCP11L2	t-complex 11 like 2
79850	0.475619	1.98E-01	0.0905	-1.287339	-0.1164997	1111.43	TLCD3A	TLC domain containing 3A
107985067	0.475619	1.98E-01	0.1796	1.287248	0.231139	23.77	LOC107985067	
84313	0.475619	1.98E-01	0.0557	-1.287139	-0.0716738	2708.21	VPS25	vacuolar protein sorting 25 homolog
164656	0.475619	1.98E-01	0.2687	1.287253	0.3459035	9.42	TMPRSS6	transmembrane serine protease 6
79786	0.475656	1.98E-01	0.0574	-1.287031	-0.0738527	1694.85	KLHL36	kelch like family member 36
81563	0.475888	1.98E-01	0.0827	-1.286151	-0.1063481	1415.27	C1orf21	chromosome 1 open reading frame 21
23219	0.475888	1.98E-01	0.0715	-1.286215	-0.0919944	1467.65	FBXO28	F-box protein 28
103344932	0.475888	1.98E-01	0.2865	1.285964	0.3683768	20.42	PGM5P4-AS1	PGM5P4 antisense RNA 1
107984111	0.475888	1.98E-01	0.3268	1.286558	0.4205092	8.78	LOC107984111	
