Updated.gene.symbol	logFC	P.Value
LOC112268458	0.5154549	0.00166
LOC112268460	0.0259315	0.868
LOC112268467	0.0938828	0.469
LOC112268469	0.0135815	0.852
LOC112543491	0.6801122	0.000447
LOC112694756	-0.0992278	0.294
LOC114841035	-0.2243373	0.0149
LOC115308161	0.1617169	0.16
LOC143666	0.0409723	0.639
LOC145474	0.0989755	0.456
LOC148696	0.5774317	0.0157
LOC149684	0.0447329	0.852
LOC154761	0.2557309	0.239
LOC155060	0.3493022	0.00486
SIMC1P1	0.3924566	0.00336
LOC283028	-0.0827249	0.649
LOC283038	-0.1138536	0.101
LOC283683	0.3258424	0.107
LOC283788	0.1085978	0.487
LOC284009	0.5338105	0.00023
LOC284240	0.1332013	0.543
LOC284412	0.3202139	0.11
PM20D1-AS1	0.0199795	0.965
LOC285097	0.3401913	0.117
LOC285638	0.5092513	0.00092
LOC285819	0.2748713	0.0314
LOC285847	0.3399112	0.133
LOC285889	0.3034704	0.115
LOC286437	0.2812402	0.0017
LOC339260	0.2138241	0.197
LOC339902	0.2725478	0.0999
LOC340184	-0.1468282	0.543
LOC344967	0.172823	0.207
LOC374443	0.0031432	0.962
LOC375196	0.2841953	0.02
LOC388242	-0.1462644	0.251
LOC388572	0.3316241	0.0143
LINC03086	-0.3508024	0.0155
LOC389602	-0.0630426	0.731
LOC389765	0.2355702	0.00137
LOC389831	-0.0596898	0.793
LOC389834	0.5119256	0.0116
LOC389906	0.0339472	0.749
LOC390877	0.0677472	0.435
LOC399900	0.0460803	0.731
LOC399975	-0.1346258	0.0651
LOC400499	0.4936964	0.00168
LOC400541	0.2032225	0.0678
LOC400627	-0.1587658	0.299
LOC400682	-0.1912308	0.489
ETS2-AS1	-0.0416743	0.758
LOC401261	0.464347	0.00224
LOC407835	-0.2970335	0.028
LOC408186	-0.056165	0.825
LOC414300	-0.0144486	0.937
LOC439933	0.325651	0.0302
LOC440300	0.309353	0.0112
LOC440311	-0.3228886	0.000311
LOC440895	-0.4559029	0.000397
LOC440910	0.3562492	0.175
LOC441081	-0.1939265	0.344
LOC441179	0.4442492	0.0666
LOC441239	0.6597325	0.000632
LOC441666	0.2559404	0.272
LOC442028	0.1464961	0.0427
FKBP6P2	-0.0774301	0.539
LOC554206	0.0438244	0.516
LOC606724	-0.0549992	0.728
LOC613038	-0.1511127	0.232
LOC642361	-0.0668756	0.393
LINC03069	0.1392903	0.453
LOC642846	0.2426686	0.227
CEP192P1	0.0223561	0.934
LOC643327	-0.1495582	0.132
LOC643339	-0.1592845	0.243
LOC644215	0.4362694	5.92e-06
LOC644285	0.5986954	0.00182
LOC644554	-0.0109408	0.917
LOC644634	0.2036159	0.0692
LOC644656	0.2277983	0.0251
LOC645177	0.1489704	0.316
LOC645485	0.245463	0.0479
LOC645967	-0.0868018	0.313
LOC646030	0.3172118	0.000433
LOC646214	0.3917122	0.0405
LOC646471	0.2670456	0.000357
LOC646652	0.4159587	0.0835
LOC646762	0.2186181	0.00925
LOC646903	0.0705651	0.408
LOC651337	0.0902338	0.431
LOC652276	0.2351566	0.019
LOC653513	-0.0530631	0.717
LOC653653	0.1705155	0.275
LOC654780	0.1102132	0.525
LOC727978	0.5835968	0.000535
LOC728024	-0.07279	0.352
LOC728392	-0.1572714	0.0542
LOC728554	-0.1082928	0.386
LOC728715	0.0673249	0.774
LOC728743	0.141826	0.106
LOC728989	0.3789093	0.0134
LOC729080	0.6799952	0.000119
LOC729218	0.3621895	0.00512
LOC729291	0.0723095	0.239
LOC729683	-0.0028527	0.984
LOC729732	0.4292157	0.00598
LOC729737	0.3715496	0.0146
LOC729867	-0.0105698	0.895
LOC729870	-0.1877619	0.173
CIST1	-0.51092	0.04
LOC730098	-0.0501647	0.504
LOC730101	0.0874283	0.343
LOC730183	0.1280532	0.0633
LOC730234	0.7102227	4.67e-06
LOC730338	0.0323371	0.868
LOC730668	0.2790402	0.116
LOC731075	0.2317487	0.163
LOC84214	0.3732851	0.0124
MRFAP1L2	-0.031194	0.666
LOH12CR2	-0.0778493	0.359
LONP1	-0.0666686	0.154
LONP2	0.076982	0.0333
LONRF1	-0.1018635	0.104
LONRF2	0.3828852	0.00147
LONRF3	0.2283588	0.048
LOX	0.0527272	0.459
LOXHD1	0.5601164	0.221
LOXL1	-0.0495818	0.62
LOXL1-AS1	-0.1847374	0.0638
LOXL2	0.268447	0.014
LOXL3	0.0628164	0.497
LOXL4	-0.1447913	0.408
LPA	0.5674937	0.0459
LPAL2	0.2353165	0.0457
LPAR1	-0.2153802	0.00753
LPAR2	0.0216933	0.787
LPAR3	0.0114692	0.909
LPAR5	-0.1099605	0.273
LPAR6	-0.1879047	0.101
LPCAT1	-0.2961208	0.0228
LPCAT2	-0.1308904	0.321
LPCAT3	-0.0188054	0.808
LPCAT4	-0.0265926	0.793
LPGAT1	-0.004133	0.919
LPIN1	0.1339584	0.107
LPIN2	0.0430898	0.479
LPIN3	0.2725659	0.00387
LPL	-0.0601353	0.89
LPO	0.198033	0.127
LPP	0.0469113	0.511
LPP-AS2	-0.0764342	0.284
LPXN	0.2338915	0.0845
LRAT	-0.3277712	0.0173
LRATD1	-0.0340474	0.7
LRATD2	-0.0648746	0.2
LRBA	-0.0007423	0.992
LRCH1	-0.0723019	0.403
LRCH3	0.0375942	0.35
LRCH4	0.1748391	0.00158
LRCOL1	0.0757425	0.701
LRFN1	0.0899346	0.551
LRFN3	-0.0304927	0.616
LRFN4	-0.0229129	0.845
LRG1	-0.2392889	0.0123
LRGUK	0.1805903	0.0188
LRIF1	-0.0633856	0.315
LRIG1	0.1314608	0.123
LRIG2	0.1420357	0.00784
LRIG2-DT	0.1311355	0.329
LRIG3	0.0186418	0.801
LRIG3-DT	-0.0007607	0.995
LRIT3	0.220944	0.181
LRMDA	-0.2250294	0.00318
LRP1	0.3553547	0.00169
LRP1-AS	0.5795346	0.00519
LRP10	-0.0028864	0.965
LRP11	-0.0591002	0.248
LRP12	-0.1365664	0.187
LRP1B	-0.0300894	0.904
LRP2	0.9910129	0.000269
LRP2BP	0.0471974	0.43
LRP2BP-AS1	0.6009215	0.000863
LRP3	-0.1755976	0.272
LRP4	0.3264682	0.0679
LRP4-AS1	0.3631506	0.0423
LRP5	-0.0148873	0.875
LRP5L	0.5379639	6.12e-06
LRP6	0.0107221	0.842
LRP8	0.1440183	0.0687
LRPAP1	-0.0688027	0.211
LRPPRC	-0.0832025	0.0415
LRR1	-0.1724341	0.0264
LRRC1	-0.0461715	0.28
LRRC10B	-0.1293133	0.0921
LRRC14	0.0764174	0.127
LRRC17	-0.4042278	0.00359
LRRC18	-0.1207985	0.0525
LRRC19	0.3409617	0.189
LRRC2	0.0546402	0.809
LRRC2-AS1	0.3072831	0.134
LRRC20	-0.0321082	0.574
LRRC23	-0.0897251	0.235
LRRC24	0.0769197	0.232
LRRC25	-0.2159246	0.462
LRRC26	-0.185243	0.251
LRRC27	0.1502596	0.00773
LRRC28	0.0023943	0.956
LRRC3	0.0185601	0.923
LRRC31	-0.3047233	0.242
LRRC32	1.3754149	0.0167
LRRC34	-0.1017252	0.0987
LRRC36	0.1953435	0.245
LRRC37A	0.2954635	0.0133
LRRC37A11P	-0.0561023	0.735
LRRC37A2	0.2858634	0.0145
LRRC37A3	0.3507935	0.000817
LRRC37A4P	0.3209655	0.0633
LRRC37A6P	0.3750003	0.0495
LRRC37B	0.1530739	0.0593
LRRC39	0.2220507	0.00608
LRRC3C	0.341667	0.00847
LRRC4	-0.083427	0.19
LRRC40	-0.0844356	0.233
LRRC41	-0.0224848	0.452
LRRC42	-0.1252531	0.0269
LRRC43	0.1612144	0.091
LRRC45	-0.0576654	0.439
LRRC46	0.0584756	0.443
LRRC47	0.0049531	0.853
LRRC49	-0.0906774	0.145
LRRC4B	0.4452704	0.0181
LRRC4C	-0.0564229	0.758
LRRC53	0.3804064	0.118
LRRC55	-0.4271067	0.351
LRRC56	0.1503424	0.153
LRRC57	-0.0462812	0.149
LRRC58	-0.0834243	0.192
BTNL12P	0.070257	0.658
LRRC59	-0.222725	0.0167
LRRC61	-0.0532385	0.602
LRRC63	0.5408078	0.0265
LRRC66	0.2618802	0.0402
LRRC69	0.2553758	0.0344
LRRC7	0.4647674	0.136
LRRC70	0.2103123	0.23
LRRC71	0.2350315	0.00414
LRRC73	-0.1787965	0.0116
LRRC74B	0.2767969	0.0713
LRRC75A	-0.3367079	0.000221
LRRC75B	0.1651245	0.224
LRRC77P	0.2589927	0.344
LRRC8A	-0.2556631	0.0559
LRRC8B	-0.0950152	0.0747
LRRC8C	-0.1573756	0.341
LRRC8D	-0.0469367	0.707
LRRC8E	0.0553336	0.218
LRRC9	0.4238745	0.00464
LRRCC1	-0.0615119	0.374
LRRFIP1	0.0703745	0.196
LRRFIP2	-0.0439336	0.501
LRRIQ1	-0.0369789	0.627
LRRIQ3	-0.0228169	0.792
LRRIQ4	-0.1029102	0.348
LRRK1	0.0859238	0.151
LRRK2	-0.1007685	0.379
LRRN1	-0.2282647	0.0554
LRRN2	0.3006153	0.0935
LRRN3	0.3822684	0.265
LRRN4	0.2108898	0.113
LRRTM2	0.6875979	0.00317
LRSAM1	0.170967	0.000396
LRTOMT	-0.1108071	0.107
LRWD1	-0.0229429	0.74
LSAMP	1.2782403	0.00112
LSG1	-0.0876458	0.0414
LSINCT5	0.3262745	0.217
LSM1	-0.2329877	0.000306
LSM10	-0.2718317	0.00706
LSM11	-0.0418587	0.522
LSM12	-0.1568976	0.00648
LSM14A	-0.0391924	0.325
LSM14B	0.0504939	0.0796
LSM2	-0.2785332	0.000243
LSM3	-0.3238591	6.05e-06
LSM4	-0.2106262	0.00338
LSM5	-0.184922	0.000539
LSM6	-0.1004782	0.041
LSM7	-0.1872494	0.0142
LSM8	-0.0033141	0.927
LSMEM1	0.4609241	0.00119
LSMEM2	-0.2875606	0.00752
LSP1	-0.0906113	0.587
LSP1P4	-0.3645308	0.00213
LSP1P5	-0.1623563	0.274
LSR	-0.0992706	0.0936
LSS	-0.019913	0.808
LST1	-0.2883188	0.205
LTA	0.4076314	0.0357
LTA4H	-0.2175619	0.118
LTB	-0.0527363	0.816
LTB4R	0.1630998	0.183
LTB4R2	0.0621109	0.388
LTBP1	0.0625454	0.736
LTBP2	0.1694858	0.281
LTBP3	0.1590607	0.0474
LTBP4	0.0584087	0.662
LTBR	-0.05895	0.402
LTC4S	0.0096044	0.916
LTF	0.7019608	0.0757
LTK	-0.0244635	0.873
LTN1	0.089212	0.21
LTO1	0.1084929	0.0101
LTV1	-0.1057646	0.0013
LUC7L	0.2391574	0.0133
LUC7L2	0.1316691	0.000238
LUC7L3	0.2024608	0.00739
LUCAT1	0.265812	0.494
LUM	0.5748585	0.223
LURAP1	0.3715008	0.00557
LURAP1L	-0.2851088	0.00887
LUZP1	-0.0173261	0.761
LUZP6	-0.1011403	0.0959
LXN	-0.2018835	0.0428
LY6D	-0.3947454	0.34
LY6E	-0.0248827	0.791
LY6E-DT	-0.1351558	0.268
LY6G5B	0.5436505	6.21e-06
LY6G5C	-0.1173311	0.075
LY6G6C	-0.4985336	0.0835
LY6H	-0.0532302	0.667
LY6K	-0.6240239	0.00196
LY6S	0.0272092	0.857
LY75	0.0405932	0.635
LY75-CD302	0.0045284	0.97
LY86	-0.2562531	0.416
LY9	0.0554687	0.748
LY96	0.1771444	0.311
LYAR	-0.0166575	0.804
LYG1	0.2615756	0.0553
LYG2	0.3619459	0.00864
LYL1	-0.0293132	0.603
LYN	-0.2874628	0.00195
LYNX1	-0.0499341	0.783
LYNX1-SLURP2	-0.3079401	0.212
LYPD1	0.1158978	0.175
LYPD2	-0.5137024	0.231
LYPD3	-0.3643643	0.183
LYPD5	0.1366744	0.376
LYPD6	-0.1454727	0.187
LYPD6B	-0.0667343	0.385
LYPLA1	-0.2364642	0.0178
LYPLA2	-0.101948	0.158
LYPLAL1	-0.0720323	0.0963
LYPLAL1-DT	0.026253	0.852
LYRM1	-0.0871791	0.116
LYRM2	-0.1536076	0.00208
LYRM4	-0.1652369	0.0151
LYRM4-AS1	-0.0356708	0.615
LYRM7	-0.033276	0.561
LYRM9	0.1477335	0.0172
LYSET	-0.1416501	0.056
LYSMD1	0.0653753	0.113
LYSMD2	-0.1214002	0.0752
LYSMD3	-0.1702106	0.0133
LYSMD4	0.1041533	0.0444
LYST	0.1156883	0.0682
LYZ	0.0195805	0.936
LZIC	-0.0897702	0.0607
LZTFL1	-0.1247953	0.0293
LZTR1	0.1723639	0.01
LZTS1	-0.0830403	0.721
LZTS2	0.0620711	0.342
LZTS3	0.0771935	0.302
M1AP	-0.0852457	0.571
M6PR	-0.0821885	0.102
MAB21L3	0.1442333	0.443
MAB21L4	0.0043403	0.973
MACC1	-0.2140859	0.0548
GIRGL	-0.177801	0.00155
MACF1	0.210583	0.00601
MACIR	0.0327054	0.834
MACO1	-0.0638462	0.0959
MACROD1	-0.0548688	0.454
MACROD2	-0.0560015	0.586
MACROH2A1	-0.0510355	0.0699
MACROH2A2	-0.1607883	0.0012
MAD1L1	0.0056229	0.904
MAD2L1	-0.1998437	0.0259
MAD2L1BP	-0.2171886	0.000252
MAD2L2	-0.1362478	0.0664
MADCAM1	0.5067773	0.000716
MADCAM1-AS1	0.3623313	0.00133
MADD	0.0339073	0.446
MAEA	-0.0658535	0.113
MAF	0.0784127	0.466
MAF1	-0.1742667	0.029
MAFB	0.0077735	0.968
MAFF	-0.5813863	0.00275
MAFG	-0.0868323	0.586
MAFIP	0.3406096	0.0751
MAFK	0.0139163	0.844
MAFTRR	-0.137116	0.315
MAGEA8	0.5354551	0.00779
MAGED1	-0.0725515	0.422
MAGED2	-0.1032877	0.0683
MAGED4	-0.0182729	0.93
MAGED4B	-0.0489535	0.814
MAGEE1	-0.061554	0.427
MAGEF1	-0.1898442	1.35e-05
MAGEH1	-0.190382	0.0141
MAGI1	0.093118	0.16
MAGI1-IT1	0.457269	0.000358
MAGI2	0.2219648	0.00291
MAGI2-AS3	0.1358946	0.297
MAGI3	0.030593	0.545
MAGIX	-0.0744152	0.217
MAGOH	-0.2099309	1.79e-05
MAGOH-DT	-0.0005802	0.994
MAGOH2P	0.5065291	0.00159
MAGOHB	-0.1351704	0.012
MAGT1	-0.2811839	0.00652
MAILR	0.0599516	0.475
MAIP1	-0.1733823	0.000104
MAJIN	0.0187599	0.923
MAK	0.1182918	0.0647
MAK16	-0.1476521	0.000299
MAL	-0.1178759	0.682
MAL2	-0.2669393	0.000738
MAL2-AS1	-0.2376389	0.00321
MALAT1	0.4664588	0.00079
MALINC1	0.0553196	0.236
MALL	0.0213539	0.873
MALLP2	0.0962825	0.74
MALRD1	0.5855605	0.154
MALSU1	-0.1732542	0.000441
MALT1	0.1089029	0.243
MALT1-AS1	0.0368133	0.842
MAMDC2	-0.1524444	0.0257
MAMDC2-AS1	0.2061236	0.176
MAMDC4	0.1425382	0.356
MAML1	0.0474414	0.26
MAML2	0.0151634	0.848
MAML3	0.1402695	0.0196
MAMLD1	0.0707457	0.694
MAMSTR	0.1808973	0.088
MAN1A1	-0.1288106	0.512
MAN1A2	-0.104665	0.0533
MAN1B1	-0.0214889	0.671
MAN1B1-DT	-0.1729381	0.0749
MAN1C1	-0.0567006	0.667
MAN2A1	-0.1523297	0.106
MAN2A2	0.224528	0.00258
MAN2B1	0.0183813	0.854
MAN2B2	0.0363581	0.491
MAN2C1	0.236206	0.000757
MANBA	-0.0133154	0.846
MANBAL	-0.1785816	0.00244
MANEA	-0.0937507	0.232
MANEA-DT	0.2324508	0.047
MANEAL	-0.2211638	0.00697
MANF	-0.3419746	0.00796
MANSC1	-0.1386479	0.19
MAOA	-0.1743725	0.0191
MAOB	-0.136768	0.486
MAP10	-0.1448473	0.0493
MAP1A	0.1269821	0.14
MAP1B	-0.0072228	0.952
MAP1LC3A	-0.1143689	0.0991
MAP1LC3B	-0.1046885	0.0944
MAP1LC3B2	-0.1232573	0.0686
MAP1S	0.0262221	0.66
MAP2	0.0850138	0.623
MAP2K1	-0.1246034	0.0321
MAP2K2	-0.1424938	0.0155
MAP2K3	-0.108266	0.0298
MAP2K4	-0.0723879	0.00666
MAP2K5	-0.0124142	0.766
MAP2K6	-0.3371742	0.0395
MAP2K7	0.0532243	0.172
MAP3K1	0.0095444	0.903
MAP3K10	0.0321159	0.643
MAP3K11	0.0553856	0.431
MAP3K12	0.119358	0.0682
MAP3K13	-0.0503904	0.209
MAP3K14	0.1104173	0.0101
MAP3K14-AS1	0.1012785	0.062
MAP3K15	0.0832372	0.153
MAP3K19	0.0487507	0.465
MAP3K2	-0.000566	0.99
MAP3K2-DT	-0.1588173	0.0299
MAP3K20	0.0246615	0.858
MAP3K20-AS1	0.0295781	0.859
MAP3K21	0.0276783	0.731
MAP3K3	0.1215592	0.0105
MAP3K4	0.0741259	0.087
MAP3K5	-0.1512848	0.051
MAP3K5-AS2	-0.1512063	0.672
MAP3K6	-0.0208	0.81
MAP3K7	-0.0397721	0.148
MAP3K7CL	0.2436891	0.052
MAP3K8	0.0780627	0.266
MAP3K9	-0.0184611	0.829
MAP3K9-DT	-0.2314296	0.00219
MAP4	0.095156	0.0305
MAP4K1	0.1305184	0.301
MAP4K1-AS1	0.120733	0.392
MAP4K2	0.1372129	0.0268
MAP4K3	-0.0445759	0.333
MAP4K3-DT	-0.0801509	0.058
MAP4K4	0.2092176	0.0175
MAP4K5	0.0581335	0.2
MAP6	-0.0860587	0.247
MAP6D1	-0.2014472	0.0476
MAP7	-0.0339529	0.425
MAP7D1	0.0014609	0.987
MAP7D2	0.1429307	0.464
MAP7D3	-0.1330974	0.0455
MAP9	-0.1099451	0.0729
MAP9-AS1	-0.1685898	0.0766
MAPK1	-0.0629512	0.238
MAPK10	0.1682002	0.0146
MAPK11	-0.0537328	0.657
MAPK12	-0.1048823	0.601
MAPK13	-0.1908107	0.0276
MAPK14	-0.0165173	0.629
MAPK15	0.2430331	0.0875
MAPK1IP1L	-0.0054943	0.885
MAPK3	-0.0968226	0.0514
MAPK4	0.3826454	0.127
MAPK6	-0.1678433	0.0166
MAPK7	0.0847244	0.141
MAPK8	-0.0784422	0.0176
MAPK8IP1	-0.2586217	0.00317
MAPK8IP1P2	-0.1665096	0.163
MAPK8IP2	0.0040841	0.969
MAPK8IP3	0.2744432	0.00234
MAPK8IP3-AS1	0.0071984	0.968
MAPK9	-0.1040924	0.00839
MAPKAP1	-0.1423138	0.00448
MAPKAPK2	-0.1469029	0.0135
MAPKAPK3	-0.1169398	0.189
MAPKAPK5	0.0798215	0.000631
MAPKAPK5-AS1	-0.0272289	0.462
MAPKBP1	0.2195031	7.41e-05
MAPRE1	-0.2293176	0.000602
MAPRE2	-0.1948679	0.0631
MAPRE3	0.0388663	0.505
MAPT	0.553707	0.00164
MARCHF1	0.3126506	0.0793
MARCHF10	0.1839438	0.0192
MARCHF2	-0.1877776	0.00802
MARCHF3	-0.3600199	0.00867
MARCHF4	-0.3225234	0.133
MARCHF5	-0.1137199	0.0134
MARCHF6	0.0706735	0.215
MARCHF6-DT	-0.2319978	0.000645
MARCHF7	-0.0808977	0.114
MARCHF8	0.0769418	0.0515
MARCHF9	-0.0180288	0.711
MARCKS	-0.0659928	0.354
MARCKSL1	-0.3962358	0.00697
MARCO	-0.3089433	0.548
MARF1	0.0918765	0.0201
MARK1	-0.0275801	0.679
MARK2	-0.0086293	0.787
MARK3	0.005004	0.897
MARK4	-0.0316959	0.331
MARS1	-0.0318717	0.482
MARS2	-0.1790867	0.0193
MARVELD1	0.1965289	0.207
MARVELD2	-0.1803451	0.000728
MARVELD3	-0.0590026	0.315
MASCRNA	0.4573209	0.00325
MASP1	-0.0990316	0.741
MASP2	0.4939573	0.000341
MAST1	-0.0123135	0.927
MAST2	0.0975482	0.153
MAST3	0.2591776	1.65e-05
MAST4	0.1116735	0.0627
MAST4-AS1	-0.0984697	0.318
MASTL	-0.0623325	0.236
MAT1A	0.4448553	0.000309
MAT2A	-0.0131245	0.836
MAT2B	-0.1178793	0.0292
MATCAP1	0.1473734	0.186
MATCAP2	-0.020689	0.672
MATK	-0.0635615	0.66
MATN1	0.0773545	0.514
MATN1-AS1	-0.0318217	0.73
MATN2	-0.3067781	0.168
MATN3	0.607579	0.000321
MATN4	-0.1552505	0.347
MATR3	-0.080644	0.0646
MAU2	0.1770252	6.66e-06
MAVS	0.1215379	0.00216
MAX	-0.0505988	0.232
MAZ	-0.1052177	0.0416
MB	-0.1436904	0.231
MB21D2	-0.4972065	0.0275
MBD1	0.1096733	0.00022
MBD2	-0.1223301	0.00242
MBD3	-0.1499163	0.0356
MBD4	-0.0020142	0.941
MBD5	0.0511182	0.341
MBD6	0.2349604	0.00513
MBIP	0.0344628	0.628
MBL1P	0.4466312	0.00852
MBLAC1	-0.0556303	0.451
MBLAC2	-0.1042121	0.179
MBNL1	0.0268912	0.664
MBNL1-AS1	0.0101291	0.894
MBNL2	-0.0512285	0.338
MBNL3	0.0032428	0.964
MBOAT1	0.1777171	0.0175
MBOAT2	-0.1214599	0.101
MBOAT4	0.2052866	0.33
MBOAT7	-0.0102481	0.901
MBP	-0.0993825	0.118
MBTD1	0.1138617	0.00989
MBTPS1	-0.0433124	0.356
MBTPS2	-0.1243017	0.0281
MC1R	0.1262897	0.387
MCAM	0.1050069	0.423
MCAT	-0.1283876	0.0338
MCC	-0.0222267	0.812
MCCC1	0.0219924	0.628
MCCC2	-0.1485195	0.0082
MCEE	-0.0909396	0.0985
MCEMP1	-0.2147377	0.666
MCF2L	-0.012835	0.88
MCF2L-AS1	0.0533314	0.466
MCF2L2	0.011834	0.89
MCFD2	-0.137528	0.0338
MCHR1	0.5983701	0.0218
MCIDAS	0.1579839	0.117
MCL1	-0.0153672	0.868
MCM10	-0.0227119	0.919
MCM2	0.0125355	0.822
MCM3	-0.090193	0.0195
MCM3AP	0.1142793	0.000943
MCM3AP-AS1	0.1844077	0.000449
MCM4	-0.1183819	0.00712
MCM5	-0.0227722	0.709
MCM6	-0.1894925	0.0373
MCM7	0.0466819	0.407
MCM8	0.2070977	0.000922
MCM8-AS1	0.1925541	0.0878
MCM9	-0.0198919	0.728
MCMBP	-0.1227063	0.0145
MCMDC2	-0.0398365	0.296
MCOLN1	0.0946043	0.386
MCOLN2	0.2056227	0.244
MCOLN3	0.6007549	0.000977
MCPH1	0.002343	0.955
MCPH1-AS1	0.195856	0.0127
MCPH1-DT	-0.0237113	0.669
MCRIP1	-0.1662267	0.0246
MCRIP2	-0.2429961	0.00476
MCRS1	-0.1332069	0.00508
MCTP1	-0.248977	0.0262
MCTP2	-0.0022178	0.978
MCTS1	0.0069419	0.856
MCU	-0.1704219	5.46e-05
MCUB	-0.4929753	0.000216
MCUR1	-0.1952173	0.000374
MDC1	0.2168955	0.000361
MDC1-AS1	0.2162252	0.00235
MDFI	-0.3315863	0.201
MDFIC	-0.0833841	0.254
MDGA1	0.7682155	0.00426
MDH1	-0.2102852	1.66e-05
MDH1B	0.084538	0.153
MDH2	-0.1485379	0.00469
MDK	-0.284566	0.00629
MDM1	-0.0015706	0.976
MDM2	0.0108968	0.848
MDM4	0.3234178	0.00211
MDN1	0.2443682	0.0351
MDN1-AS1	0.2321899	0.0468
MDP1	-0.1305718	0.0214
MDS2	-0.0423783	0.82
ME1	-0.0315853	0.917
ME2	-0.1112534	0.0611
ME3	0.0651892	0.441
ME3-DT	0.1515883	0.193
MEA1	-0.2028444	0.000363
MEAF6	-0.0896496	0.0644
MEAK7	-0.0771764	0.072
MECOM	-0.0765104	0.0659
MECP2	0.0679665	0.123
MECR	0.0105412	0.845
MED1	-0.0192712	0.657
MED10	-0.1347125	0.0106
MED11	-0.1784323	0.000282
MED12	0.2498139	0.000238
MED12L	0.2156492	0.19
MED13	-0.0541156	0.398
MED13L	0.0575281	0.415
MED14	0.0469247	0.236
MED14OS	-0.0683378	0.639
MED15	0.1499257	0.000625
MED15P9	-0.2039221	0.0395
MED16	0.010906	0.817
MED17	-0.0971256	0.0349
MED18	-0.1645911	0.000336
MED19	-0.2034422	0.00161
MED20	-0.1827802	0.00018
MED21	-0.1331499	0.0161
MED22	0.0247737	0.501
MED23	-0.0057389	0.921
MED24	-0.0261619	0.592
MED25	0.0464642	0.373
MED26	0.0163867	0.569
MED27	-0.1083491	0.00417
MED28	0.0947714	0.0207
MED29	-0.0473331	0.271
MED30	-0.1701711	0.00599
MED31	-0.2079931	7.18e-05
MED4	-0.1724209	0.000338
MED4-AS1	-0.1739833	0.00115
MED6	-0.0580517	0.598
MED7	-0.1491601	1.95e-05
MED8	-0.1753129	0.00901
MED8-AS1	-0.1505571	0.0703
MED9	-0.0762445	0.111
MEDAG	0.0001129	0.999
MEF2A	0.0346357	0.495
MEF2B	0.1132621	0.223
MEF2C	-0.0012081	0.995
MEF2D	-0.0093746	0.822
MEFV	0.2808658	0.35
MEG3	0.3039445	0.424
MEGF10	-0.5068481	0.000228
MEGF11	-0.0455263	0.405
MEGF6	0.1627219	0.3
MEGF8	0.1224979	0.0123
MEGF9	-0.1231828	0.299
MEI1	0.3246209	0.00177
MEIG1	-0.0813551	0.283
MEIOB	0.0780254	0.514
MEIOC	0.2097726	0.0729
MEIS1	0.1090373	0.104
MEIS1-AS2	0.3230564	0.0373
MEIS1-AS3	0.2790161	0.424
MEIS2	0.0464998	0.461
MEIS3	0.0303411	0.869
MEIS3P1	-0.117509	0.0556
MELK	-0.457159	0.0439
MELTF	-0.0271884	0.755
MELTF-AS1	0.1805866	0.0876
MEMO1	-0.0838592	0.0576
MEN1	0.0499562	0.177
MEP1A	0.0013925	0.996
MEPCE	-0.047341	0.258
MEPE	0.6611783	0.0108
MERTK	0.107173	0.429
MESD	-0.1204584	0.0287
MESP1	-0.189528	0.12
MESP2	-0.2560289	0.17
MEST	-0.2157604	0.0107
MET	-0.1777801	0.0175
METAP1	-0.0217751	0.596
METAP1D	0.1290586	0.0728
METAP2	-0.1826537	0.000228
METRN	0.0505633	0.695
METRNL	-0.1029978	0.474
METTL1	-0.253919	0.0279
METTL13	-0.0596073	0.107
METTL14	-0.0295958	0.381
METTL14-DT	0.1454586	0.342
METTL15	0.0561801	0.164
METTL16	-0.0481895	0.279
METTL17	0.1660397	0.00531
METTL18	-0.1349313	0.0139
METTL21A	-0.106955	0.00858
METTL21C	0.0274305	0.74
METTL21EP	0.3243017	0.0714
METTL22	0.1787335	0.00022
METTL23	-0.1068469	0.0301
METTL25	-0.0870381	0.045
METTL25B	0.0497952	0.121
METTL26	-0.0960039	0.188
METTL27	-0.1500591	0.445
METTL2A	-0.1239047	0.00447
METTL2B	-0.0519456	0.287
METTL3	0.1380557	0.00168
METTL4	-0.0345763	0.487
METTL5	-0.182562	0.00694
METTL6	0.0593147	0.043
TMT1A	0.0304424	0.74
TMT1B	-0.0991635	0.671
METTL8	-0.0221618	0.665
METTL9	-0.2370795	0.000942
MEX3A	0.4201761	0.0271
MEX3B	0.1151125	0.521
MEX3C	-0.0989562	0.0962
MEX3D	-0.2786692	0.000443
MFAP1	-0.1199921	0.0638
MFAP2	0.149571	0.233
MFAP3	-0.1105305	0.00407
MFAP3L	0.1190782	0.297
MFAP4	0.6030866	0.0254
MFF	-0.0975422	0.0691
MFF-DT	-0.0900351	0.359
MFGE8	-0.1401245	0.526
MFHAS1	-0.0355401	0.659
MFN1	0.0168166	0.575
MFN2	-0.0659426	0.118
MFNG	-0.2332343	0.263
MFRP	0.0304018	0.833
MFSD1	-0.1460188	0.0389
MFSD10	0.0738662	0.24
MFSD11	-0.0347411	0.247
MFSD12	0.0385581	0.575
MFSD13A	-0.0530926	0.514
MFSD13B	0.7234647	2.3e-05
MFSD14A	-0.0860565	0.0284
MFSD14B	-0.1335751	0.0031
MFSD14CP	0.1445207	0.0271
