Updated.gene.symbol	logFC	P.Value
PDCD6	-0.929	2.88e-14
PIGU	-0.929	5.43e-18
SLC25A15	-0.929	2.49e-14
COL18A1	-0.928	1.47e-07
MKKS	-0.928	5.14e-09
ZNF703	-0.928	2.52e-07
DROSHA	-0.927	3.48e-14
POC1A	-0.927	9.76e-19
CPSF3	-0.925	1.46e-20
DNTTIP1	-0.925	3.72e-09
MBOAT2	-0.925	3.84e-10
DNPH1	-0.923	1.71e-12
HSPA13	-0.923	2.36e-09
RAB5IF	-0.923	4.98e-17
C12orf54	-0.922	1.77e-05
LRRC59	-0.922	7.75e-19
BRIX1	-0.921	1.33e-13
RLIG1	-0.921	3.35e-11
EMG1	-0.921	4.19e-07
FOXO6	-0.921	9.66e-09
C1QBP	-0.92	5.45e-12
GSTO2	-0.92	7.67e-05
MAPKAP1	-0.92	2.81e-11
S100PBP	-0.92	2.13e-17
STMN1	-0.92	3.68e-10
TWSG1	-0.92	6.83e-10
DPH6	-0.919	1.44e-08
GID8	-0.919	8.74e-17
PSMB5	-0.919	2.16e-22
PSMD10	-0.919	2.65e-10
SMARCA4	-0.919	5.5e-13
ALG8	-0.918	2.06e-17
FDCSP	-0.918	0.000647
KLF5	-0.918	7.06e-05
MOCOS	-0.918	1.26e-05
ERLIN2	-0.917	1.59e-08
LHX2	-0.917	3.5e-07
TRRAP	-0.917	5.39e-12
MRGBP	-0.916	1.96e-19
NUDCD1	-0.916	1.94e-14
ATF7IP	-0.915	1.31e-11
RAB3B	-0.915	1.01e-07
UBE2G1	-0.915	3.48e-14
PGRMC1	-0.914	4.51e-10
CHGB	-0.913	0.000732
LEO1	-0.913	4.32e-15
GDF11	-0.912	2.62e-12
MED14	-0.912	3.35e-22
GOT2	-0.911	2.52e-19
STC2	-0.911	1.61e-11
CAND1	-0.91	2.02e-17
FAM114A1	-0.91	3.36e-09
MAGOHB	-0.91	9.49e-13
NDUFS6	-0.91	5.69e-16
EXOSC5	-0.908	1.55e-16
RTN4IP1	-0.908	6.58e-12
GFM2	-0.906	3.85e-11
PTK6	-0.906	2.11e-08
DNAJC19	-0.905	1.46e-11
EIF2AK1	-0.905	5.24e-26
NF1	-0.905	1.9e-11
PRDX4	-0.905	2.47e-15
RDH10	-0.905	1.18e-05
SLC9A7	-0.905	9.51e-08
ADD2	-0.904	1.06e-05
CCDC134	-0.904	4.65e-12
FBL	-0.904	1.43e-10
HAGLROS	-0.904	1.83e-11
CRACD	-0.903	8.64e-07
SIGMAR1	-0.903	2.08e-14
LZIC	-0.902	1.36e-13
MTIF2	-0.902	1.62e-15
PHB1	-0.902	3.26e-17
TTYH3	-0.902	1.84e-14
CBR3	-0.901	3.63e-06
STMP1	-0.901	4.99e-14
PATL1	-0.901	9.24e-12
RNGTT	-0.901	1.33e-12
SFXN4	-0.901	1.51e-11
ABHD10	-0.9	3.62e-11
GSK3B	-0.9	1.82e-11
RAD21	-0.9	3.7e-09
SLC35F2	-0.9	2.56e-08
BLMH	-0.899	2.34e-08
LCE3D	-0.899	0.000108
RIOX2	-0.899	1.83e-14
TUBB2A	-0.899	1.61e-11
CCDC137	-0.898	1.1e-15
POLR1G	-0.898	4.26e-12
MAPK1	-0.898	6.77e-12
ENTPD3	-0.897	2.88e-06
HGH1	-0.897	1.15e-15
NOL10	-0.897	7.05e-20
TMEM45B	-0.897	0.00176
HPS3	-0.896	3.89e-17
RUSC1	-0.896	5.04e-22
RUVBL2	-0.896	5.6e-15
SPC24	-0.896	8.64e-19
IRX4	-0.895	5.03e-05
RGS20	-0.895	2.46e-09
DPYSL3	-0.894	5.25e-06
DPYSL4	-0.894	2.64e-05
TRABD	-0.894	1.01e-13
TUBGCP4	-0.894	4.73e-12
GLI2	-0.893	2.94e-07
MARS1	-0.893	7.75e-21
TUBA4A	-0.893	3.22e-13
ADNP	-0.891	8.41e-18
KIF22	-0.891	1.21e-16
LSM5	-0.891	3.85e-14
CBX3	-0.89	9.9e-19
CHPF	-0.89	8.34e-14
POGLUT2	-0.89	1.07e-08
HNRNPA3P1	-0.889	2.04e-17
LGR5	-0.889	0.00145
ENTREP3	-0.888	1.5e-22
GJA3	-0.888	1.28e-09
KLHL24	-0.888	1.71e-08
KRT75	-0.888	8.38e-06
NTMT1	-0.888	1.24e-16
S100A16	-0.888	8.29e-10
SRM	-0.888	3.84e-14
MRPL4	-0.887	8.4e-11
WFDC21P	-0.887	0.000295
ASPH	-0.886	1.08e-05
CDYL	-0.886	1.16e-13
DLG3	-0.886	2.89e-16
MRPS10	-0.886	3.17e-14
CHRM3	-0.885	6.28e-08
CLPB	-0.885	4.51e-16
IGKV1OR1-1	-0.885	0.000615
NF2	-0.885	2.66e-09
TIPRL	-0.885	1.37e-14
FARSA	-0.884	2.87e-14
HMBS	-0.884	9.42e-17
SLAMF7	-0.884	0.000115
UBQLN1	-0.884	2.68e-12
NPAS2	-0.882	9.78e-14
SUPT16H	-0.881	5.65e-08
ALG6	-0.88	1.48e-15
ELMOD2	-0.88	3.07e-12
PLEKHG6	-0.879	9.91e-12
SCRN1	-0.879	6.42e-14
PIAS3	-0.878	1.37e-15
ADA	-0.876	5.89e-08
MEMO1	-0.876	2.94e-15
EIF5A	-0.876	0.000223
HDGF	-0.876	1.31e-20
KRT8	-0.876	1.48e-06
MRPS33	-0.876	2.1e-13
PLAC1	-0.876	4.5e-07
RAD1	-0.876	6.88e-14
ADGRG1	-0.875	5.8e-06
STARD5	-0.875	4.43e-08
TACO1	-0.875	1.62e-20
ACOT7	-0.874	2.56e-13
IL36RN	-0.874	7.41e-06
OLFML2B	-0.874	7.96e-06
TFG	-0.874	9.3e-23
CDC27	-0.873	2.04e-11
ECM1	-0.873	3.24e-05
ICMT	-0.873	3.76e-21
PAQR4	-0.873	2.13e-14
RPA3	-0.873	5.02e-15
FDXR	-0.872	4.83e-07
ABCF2-H2BK1	-0.871	5.27e-13
IGFL1	-0.871	2.42e-05
UNK	-0.871	7.92e-09
ZIC1	-0.871	0.00142
NAA25	-0.87	5.06e-17
PNO1	-0.87	1.88e-11
SC5D	-0.87	1.01e-08
SLC1A5	-0.87	2.48e-12
TMED10	-0.87	9.38e-18
H4C8	-0.869	3.34e-07
HMGB2	-0.869	3.1e-12
HS2ST1	-0.869	7.13e-15
IGSF11	-0.869	3.59e-08
LSM12	-0.869	9.99e-13
NDFIP2	-0.869	1.52e-09
PAX6	-0.869	5.77e-07
PRPS1	-0.869	2.6e-09
B3GNT3	-0.868	1.34e-13
FADD	-0.867	2.74e-07
PSMB2	-0.867	5.07e-20
MRPS16	-0.866	8.23e-17
SSRP1	-0.866	2.19e-14
CCND2	-0.865	0.000841
CDK6	-0.865	9.59e-11
LINC01503	-0.865	2.48e-09
MFSD3	-0.865	1.3e-12
NT5E	-0.865	8.44e-05
UBE2V1	-0.864	2.47e-18
ARMC8	-0.863	1.06e-07
BCR	-0.863	5.18e-13
MYCBP	-0.863	5.89e-15
IRAK1	-0.863	1.3e-17
SLC20A2	-0.863	8.95e-08
STK39	-0.863	9.49e-10
CNOT1	-0.862	4.57e-12
XPNPEP3	-0.862	8.09e-11
CCT7	-0.861	3.74e-19
NIPBL	-0.861	1.69e-08
NSDHL	-0.861	1.97e-11
PSMD14	-0.861	1.15e-20
PTTG3P	-0.861	2.63e-13
C1orf53	-0.86	1.79e-05
COPG2	-0.86	3.03e-12
KCNQ5	-0.86	1.7e-07
CRABP1	-0.859	0.000173
ELAVL1	-0.859	1.12e-12
PLEKHG4	-0.859	4.5e-09
PRSS3	-0.859	4.97e-06
TMEM106C	-0.859	3.95e-13
OXR1	-0.858	1.92e-06
SEL1L	-0.858	1.83e-12
NEIL3	-0.857	1.01e-15
PKP2	-0.857	0.00059
AP1S1	-0.856	6.84e-14
AP2B1	-0.856	2.96e-12
EMC9	-0.856	1.75e-13
FANCF	-0.856	2.59e-15
NIF3L1	-0.856	2.19e-14
PGAM5	-0.856	3.8e-20
CAPRIN1	-0.855	3.52e-10
ERLIN1	-0.855	4.57e-06
H2BC21	-0.855	5.11e-05
IL2RA	-0.855	1.54e-07
SMAD3	-0.855	1.74e-08
COL22A1	-0.854	3.88e-06
GUF1	-0.854	1.95e-13
CRCT1	-0.853	3.84e-05
DNAAF5	-0.853	7.86e-20
GTPBP8	-0.853	8.41e-12
IGH	-0.853	2.56e-06
TFF1	-0.853	0.00109
MUCL1	-0.852	2.15e-05
RNASEH1	-0.852	1.78e-14
NDUFAF8	-0.851	1.38e-13
H2AZ1	-0.851	3.61e-20
PLTP	-0.851	1.71e-05
SLC35F5	-0.85	1.75e-14
ABCE1	-0.849	8.18e-14
EEIG1	-0.849	1.14e-10
GABPB1	-0.849	1e-10
IGHG1	-0.849	5.14e-09
PCYT1A	-0.849	6.26e-09
ARHGEF5	-0.848	4.7e-06
ARL10	-0.848	6.44e-09
DNAJC22	-0.848	9.19e-08
HSPA5	-0.848	6.01e-13
RHOD	-0.848	2.27e-09
MRPS23	-0.847	2.59e-15
C2orf49	-0.846	3.63e-15
PHC3	-0.846	1.89e-08
ARL4D	-0.845	1.1e-07
CHAF1B	-0.845	4.53e-20
SAAL1	-0.845	8.12e-14
SRRD	-0.845	4.23e-12
ARHGAP32	-0.844	1.89e-10
DNM1	-0.844	5.72e-07
GANAB	-0.844	3.16e-15
GEMIN6	-0.844	3.32e-17
MNAT1	-0.844	2.63e-14
PRKAA1	-0.844	1.07e-09
SPATC1L	-0.844	3.67e-08
SPTBN2	-0.844	1.29e-14
SSR3	-0.844	1.17e-18
KDF1	-0.843	1e-11
LDAH	-0.843	7.99e-10
RIF1	-0.843	2.32e-17
RPE	-0.842	9.61e-16
STEAP3	-0.842	2.46e-08
VRK1	-0.841	4.15e-09
DDX10	-0.84	4.09e-10
GPC6	-0.84	5.54e-06
MFSD9	-0.84	3.13e-14
SLC50A1	-0.84	1.11e-14
GFUS	-0.84	2.58e-09
ARMC10	-0.839	2.94e-16
BASP1	-0.839	6.87e-05
GABRP	-0.839	0.000452
PDAP1	-0.839	1.26e-14
SWI5	-0.839	1.25e-13
BICDL1	-0.838	7.91e-10
PSMD1	-0.838	2.82e-18
RASL11B	-0.838	1.85e-06
TRIT1	-0.838	4.09e-11
WFDC5	-0.838	1.78e-06
CIAO1	-0.837	7.24e-20
HES6	-0.837	5.71e-07
TMEM68	-0.837	1.59e-08
TASOR2	-0.836	2.88e-12
SNRPE	-0.836	4.81e-18
MEX3D	-0.835	2.22e-08
CIT	-0.835	0.000129
DMRT3	-0.834	9.18e-06
EIF2B5	-0.834	1.41e-15
LRRC8D	-0.834	1.77e-10
USP31	-0.834	4.44e-10
DCTPP1	-0.833	3.86e-16
EIF6	-0.833	1.49e-18
MAPK13	-0.833	2.17e-07
PRPF31	-0.833	4.79e-09
DERL3	-0.832	0.000432
PGD	-0.832	7.55e-06
SH3PXD2A	-0.832	1.2e-09
CD79A	-0.831	0.000474
GTF3C2	-0.831	1.47e-11
PIK3R2	-0.831	8.01e-15
WDFY3	-0.831	7.28e-15
PHLDA2	-0.83	0.000137
TMEM185B	-0.83	1.11e-12
SPINT1	-0.829	7.03e-08
TIMM29	-0.828	5.15e-17
LDHA	-0.828	2.43e-22
TMT1B	-0.828	0.000168
PRKX	-0.828	5.69e-05
RPA1	-0.828	2.08e-09
PM20D2	-0.827	1.83e-08
ADSS1	-0.826	1.83e-05
SYPL1	-0.826	3.14e-07
WDR18	-0.826	1.82e-12
HYCC1	-0.825	4.74e-08
MTMR1	-0.825	5.06e-08
SLC39A9	-0.825	8.49e-09
FAM133A	-0.824	0.000504
SBNO1	-0.824	2.99e-13
UBE2K	-0.824	3.09e-18
CSTF1	-0.823	4.57e-13
DHX9	-0.823	2.9e-05
FAM3C	-0.823	1.56e-17
IER5L	-0.823	1.9e-09
ANAPC1	-0.823	1.06e-14
WDR77	-0.823	4.84e-12
LNPK	-0.822	1.22e-12
PTBP1	-0.822	2.3e-11
PADI3	-0.822	7.7e-05
FA2H	-0.821	0.000476
IGSF3	-0.821	8.01e-07
ZNF273	-0.821	1.52e-12
RBBP8	-0.821	1.65e-12
UBE3C	-0.821	4.56e-11
EME1	-0.82	1.96e-09
FUT8	-0.82	5.4e-10
MAP4K4	-0.82	1.43e-13
SCAMP1	-0.82	4.06e-07
CMBL	-0.819	3.34e-06
COX20	-0.819	3.83e-17
LANCL2	-0.819	4.45e-12
MB	-0.819	2.29e-06
OLA1	-0.819	5.26e-16
C1orf226	-0.818	4.47e-06
NUP107	-0.818	4.39e-15
SOX9	-0.818	0.00222
TAF4B	-0.818	5.64e-09
GTF3C3	-0.817	1.31e-16
NID2	-0.817	0.000116
NOP2	-0.817	3.54e-10
RAB40B	-0.817	3.37e-08
ATRN	-0.816	1.29e-12
FGF12	-0.816	4.32e-07
BPHL	-0.815	3.2e-10
ETNK2	-0.815	2.32e-11
FOLH1B	-0.815	6.31e-06
IPP	-0.815	2.22e-09
MYO1E	-0.815	1.86e-12
ATP8B1	-0.814	9.9e-06
EPHA7	-0.814	2.91e-05
FBLIM1	-0.814	2.99e-07
MTHFD1L	-0.814	6.65e-09
NUDT5	-0.814	1.84e-13
TBCCD1	-0.814	1.7e-09
KDM3A	-0.813	6.2e-14
LAGE3	-0.813	8.27e-13
PARS2	-0.813	2.29e-14
POLB	-0.813	4.82e-11
STC1	-0.813	0.00074
TBX1	-0.813	3.34e-06
WNT7B	-0.813	4.4e-08
CDK12	-0.812	3.38e-08
FLVCR1	-0.812	2.1e-06
VSIG10L	-0.812	7.14e-05
CDK2	-0.811	2.54e-10
MEN1	-0.811	9.11e-17
TMEM267	-0.811	3.12e-11
SLC35B2	-0.81	3.28e-13
NIN	-0.81	3.18e-13
JMJD4	-0.809	4.94e-16
RAMP1	-0.809	1.53e-05
AGPAT5	-0.808	1.69e-10
RTL10	-0.808	5.17e-12
NUP85	-0.808	1.03e-20
KCTD5	-0.807	1.21e-09
MED20	-0.807	3.51e-15
DBT	-0.806	5.62e-10
DCBLD1	-0.806	2.35e-06
NAPG	-0.806	3.21e-09
TIMM13	-0.806	1.56e-10
ABCD3	-0.805	2.7e-05
ABCF3	-0.805	5.98e-15
PGAM1	-0.805	1.01e-23
PTDSS1	-0.805	1.92e-11
TMEM200C	-0.805	5.4e-07
XKRX	-0.805	5.71e-05
ATP12A	-0.804	1.99e-05
AOC1	-0.803	0.00105
CBS	-0.803	9.43e-07
CDK5	-0.803	4.59e-11
KRT10	-0.803	4.45e-12
MAD2L2	-0.803	1.11e-11
SPHK1	-0.803	2.89e-06
CLDN12	-0.802	6.48e-14
E2F2	-0.802	6.83e-13
C1QTNF12	-0.802	4.14e-07
LOC389831	-0.802	0.00124
MED8	-0.802	9.59e-17
VTA1	-0.802	1.77e-13
APOO	-0.801	1.31e-11
CHML	-0.801	3.49e-08
TP53RK	-0.801	4.12e-11
ATP6V1C1	-0.8	1.57e-13
FJX1	-0.8	1.42e-05
PSMC4	-0.8	2.78e-15
SMAD1	-0.8	1.49e-09
THOP1	-0.8	4.41e-16
CENPS	-0.799	3.66e-09
RNF187	-0.799	6.81e-19
LINC01206	-0.798	0.000877
PFDN6	-0.798	1.65e-15
NASP	-0.798	2.31e-12
SURF4	-0.798	1.37e-11
TEDC2	-0.797	2.35e-17
LARP1	-0.797	1.21e-11
HOXC13	-0.796	5.19e-12
LONP1	-0.796	3.24e-17
MALT1	-0.796	6.77e-09
OGFOD1	-0.796	1.95e-13
CRKL	-0.795	4.85e-11
ZNF652	-0.795	0.000489
RNF168	-0.794	1.51e-08
MED10	-0.793	1.71e-11
NEDD1	-0.793	2.59e-12
NOL11	-0.793	3.27e-17
SDHAF3	-0.793	7.27e-13
SNRPF	-0.793	1.96e-15
TOMM22	-0.793	3.4e-09
PES1	-0.792	1.82e-14
SMARCB1	-0.792	6.37e-12
C1orf131	-0.791	6.02e-13
CNP	-0.791	3.31e-23
B4GALNT3	-0.79	1.08e-08
CHST6	-0.79	6.65e-07
GSTCD	-0.79	7.26e-15
KDM7A	-0.79	4.79e-09
NTN1	-0.79	0.000106
PRICKLE3	-0.79	1.03e-14
RYK	-0.79	3.55e-09
ZMYND19	-0.79	1.13e-12
ABRACL	-0.789	5.64e-10
C8orf76	-0.789	1.96e-11
CEBPG	-0.789	2.82e-08
FAM168B	-0.789	1.79e-11
MARCHF5	-0.789	1.22e-13
PIK3CA	-0.789	1.4e-06
SEMA4F	-0.789	7.75e-10
CEBPZOS	-0.788	7.03e-09
JAG2	-0.788	5.86e-07
RPTN	-0.788	0.000902
TSN	-0.788	6.08e-13
ZNF107	-0.788	1.05e-11
ENOPH1	-0.787	7.76e-11
ERMP1	-0.787	5.74e-06
GAP43	-0.787	1e-05
METTL1	-0.787	9.57e-14
NAA15	-0.787	1e-07
PSRC1	-0.787	4.23e-08
RIOK3	-0.787	8.31e-07
ZNG1A	-0.786	8.75e-15
GSDMC	-0.786	1.29e-07
MPZL2	-0.786	7.45e-05
TMEM69	-0.786	4.53e-13
FYTTD1	-0.785	1.77e-07
CACYBP	-0.784	1.55e-13
COASY	-0.784	2.11e-15
INPP5F	-0.784	6.27e-08
CENPX	-0.784	1.48e-14
DHX36	-0.783	1.18e-13
EPS15L1	-0.783	8.87e-08
KLHL5	-0.783	9.42e-10
P3H3	-0.783	1.31e-09
ZBTB7C	-0.783	0.000746
AKT1S1	-0.782	9.41e-13
CLCN3	-0.782	2.67e-11
CYP4F2	-0.782	0.000839
DSN1	-0.782	4.44e-13
RBP1	-0.782	6e-04
SLC38A7	-0.782	1.33e-14
CYREN	-0.779	1.29e-13
HK2	-0.779	2.41e-05
MREG	-0.779	3.36e-08
SDR42E1	-0.779	7.11e-10
UBR5	-0.779	8.36e-13
UGDH	-0.779	6.46e-07
VPS35	-0.779	3.99e-06
ZBTB41	-0.779	6.66e-11
ENO2	-0.778	2.15e-05
MRPL17	-0.778	3.7e-19
SMUG1	-0.778	2.12e-18
CISD1	-0.777	3.72e-14
ZNF738	-0.777	2.38e-05
PANX2	-0.776	5.1e-10
PDCD10	-0.776	3.31e-11
TSFM	-0.776	1.04e-18
CLEC2L	-0.775	1.47e-06
NDUFA9	-0.775	1.12e-14
NDUFS1	-0.775	4.76e-15
RFWD3	-0.775	1.07e-12
SPRR2G	-0.775	0.000457
TRAF4	-0.775	2.65e-12
UST	-0.775	4.37e-06
CCT4	-0.774	2.04e-18
PRR14L	-0.774	1.6e-11
PTH2R	-0.774	7.41e-05
TIMP1	-0.774	3.19e-05
DBN1	-0.773	2.32e-08
GSDME	-0.773	0.000226
PREP	-0.773	7.43e-12
PRKCI	-0.773	7.97e-09
RALA	-0.773	1.9e-10
RFT1	-0.773	8.45e-15
TRAF7	-0.773	4.84e-15
XPO1	-0.773	2.57e-19
GDAP1	-0.772	2.69e-06
UBE2V2	-0.772	2.07e-13
FABP7	-0.771	0.000147
NANP	-0.771	3.1e-12
RAB22A	-0.771	1.61e-16
ANKRD16	-0.77	3.62e-11
CLPTM1L	-0.77	4.23e-11
RASAL1	-0.77	4.15e-12
SLC52A3	-0.77	1.64e-11
ADSL	-0.769	1.03e-11
BPTF	-0.769	2.89e-17
FGD1	-0.769	1.25e-08
UBXN4	-0.769	2.02e-08
FOXK2	-0.768	1.01e-14
YTHDF3	-0.768	7.92e-05
CLIC6	-0.767	1.56e-05
GTF2E1	-0.767	4.45e-14
ZNF131	-0.767	1.15e-07
STRN	-0.767	1.18e-10
TMX1	-0.767	1.28e-07
ALOX12	-0.766	6.15e-06
EHD3	-0.766	3.06e-08
TRIM32	-0.766	4.54e-12
CCL26	-0.765	1.92e-11
NUP50-DT	-0.765	9.97e-09
WDR33	-0.765	3.33e-12
SIPA1L2	-0.765	3.9e-06
MRPL35	-0.764	9.78e-13
SCRN3	-0.764	2.4e-09
SLC29A4	-0.764	2.91e-10
ICE2	-0.763	5.3e-08
ISOC2	-0.763	1.05e-14
MID2	-0.763	7.49e-08
PDIA5	-0.763	6.58e-10
MAN1A2	-0.762	2.23e-14
SMKR1	-0.762	8.63e-07
DHX40	-0.761	6.15e-13
HDAC2	-0.761	8.78e-15
PPP3R1	-0.761	9.75e-11
CELSR1	-0.76	1.77e-05
ATPSCKMT	-0.76	5.61e-12
LINC00626	-0.76	0.000103
MORC4	-0.76	7.31e-09
ANAPC5	-0.759	2.13e-10
GPATCH4	-0.759	5.1e-11
GYG2	-0.759	2.54e-15
KDM1A	-0.759	3.39e-17
XYLT2	-0.759	7.68e-06
CAMSAP2	-0.758	6.03e-12
SLC29A2	-0.758	1.75e-06
GPC4	-0.757	0.00143
LINC00992	-0.757	1.56e-06
TRUB2	-0.757	3.84e-15
ADAMTS5	-0.756	0.000306
DDOST	-0.756	1.04e-14
EDC3	-0.756	6.38e-12
ENC1	-0.756	0.000108
FARSB	-0.756	8.42e-20
FOXA1	-0.756	0.000161
MARCHF6-DT	-0.756	4.11e-13
PYCR2	-0.756	5.68e-10
NELL1	-0.756	0.00114
PARL	-0.756	8.06e-13
ZNF518B	-0.756	9.48e-08
AKAP1	-0.755	7.08e-07
C8orf33	-0.755	3.27e-10
CCDC138	-0.755	1.22e-12
FTSJ1	-0.755	2.93e-19
IMPA2	-0.755	0.000202
MYEOV	-0.755	0.000572
NIT2	-0.755	1.04e-11
NUP93	-0.755	1.31e-13
SOX21-AS1	-0.755	3.07e-08
TET1	-0.755	4.84e-09
BCL7A	-0.754	6.95e-13
CCNG2	-0.754	3.32e-05
PDF	-0.754	1.82e-16
DNAJC5	-0.754	3.84e-12
INTS8	-0.754	1.35e-13
LINC01296	-0.754	1.7e-10
LYNX1-SLURP2	-0.754	5.99e-06
ARPC1A	-0.753	5.68e-10
CCDC51	-0.753	3.84e-10
IMP4	-0.753	2.77e-17
PSMD3	-0.753	3.39e-15
TIGD2	-0.753	9.66e-08
LANCL1	-0.752	9.14e-08
MTHFD1	-0.752	9.63e-14
PRR7	-0.752	8.02e-11
XRN2	-0.752	4.82e-06
C1orf74	-0.751	3.33e-16
CNOT11	-0.751	5.48e-19
COPG1	-0.751	3.65e-12
PDSS1	-0.751	6.61e-09
SDHA	-0.751	2.09e-12
STOML2	-0.751	1.81e-13
DHX8	-0.75	1.29e-15
TRIM28	-0.75	1.03e-13
C6orf136	-0.749	1.31e-08
CTPS2	-0.749	1.1e-09
SYTL5	-0.749	0.00041
THADA	-0.749	1.44e-12
HOXD11	-0.748	1.39e-06
LYPLA1	-0.748	1.13e-14
PFDN4	-0.748	2.26e-11
TRPS1	-0.748	3.49e-08
E2F3	-0.747	4.15e-10
MRPL44	-0.747	8.82e-13
REEP6	-0.747	1.07e-05
WIPF3	-0.747	9.01e-06
DCAF17	-0.746	2.22e-11
FZD7	-0.746	0.000437
APEX2	-0.745	1.05e-12
BID	-0.745	4.47e-08
OTUB2	-0.745	9.63e-10
SPOCK3	-0.745	0.000547
UQCRH	-0.745	1.45e-15
USP14	-0.745	2.92e-18
IGLV3-19	-0.744	0.000288
MSC-AS1	-0.744	2.48e-05
NCS1	-0.744	5.29e-13
TMEM39A	-0.744	7.99e-16
ZNF532	-0.744	2.73e-10
ZNF70	-0.744	1.75e-07
IKBKE	-0.743	2.91e-15
PIGC	-0.743	8.13e-12
FZD6	-0.742	5.02e-06
GUSBP4	-0.742	4.17e-07
SET	-0.742	7.14e-10
TRMT1L	-0.742	2.3e-10
KCTD15	-0.741	1.17e-05
LMBR1	-0.741	2.98e-09
PURB	-0.741	8.21e-09
ZNF93	-0.741	2.07e-06
RNF26	-0.74	1.45e-14
SLX4IP	-0.74	4.32e-11
AARS1	-0.739	3.36e-17
ADCK5	-0.739	9.06e-11
ARL1	-0.739	1.82e-17
BGN	-0.739	0.000188
CLTCL1	-0.739	1.03e-07
UFD1	-0.739	3.05e-15
CHODL	-0.738	1.17e-06
HUS1	-0.738	8.4e-10
LPGAT1	-0.738	6.3e-06
NIPAL4	-0.738	3.88e-05
NR1D1	-0.738	2.33e-10
PRELID3B	-0.738	2.2e-12
TMEM65	-0.738	1.04e-06
ARMC1	-0.737	3.96e-14
ERCC8	-0.737	9.39e-12
NIFK	-0.737	2.16e-11
SAR1A	-0.737	2.91e-13
UPF3B	-0.737	1.41e-08
CHMP4C	-0.736	3.45e-05
COL9A3	-0.736	1.55e-06
GABRR1	-0.736	3.26e-06
PPM1G	-0.736	1e-19
ZW10	-0.736	3.5e-15
KMT5A	-0.735	7.56e-11
C16orf87	-0.734	3.12e-13
HEBP2	-0.734	3.74e-13
RPS6KC1	-0.734	2.56e-12
TADA1	-0.734	4.18e-12
CLNS1A	-0.733	4.77e-14
TECR	-0.733	3.39e-09
UBAP2L	-0.733	1.46e-15
UCHL3	-0.733	1.9e-11
CDK2AP1	-0.732	4.66e-18
SLC25A12	-0.732	1.4e-13
SLC35B1	-0.732	5.22e-15
BRMS1L	-0.731	2.67e-11
TUBB3	-0.731	5.27e-12
ZMAT3	-0.731	2.82e-06
BUB3	-0.73	4.76e-17
FEM1B	-0.73	2.71e-08
NRTN	-0.73	2.61e-10
SNRPD3	-0.73	1.39e-13
AHCTF1	-0.729	4.91e-11
PHLPP1	-0.729	3.53e-06
SLC35F3	-0.729	2.2e-07
TP53TG1	-0.729	5.54e-06
TUSC3	-0.729	0.000389
C18orf54	-0.728	1.17e-06
EHMT2	-0.728	5.01e-11
GSTP1	-0.728	2.82e-10
CAPN1	-0.727	1.28e-10
ERAL1	-0.727	3.22e-14
GTPBP3	-0.727	2.69e-12
EIPR1	-0.727	3.3e-14
ZNF74	-0.727	1.86e-11
GORASP2	-0.726	9.8e-17
GRB10	-0.726	1.38e-06
LIG1	-0.726	6.15e-12
P4HA3	-0.726	4.48e-08
POLE	-0.726	5.51e-15
RAD51C	-0.726	2.78e-09
SLC28A3	-0.726	2.52e-05
ZFAND3	-0.726	7.91e-14
AAGAB	-0.725	8.63e-13
CD38	-0.725	9.1e-05
EFTUD2	-0.725	9.01e-16
SMYD3	-0.725	1.28e-11
ATF5	-0.724	2.73e-09
CEP19	-0.724	4.19e-05
NUFIP2	-0.724	9.31e-09
MATR3	-0.724	4.14e-05
SRSF1	-0.724	2.62e-06
STYXL1	-0.724	2.88e-09
TMEM183A	-0.724	2.33e-17
DCBLD2	-0.723	1.13e-06
DNA2	-0.723	4.37e-14
ENDOD1	-0.723	4.84e-06
NEO1	-0.723	6.58e-06
POLD1	-0.723	2.26e-12
SMG8	-0.723	8.14e-16
TIMM17A	-0.723	1.38e-14
BEAN1	-0.722	0.000522
NAT10	-0.722	1.89e-12
PUSL1	-0.722	1.34e-11
SEC61A2	-0.722	3.1e-13
GAREM2	-0.721	2.62e-18
PANK1	-0.721	4.77e-08
SMG7	-0.721	3.28e-13
NUP210	-0.72	2.06e-07
RAB25	-0.72	0.000244
XRN1	-0.72	1.79e-12
CAMSAP3	-0.719	2.63e-05
EHHADH	-0.719	7.62e-08
LOC100288860	-0.719	1.57e-06
MLEC	-0.719	2.57e-11
NRM	-0.719	5.15e-12
PLBD2	-0.719	1.22e-08
TDG	-0.719	6.83e-13
ZNF598	-0.719	8.96e-13
TP73	-0.718	7.07e-08
WDR75	-0.718	3.62e-14
ERGIC2	-0.717	7.4e-15
KIAA1671	-0.717	6.18e-05
NOP56	-0.717	1.25e-08
SUB1	-0.717	1.01e-12
TRIM9	-0.717	7.85e-07
AP2M1	-0.716	6.73e-10
KCNN4	-0.716	0.00052
KLHL12	-0.716	5.52e-12
NOB1	-0.716	1.81e-14
CCAR2	-0.715	1.57e-06
GPR89B	-0.715	1.11e-15
MANEAL	-0.715	0.00049
PHLDB3	-0.715	6.91e-07
TOR3A	-0.715	8.4e-13
ASPHD1	-0.714	3.12e-05
EPHA4	-0.714	1.04e-06
HM13	-0.714	9.87e-17
SHMT1	-0.714	1.29e-06
ZFP41	-0.714	1.68e-09
