Updated.gene.symbol	logFC	P.Value
CFAP91	1.07718585	2.22e-13
FMO5	1.07697572	3.85e-06
TUBB1	1.07695684	4.83e-20
SLFN11	1.076407	5.36e-14
PDE3B	1.07539667	1.87e-17
DCDC2	1.07481453	2.17e-13
PWAR6	1.0745509	6.63e-10
RNF182	1.07434561	4.84e-07
IL7	1.07422818	1.97e-10
PTEN	1.07410144	1.12e-23
AXIN2	1.07391188	2.14e-11
TSPAN18	1.07390139	7.33e-15
RGL1	1.07384877	1.09e-21
MGAM	1.07299262	1.42e-13
CRYAB	1.07222906	1.6e-10
LPCAT2	1.07183386	2.22e-13
MCOLN3	1.07152462	2.85e-08
RARRES2	1.07132795	9.9e-09
SLC35A1	1.07113541	1.22e-23
EFNB2	1.07073956	1.02e-12
PF4	1.0699616	5.02e-17
BCAP29	1.06988772	2.26e-28
ULK2	1.06938258	7.25e-21
VWA5A	1.06913966	1.41e-13
CA13	1.06825978	1.1e-11
NT5DC1	1.06682003	4.47e-30
RASSF3	1.06622197	5.01e-15
PLCXD3	1.066155	4.57e-16
MR1	1.06615172	1.89e-14
CLDN23	1.06594824	3.33e-10
IL10RA	1.0651865	9.9e-11
NCF1	1.06454579	1.23e-12
NR5A2	1.06423378	2.03e-15
JMJD1C	1.06382749	2.52e-11
EMP3	1.06292099	1.45e-12
TNIP3	1.06218	1.32e-08
CYB5B	1.06174705	7.08e-31
PLAAT4	1.06173285	8.87e-09
NIBAN1	1.06133185	2.5e-13
PKIG	1.06112482	4.56e-20
LMNA	1.06020381	5.87e-21
MIR100HG	1.05991971	1.6e-10
ST7	1.05975948	1.52e-24
KLHL6	1.05958984	8.51e-10
LCP1	1.0593774	2.54e-10
SIRPA	1.05930007	9.78e-16
ETS1	1.0585775	2.41e-19
CPPED1	1.05854443	2.57e-24
SIRPB1	1.05732028	3.77e-27
LDB3	1.05583134	2.33e-20
ITGB2	1.05531973	1.53e-08
ITIH3	1.05515322	7.76e-27
ITGAX	1.05514321	1.32e-20
NPC2	1.05489201	5.16e-16
GLRX	1.05373538	7.05e-12
EIF4E2	1.05332847	2.32e-26
GZMH	1.05317315	5.01e-08
KRT7	1.05214349	0.000265
SLC44A2	1.0520242	4.22e-20
LYZ	1.05151338	0.00761
TMEM88	1.05103487	1.32e-23
SAMSN1	1.05085165	8.54e-07
OR2A1-AS1	1.05049016	9.77e-14
EHD1	1.05031886	4.04e-25
MBIP	1.04967992	1.49e-12
ST3GAL6	1.04959708	2.63e-16
CRISPLD2	1.04904212	1.03e-11
ZBBX	1.04813116	8.47e-07
UBA7	1.04791759	4.06e-20
CATSPERD	1.04764019	6.23e-09
MAN1C1	1.0475279	3.81e-17
SREK1IP1	1.04749672	6.73e-21
KLK11	1.04706015	2.26e-05
LRRC8C	1.04698099	1.65e-16
RIPOR1	1.04645547	1.37e-25
MIR23AHG	1.04633078	9.23e-16
PHEX	1.04606244	3.11e-11
BTG2	1.04534614	2.79e-15
GRK3	1.04433365	7.21e-19
LRRC46	1.04377806	2.99e-08
CLIP4	1.04357992	7.86e-14
LYST	1.04338668	4.62e-16
DNAAF4	1.04321657	2.81e-13
IFNGR1	1.04240835	9.38e-13
IQGAP2	1.04233463	2.99e-14
ACAA2	1.04217715	5.86e-28
RBM17	1.04117916	9.7e-22
PKIA	1.04088042	1.7e-14
FERMT3	1.04083674	5.1e-15
DSEL	1.04047189	1.7e-09
WWTR1	1.03987527	3.48e-17
PRKCA	1.03971905	3.06e-11
NINJ2-AS1	1.03935317	1.5e-14
MYO1G	1.03846224	3.77e-15
MAP3K3	1.03843687	4.22e-35
FGD4	1.03829781	7.05e-17
ITK	1.03737016	1.79e-08
ERP44	1.03731129	5.94e-23
PER3	1.03700008	1.42e-12
ABLIM1	1.03651016	5.05e-18
CEMIP2	1.03625121	7.82e-17
MCTP1	1.03620892	1.36e-11
GSPT1	1.03537804	2.31e-13
SRGN	1.03532586	9.7e-09
PDE2A	1.03477873	6.19e-23
TM9SF3	1.03385234	3.64e-21
KDM5D	1.03364512	3.86e-05
MYO1B	1.0334251	2.96e-16
CD163	1.03310966	1.8e-07
CFAP126	1.0326847	6.53e-07
ZBTB4	1.03230621	9.85e-23
FAM216B	1.03207581	2.04e-08
THSD1	1.03206572	9.36e-14
USP54	1.0308194	7.54e-20
ANTXR2	1.03067202	2.99e-15
ST3GAL5	1.03057126	3.23e-10
CBFA2T3	1.03032071	3.58e-26
PDLIM1	1.03031732	1.42e-17
NDN	1.03016194	2.52e-13
BCLAF1	1.03011603	1.55e-28
SGCD	1.02983204	2.7e-14
B4GALT1	1.02972665	6.51e-15
DPP4	1.0295874	9.95e-06
GPR4	1.02941579	2.9e-18
VEGFC	1.02930275	3.58e-12
KIT	1.02874748	4.11e-07
CCL4	1.02866097	2.27e-08
ARHGEF12	1.02852334	7.62e-25
SLC24A3	1.02806048	1.06e-10
ECPAS	1.02783524	1.7e-20
TJP2	1.02732299	6.8e-13
LINC00702	1.02710156	4.02e-27
GPRIN3	1.02709772	6.56e-16
C1orf198	1.0269025	4.48e-24
CYSLTR1	1.0262146	4.81e-13
HOXB-AS3	1.02591081	2.63e-12
ESR1	1.02574617	2.38e-08
CD33	1.02463036	3.26e-23
IL11RA	1.02439126	1.03e-26
LAMTOR3	1.02434275	1.95e-23
SDC2	1.02334598	9.99e-14
CPQ	1.02258844	6.67e-15
PIAS1	1.02237385	1.14e-27
RSPO3	1.02170217	1.61e-08
ZNF521	1.02135207	2.07e-08
PCYOX1	1.02131198	1.55e-23
TMEM64	1.02098571	2.59e-19
PTAFR	1.02085724	1.23e-15
MYLIP	1.02081463	6.33e-13
PLEKHM3	1.019872	3.7e-16
NATD1	1.01900265	4.13e-25
CEP126	1.01887599	4.95e-10
CSRP1	1.01886709	2.32e-21
ZC3H12A	1.01819457	4.58e-08
IL3RA	1.0181904	7.52e-25
DAPK1-IT1	1.01715451	7.94e-12
FHOD1	1.01695596	3.16e-19
PON3	1.01688028	5.83e-05
FCGRT	1.01683721	2.06e-18
BIN2	1.01626539	1.17e-18
FPR2	1.01614141	4.44e-14
AKAP14	1.01526246	4.36e-07
RAB11FIP2	1.0151035	7.25e-21
AGPAT4	1.01469587	1.05e-17
HDC	1.01363663	1.44e-25
KLF13	1.01360587	2.31e-19
IL17RA	1.0135817	1.17e-22
TNFRSF10D	1.01293599	9.54e-12
IFIT3	1.01250395	1.41e-08
CLASP2	1.01165955	1.9e-16
CLEC4A	1.01113847	9.3e-09
TPR	1.01112707	1.82e-20
SASH3	1.01102942	4.1e-11
SH3BGRL2	1.00991966	9.31e-11
CCR2	1.00975952	5.76e-07
FGD3	1.00888602	1.99e-18
FYCO1	1.00878546	1.85e-21
COX16	1.00876557	7.54e-16
GALC	1.00862383	3.76e-18
PARVG	1.00860804	1.37e-16
OGFRL1	1.00842616	4.57e-12
BTC	1.00841896	8.24e-12
PDXK	1.00813246	9.88e-19
PRICKLE1	1.0073902	8.6e-13
LAT2	1.00685773	3.96e-15
CD101	1.00682062	6.67e-19
SLC6A13	1.00647182	5.86e-18
NDFIP2	1.00599793	9.66e-21
KCNQ1	1.00564685	5.86e-16
COTL1	1.00486026	5.54e-09
DSERG1	1.00408178	2.57e-16
CRTAP	1.00391667	1.15e-25
MEF2A	1.00389373	6.82e-29
CDKL5	1.00382609	6.36e-14
CARD8	1.00376954	7.63e-22
AP1S2	1.00331733	8.53e-19
ITGBL1	1.00314813	8.36e-08
ABHD5	1.00311861	9.86e-15
TACC2	1.00259685	1.3e-07
C8B	1.00251545	7.45e-15
APH1B	1.00246609	1.03e-21
PAQR8	1.00083545	1.56e-15
STXBP1	1.00067285	1.25e-09
ITGA4	1.0002393	1.89e-13
PIK3C3	0.9999718	3.22e-19
EIF4EBP2	0.99979597	6.87e-27
ZFP36L2	0.99958598	2.62e-12
PCGF5	0.99939494	2.02e-19
INSIG1	0.99923167	1.9e-13
BEX5	0.99892932	2.4e-06
NLRC3	0.99843365	1.85e-09
TBC1D9	0.99730736	2.63e-16
GAB2	0.99682051	4.8e-18
CEP85L	0.99668868	9.32e-21
TSC22D3	0.99612279	1.94e-09
BDNF	0.99610121	4.33e-09
NR3C1	0.99589644	7.04e-14
GFRA1	0.99483422	1.8e-15
C1QTNF2	0.99409579	1.97e-22
CCN2	0.99393809	1.64e-09
JUNB	0.99298836	5.41e-15
GGA2	0.99269563	4.25e-21
AKAP7	0.99268883	1.33e-16
C3orf70	0.9926664	1.2e-09
HAS1	0.99209155	1.64e-09
ZNF677	0.99126442	1.17e-10
PPP6C	0.99090183	7.78e-28
HLA-DMB	0.99067343	1.58e-09
SLC8A1	0.99043402	3.84e-12
TUBB6	0.99013713	2.06e-11
ATXN3	0.98977856	2.67e-26
GLIPR1	0.98956764	8.54e-12
HNRNPU	0.98953445	3.11e-14
MICU3	0.98951832	3.57e-11
ZDHHC3	0.98883344	2.86e-21
IFRD1	0.988276	1.46e-17
AGBL1	0.98805069	1.89e-29
TTLL7	0.98746277	2.77e-10
EFCC1	0.98727991	7.83e-27
RUFY3	0.9858394	6.49e-10
RMDN3	0.98485136	7.77e-31
PKHD1L1	0.98473477	5.28e-13
CST7	0.98428569	2.09e-09
LZTFL1	0.98425739	3.82e-16
EEF2K	0.98419874	5.17e-22
CCL18	0.9840183	0.000395
SYBU	0.9832158	5.5e-06
KLHDC1	0.9823708	1.94e-21
THAP2	0.98188934	1.31e-07
TDRD10	0.98178705	2.23e-18
C4A	0.98168689	1.48e-08
NFIB	0.98142245	5.43e-12
IL15	0.98110527	4.39e-10
TRIM56	0.98073425	1.31e-13
ZBTB21	0.98063668	3.49e-18
C8orf34	0.98039971	2.38e-19
PDE4A	0.98031424	2.36e-16
PPP1R16B	0.98025004	1.74e-14
SMARCE1	0.98008004	1.14e-16
KCNA5	0.97955281	3.2e-27
KLRK1	0.97912308	1.21e-10
DSTN	0.97836835	2.05e-33
TTC39B	0.97834399	3.61e-14
CFAP210	0.97805518	8.88e-17
PALD1	0.97744046	2.13e-22
CLK4	0.97700104	1.88e-17
PTP4A1	0.97686904	2.05e-15
PRKAR2B	0.97683487	1.25e-10
LOC101928817	0.97677371	3e-06
GNL1	0.97668731	7.18e-22
AGTPBP1	0.97659945	4.96e-29
CDKN1A	0.97589844	6.19e-11
AXL	0.97588091	1.67e-11
SRSF3	0.97574499	1.22e-23
ZC3H14	0.97408431	1.84e-18
FGF7	0.97406461	5.9e-18
RUBCNL	0.97383977	1.05e-11
ANG	0.97368448	5.92e-13
EREG	0.97333554	9.39e-05
ARHGEF28	0.97323884	9.65e-13
LRCH1	0.97320307	9.83e-21
ARL6	0.97267479	7.12e-16
LHFPL3-AS2	0.9725454	7.72e-33
AQR	0.97215839	2.41e-21
ADCY7	0.97204461	5.05e-11
ITPRIP	0.97193621	1.07e-16
SPRY1	0.97167091	5.94e-13
SCARF1	0.97132752	2.52e-29
STARD4	0.97116233	1.48e-14
ADCY4	0.97052428	4.17e-30
EFHB	0.96982417	6.19e-10
ST6GALNAC6	0.9696568	1.68e-28
CRIM1-DT	0.96946491	6.36e-10
PER2	0.9694297	5.45e-16
SPRYD7	0.96875132	2.67e-18
ARHGAP15	0.96861641	4.49e-11
TNFRSF1B	0.96855326	1.22e-13
FSTL3	0.96852597	1.74e-15
CPVL	0.96818331	2.89e-09
TNFSF15	0.96732375	3.87e-09
EHD4	0.96719135	4.98e-18
CD53	0.96703339	5.05e-09
DDAH1	0.96694092	2.43e-11
C1QC	0.96673353	3.58e-06
TRIOBP	0.96672075	1.97e-18
CLEC10A	0.96660199	3.1e-11
DOK4	0.9664807	1.41e-13
AIF1	0.96638437	1.17e-10
HSD17B4	0.96593802	1.48e-23
TMEM39A	0.96578104	1.57e-24
ZBED3	0.96572944	5.54e-15
CMTM2	0.96523972	8.22e-15
SGCE	0.96523568	1.87e-10
OPTN	0.96486847	2.84e-13
CNN3-DT	0.96412672	2.46e-18
JAM3	0.96394784	3.93e-12
ENTPD1	0.96351811	3.64e-15
MAML2	0.96301926	6.21e-13
NRROS	0.962844	6e-19
RHOU	0.96192387	2.62e-09
SLC25A25	0.96186705	4.95e-17
SELL	0.96185632	7.69e-06
SLC6A16	0.96083134	1.89e-28
TM4SF1	0.96075282	3.93e-10
MICAL2	0.96066631	4.96e-18
MTHFR	0.96047097	1.09e-20
LIMD1	0.96035199	9.84e-18
HLA-DRB6	0.96004079	8.17e-17
ATP2B1-AS1	0.95993617	1.31e-15
PAFAH1B1	0.95981208	3.48e-27
RIN3	0.95974008	2.2e-19
TMEM190	0.95949336	2.09e-07
IFI30	0.95942252	3.04e-11
ABCB1	0.95935015	7.39e-09
ZNF704	0.9592213	1.89e-07
TXLNGY	0.95910344	5.21e-06
RAB14	0.95899094	1.84e-28
CIRBP	0.95880383	3.42e-15
ARHGDIB	0.95873342	2.75e-09
MRPS14	0.95808111	6.13e-18
BEX4	0.95732178	4.66e-09
LAPTM5	0.95634062	2.16e-09
CMKLR1	0.9561394	3.08e-13
TRDC	0.95502912	4.63e-08
TBC1D1	0.954598	6.38e-24
FCGR1A	0.95442671	7.14e-08
TCEAL7	0.95422667	6.45e-08
SERF2	0.95391957	1.1e-22
USP47	0.95297407	1.08e-23
ARHGAP25	0.95292317	2.65e-15
CCSER2	0.95283974	8.75e-19
NFIC	0.95246065	1.43e-13
IGIP	0.9520648	1.13e-16
SLC16A10	0.95205223	1.51e-13
ANKS1A	0.95201948	1.61e-23
ECHDC1	0.95195551	5.39e-20
GSK3B	0.95195302	8.12e-16
RNF41	0.95193111	2.26e-22
SYNJ1	0.95192925	1.3e-18
EPS15	0.95184813	3.71e-29
PRDM11	0.95165715	3.5e-16
PXDC1	0.95140192	1.53e-17
NIM1K	0.9513629	3.33e-19
INAFM2	0.95130506	1.18e-14
IL4R	0.95114333	1.82e-13
N4BP2L2	0.95036869	6.34e-14
SSBP2	0.95033319	7.34e-23
DENND4C	0.95020711	4.98e-18
CREM	0.95007261	7.27e-13
PLEKHO2	0.94995389	7.32e-18
AKNA	0.94884867	1.73e-14
ARL13B	0.94874594	1.55e-15
RNF145	0.94844344	1.91e-19
LINC03013	0.94828447	3.69e-24
IGSF6	0.94809581	4.9e-07
ATP2C2	0.94784583	2.38e-10
TNR	0.94777375	1.9e-06
CDHR3	0.94773868	1.26e-06
TREM2	0.94709818	1.81e-09
CYP39A1	0.94699151	3.19e-13
TEX14	0.9466277	1.59e-20
TIMP2	0.9459667	9.22e-15
MCOLN2	0.94563475	2.75e-11
EMILIN2	0.94551399	2.52e-14
ENAH	0.94537259	9.01e-13
MID2	0.94533406	1.98e-22
GANC	0.94521945	6.12e-22
SERTAD1	0.94513914	4.31e-13
HCST	0.94460443	5.76e-15
CDS2	0.94450669	9.96e-22
UBXN10	0.94367648	2.11e-10
SKI	0.94294759	1.4e-15
CRIP2	0.9427525	3.61e-08
PRDM5	0.94266327	6.11e-24
ELMO1	0.94229557	7.86e-09
TBRG1	0.94204523	1.22e-24
CD58	0.94195738	1.94e-13
PPARGC1B	0.94180502	7.19e-17
SMARCA2	0.941682	2.21e-09
ACSM3	0.94037882	3.27e-10
CCND2	0.94027578	2.45e-08
SEMA3E	0.94016924	1.8e-11
SH3BGRL	0.93953299	2.01e-17
HOXD1	0.93923241	6.45e-08
MOCS2	0.93910652	3.41e-24
H2AJ	0.93899504	1.63e-17
LRRC70	0.93886643	1.04e-18
CR1	0.93875961	3.03e-08
JUND	0.93821103	8.78e-10
EXT1	0.93788347	1.98e-13
TAGAP	0.93785568	4.01e-07
HCLS1	0.93747907	2.2e-08
HSPB2	0.93737579	3.5e-24
IRF8	0.93691411	9.74e-11
WNT2B	0.93660578	1.37e-11
ARMCX1	0.93601125	4.6e-10
DNAAF9	0.93552065	4.89e-26
CRY2	0.93497104	1.13e-16
SCARA3	0.93471623	1.6e-17
VTI1B	0.93461238	8.27e-20
SNTB1	0.9343806	9.27e-10
PTGS1	0.93381502	7.54e-19
GK	0.93321837	5.88e-14
MPDZ	0.93275791	1.43e-14
EDIL3	0.93221344	4.17e-10
TMEM74B	0.9313746	9.95e-19
SCNN1A	0.93130971	0.000545
AIF1L	0.93068456	8.89e-09
SNCA	0.93036345	3.09e-17
PPP2CA	0.93016082	5.65e-21
ARRB2	0.93007165	6.91e-19
GATA3	0.93006659	1.39e-09
FAM107B	0.92745481	4.85e-12
PHLDB2	0.92686746	3.3e-08
TBC1D10C	0.92678575	4.11e-16
KIF1C	0.92638862	6.09e-21
COX7B	0.92607672	4.63e-15
KIAA0513	0.92592817	2.1e-23
SLA	0.92582213	5.71e-10
STK10	0.92572537	1.9e-28
DOCK5	0.92523344	1.29e-07
FCGR2A	0.92520081	1.85e-08
LOC100131541	0.92487116	1.53e-12
CTNND1	0.92487047	1.6e-17
ZNF608	0.92455937	2.75e-11
RAPH1	0.92430736	8.41e-10
FGF7P3	0.92396755	1.27e-18
MLKL	0.92395534	2.05e-13
VAMP5	0.923722	5.9e-10
FBXO9	0.92344832	1.7e-17
PLCL1	0.92251039	1.87e-13
ARHGAP9	0.92202262	2.18e-10
SPPL2A	0.92068882	3.97e-19
CLXN	0.92034386	1.19e-08
PAX8-AS1	0.91970187	3.44e-06
NR2F2	0.91967115	4.68e-11
FNBP1	0.91946748	1.8e-15
ABCA9	0.91942019	6.63e-19
PABIR1	0.91877225	5.26e-24
SEPTIN11	0.91848833	3.39e-12
STON1	0.91846613	1.35e-10
TBC1D2	0.91786335	5.95e-13
KANK1	0.91750294	5.33e-11
MAN1A1	0.91746356	1.67e-13
GPR34	0.9174169	4.59e-06
ABHD6	0.91718081	3.23e-15
TNS3	0.91708483	7.72e-17
VPS13A	0.91685823	7.01e-20
ADGRB3	0.91596798	2.22e-19
SNX20	0.915598	6.69e-10
RNF10	0.91549553	6.47e-26
GPCPD1	0.91466582	6.07e-17
MTM1	0.91447379	6.98e-20
PPL	0.91396201	2.98e-07
TNFAIP3	0.91381334	1.33e-08
SRGAP3-AS2	0.91332595	5.87e-07
OMD	0.91311013	1.02e-06
CRLS1	0.91268489	2.04e-15
AGFG1	0.91239459	3.35e-20
LINC02035	0.91077782	1.13e-12
WDFY3	0.91068635	7.88e-22
HEYL	0.91038688	2.1e-14
PARVB	0.9101482	4.1e-24
PPM1M	0.90916727	3.35e-23
HAS3	0.90887775	0.000555
APCDD1	0.90866782	2.65e-06
DDX5	0.90861333	7.21e-18
C1QTNF5	0.90826893	1.29e-11
TRAK2	0.90802367	3.03e-21
SH3GLB1	0.90782293	4.99e-22
HMGCLL1	0.90735069	3.48e-19
KLF11	0.90696423	1.63e-15
BAIAP2-DT	0.90683115	1.29e-07
ELF3	0.90613565	5.17e-05
CD86	0.90599636	1.52e-07
GCA	0.90505097	4.71e-16
ODAM	0.90502967	9.77e-08
SIDT2	0.90355737	8.2e-19
PBX1	0.90333259	4.19e-08
SCNN1G	0.90316146	4.97e-09
IFIT1	0.90313287	8.12e-06
TOM1L2	0.90309617	4.3e-24
SAMD3	0.90235856	4.06e-12
PCDHGC3	0.90209614	4.46e-12
GPAT3	0.90202157	5.23e-07
CDC37L1	0.90176688	4e-22
COBLL1	0.90171533	2.78e-25
SERPINB6	0.90166238	2.78e-17
CDH11	0.90162481	1.76e-08
TMEM255A	0.90088841	2.33e-07
PZP	0.90082587	2.63e-23
ADGRL3	0.89923044	5.01e-15
BAG1	0.89905196	5.73e-09
INPP4B	0.89849868	1.46e-09
PPP2R5A	0.89828073	5.89e-22
SGIP1	0.89810978	3.79e-15
AIMP1	0.89793006	4.36e-14
HMBOX1	0.89700342	5.74e-22
CLCN4	0.89697539	2.17e-13
TMX4	0.89688867	1.07e-17
RHOBTB1	0.89679198	2.09e-12
RASGRP2	0.89630864	2.58e-21
IRAG1	0.89604992	3.31e-13
DCUN1D3	0.89583274	9.33e-21
KLF8	0.89557805	8.82e-11
CORO1C	0.8954697	7.91e-16
CCN3	0.89440875	2.64e-06
ADHFE1	0.89398287	1.02e-23
MINDY2	0.89310835	3.08e-15
ENPP5	0.89234291	4.53e-06
TGFB2	0.89148446	5.89e-07
RAC2	0.89122443	6.47e-09
FAM149A	0.89100563	8.55e-10
SIAE	0.89089121	4.05e-08
FCHO2	0.89009644	9.27e-13
SETBP1	0.88896003	2.74e-09
SNED1	0.88892162	5.23e-14
PTCH1	0.88867049	1.04e-06
BCL3	0.88849342	2.9e-09
MRAS	0.88847988	2e-15
RIOK2	0.88832663	8.09e-23
DTX4	0.88734958	5.69e-10
LRMDA	0.88688024	1.93e-20
SPRING1	0.88613261	3.38e-13
CDON	0.8860976	2.19e-10
CLN5	0.88607035	5.28e-13
MAP2K3	0.88574702	3.93e-15
MAP4	0.88572145	1.22e-20
SIK2	0.88531471	4.81e-18
TSPAN2	0.88486106	1.34e-09
STX3	0.88450194	8.76e-24
GIPC2	0.88443246	6.45e-10
ZYX	0.88435134	1.91e-11
RGS16	0.88365511	3.4e-08
SGK3	0.88349526	9.95e-12
GPRIN2	0.88347209	8.72e-21
EVI2A	0.88206962	4.02e-07
SOAT1	0.88181953	5.3e-19
NRN1	0.88130095	9.47e-05
TBX4	0.88123143	3.98e-20
PPM1K	0.8803441	3.07e-14
TRIM34	0.8799441	3.72e-14
SLC46A3	0.87965536	3.7e-11
THSD7A	0.87938093	3.59e-07
RPL15	0.87923951	9.68e-23
MSRA	0.87886806	1.59e-18
PELI1	0.8788175	3.71e-09
LINC01128	0.87873706	4.12e-16
NRP2	0.8787113	1.14e-07
ROPN1L	0.8778029	1.06e-07
SOD3	0.87777965	4.39e-08
MORN5	0.87734702	1.99e-06
RHEX	0.87683259	1.14e-18
ADGRF1	0.87673814	3.26e-05
RAB37	0.87566251	1.61e-18
BHLHE41	0.87550824	7.53e-07
PSMB8-AS1	0.87509515	9.43e-09
JAZF1	0.87469275	9.93e-13
JHY	0.87450029	1.33e-15
LITAFD	0.87449406	1.03e-07
TMEM130	0.87441023	2.3e-10
FGD2	0.87386777	2.3e-14
TTC7A	0.87382995	3.37e-24
CCL13	0.87353899	1.19e-05
ID2	0.87352601	6.47e-12
TCAIM	0.87351404	4.23e-15
TNFSF12	0.87335564	9.23e-24
FAM89A	0.8724926	5.19e-11
PLCL2	0.87241921	2.42e-12
NDFIP1	0.87072013	3.06e-22
FLT1	0.87056857	1.79e-16
IFIT2	0.87049995	1.22e-08
DNAJC27	0.87015682	5.4e-19
STAT4	0.86998074	1.15e-11
C11orf21	0.86992431	1.82e-21
LRRFIP2	0.86985713	6.31e-18
MROCKI	0.86980462	4.75e-14
KLF10	0.8697818	5.17e-14
C9orf72	0.86977823	1.98e-12
DENND4A	0.86977134	1.83e-13
LONRF3	0.86885842	7.37e-17
ERAP1	0.86879188	1.7e-07
SLC5A9	0.86855377	2.62e-13
SYT15	0.86817656	1.15e-31
TDRP	0.86754419	2.25e-10
TNFRSF10C	0.86753615	4.37e-12
SPTAN1	0.86740926	3.9e-19
CDH13	0.86699698	4.85e-10
PSMG4	0.86674633	1.43e-06
TCF7L2	0.86665908	5.39e-18
MICOS10P1	0.86580382	7.13e-18
SATB1	0.86532372	4.87e-17
IQSEC1	0.86504553	1.32e-20
FBXL5	0.86504404	1.31e-18
OLFM1	0.86499358	2.54e-05
MTMR10	0.86482543	3.79e-32
SGK1	0.86476887	7.82e-09
HBD	0.86454915	3.46e-17
SLC40A1	0.86433971	1.43e-11
CLDND1	0.86421178	4.77e-29
MOCS1	0.86420546	7.86e-19
REL	0.86382153	3.04e-08
PHKB	0.86337945	1.7e-12
C10orf143	0.86302217	2.16e-22
RASSF5	0.86224208	2.62e-14
SERINC1	0.86168112	5.85e-19
CYSTM1	0.86147284	6.8e-16
PSMA3-AS1	0.86112833	7e-21
IFIT5	0.86014023	1.84e-16
TBXAS1	0.85912321	2.94e-14
DDX60L	0.85881653	2.44e-08
REV3L	0.8583941	5.77e-18
RETREG2	0.85838965	7.29e-21
EVL	0.85831397	6.95e-14
LIPA	0.85818884	1.84e-09
AMIGO1	0.85751994	1.33e-21
CDS1	0.85713767	4.66e-08
NAAA	0.85681513	5.1e-12
EML4	0.85618661	2.84e-13
MAK	0.85539313	6.22e-15
PLPPR4	0.85535038	2.59e-09
ANO6	0.85525316	3.56e-19
PRR5L	0.85512562	6.59e-12
CANX	0.85512153	2.14e-17
GLIS2	0.85499782	1.33e-13
CDH6	0.85434548	2.83e-10
RPS6KA3	0.85394487	3.96e-16
PRSS12	0.85383458	1.85e-09
CISH	0.85356993	2.99e-14
NPHP3	0.8535242	2.81e-13
HOATZ	0.85309684	2.77e-07
WDR19	0.8530479	8.49e-16
MXRA7	0.85217883	3.12e-16
RAB3IP	0.85190175	1.54e-08
SLC26A2	0.85184287	8.19e-10
RRAGD	0.85171463	1.81e-09
VASH1	0.85121089	3.29e-17
CYGB	0.85092429	3.73e-12
SPI1	0.85032591	3.46e-13
CAPS2	0.84999344	1.92e-12
S1PR1-DT	0.84984442	8.68e-21
RAB7B	0.84933755	2.95e-08
REV1	0.84930807	3.77e-15
MEIS3P1	0.84908354	9.77e-13
BORCS7	0.84880969	2.04e-17
ECHDC3	0.84860822	6.15e-09
CCL3	0.84819408	4.51e-06
MTMR9	0.84808937	1.24e-24
ACOT2	0.84804259	1.92e-14
PAPOLA	0.84791204	5.84e-15
TAGLN	0.84731349	3.14e-07
SPARC	0.84697036	4.22e-09
WNT2	0.8469157	4.11e-10
ID1	0.84664061	3.57e-05
PLCB4	0.84663855	8.8e-05
ARL6IP5	0.84644453	1.25e-17
TBC1D15	0.84618263	1.22e-23
MBNL1	0.84594754	1.18e-08
OLFML2A	0.84538465	1.2e-08
RBMS1	0.84526038	1.46e-13
AFF4	0.84479007	2.7e-15
SLC25A37	0.84366029	3.33e-11
MYD88	0.84338059	3.15e-23
VSIG10	0.84334479	3.15e-09
CCL8	0.84292766	0.000152
RSPO2	0.84279537	2.9e-09
AP5M1	0.84194865	4.02e-25
CALHM2	0.8418337	2.4e-18
HIF3A	0.84097521	1.1e-05
AZI2	0.8408401	1.23e-21
BTBD19	0.84061107	1.38e-14
ITPRID2	0.84050442	2.23e-14
MTUS1	0.84040791	5.08e-09
NEK7	0.8403278	6.98e-21
GPER1	0.84017671	6.4e-12
SAR1B	0.83953534	9.11e-16
CTNNB1	0.83825495	4.41e-14
SVIL	0.83750622	1.97e-08
HCFC2	0.83726428	8.59e-18
CCDC17	0.83723801	2.74e-09
ACSS2	0.8368478	6.24e-21
LOC101929787	0.83680447	4.14e-13
BLTP1	0.83680039	1.27e-20
KDM6B	0.83659277	9.44e-10
IQCN	0.83649574	1.11e-14
DIS3	0.83586476	6.74e-16
ARHGEF40	0.83557486	6.08e-13
NUPR1	0.83432175	2.15e-09
AADAC	0.83417271	3.53e-05
SSH2	0.83403729	2.89e-24
DAB2IP	0.8339646	3.89e-17
PKDCC	0.83352732	3.77e-13
TXNIP	0.83334943	7.08e-11
CORO2B	0.83333164	5.74e-15
NKD2	0.83321688	1.89e-17
HYMAI	0.83294287	2.87e-17
PTGFR	0.83289168	4.28e-15
PXMP4	0.8327881	1.1e-22
CHURC1	0.83240779	1.99e-07
FOXO1	0.83237036	3.13e-14
CD247	0.83160253	1.28e-09
ESD	0.83119714	3.72e-20
YTHDC2	0.83116622	3.7e-17
ENY2	0.83112116	3.07e-15
ARID4A	0.82991141	8.46e-17
PPM1F	0.82961771	4.86e-18
PIK3C2B	0.82931336	6.49e-18
USP13	0.82920612	1.48e-15
TLR1	0.82886858	7.1e-08
PPM1L	0.82874096	3.22e-06
DIRAS3	0.82872994	0.000234
HNRNPDL	0.82870027	2.93e-16
IL18	0.82861126	2.57e-07
CARINH	0.82824356	7.19e-17
ABHD13	0.82783364	5.77e-21
A2M-AS1	0.8274408	4.25e-17
LAMA3	0.82737751	0.00053
ARMCX4	0.82685859	1.82e-09
