Updated.gene.symbol	logFC	P.Value
PLEKHA6	-0.8730787	1.74e-09
BRMS1L	-0.8724935	0.000236
PSMC3IP	-0.8723191	1.22e-07
DNAAF2	-0.8716369	2e-11
MRPL58	-0.8713392	2.46e-10
SRP19	-0.871143	3.48e-28
TNFRSF18	-0.8710977	2.27e-07
STEAP3	-0.87095	1.82e-06
RFC5	-0.8701085	2.6e-05
TMEM171	-0.8699155	1.57e-06
DNAJC10	-0.869913	7.09e-10
ARHGEF19	-0.8697499	5.25e-12
NCAPD2	-0.8692385	5.8e-06
UMODL1	-0.8688377	0.00285
PDCD6	-0.8685103	4.86e-07
NOP56	-0.8683635	1.66e-10
SLC24A2	-0.8680999	2e-04
LRR1	-0.8676496	8.62e-07
TUBG1	-0.8672031	2.68e-07
EIF4E	-0.8670356	1.17e-17
MEA1	-0.8666041	1.32e-16
CYRIB	-0.8665299	7.02e-19
ZNF131	-0.8662074	2.01e-08
PCCB	-0.8660505	1.68e-07
F2RL1	-0.8647841	0.00236
DBN1	-0.8643883	2.38e-10
FAM168B	-0.8641871	2.19e-10
TMEM200C	-0.8640476	2.44e-05
WASF1	-0.8630715	7.71e-05
STAP2	-0.8629039	3.1e-08
TEDC2	-0.8628672	3.26e-16
MRPS14	-0.8627889	3.36e-19
NUP37	-0.8627156	1.03e-08
LYPD6B	-0.8627015	0.000183
INTS11	-0.8625624	6.77e-12
UBE2D1	-0.8623571	6.98e-13
HOXB9	-0.8621086	2.75e-12
SPICE1	-0.862049	1.16e-07
ZHX1-C8orf76	-0.8610949	5.63e-10
GOLGA7B	-0.8610829	1.92e-07
SINHCAF	-0.8610001	7.56e-06
ZCRB1	-0.8609697	2.22e-18
CBR1	-0.8608008	0.000388
MCM3	-0.8607461	3.12e-06
SAP30	-0.8607207	3.52e-15
EGLN1	-0.8606475	1.59e-06
TIMM23	-0.860462	3.81e-15
LZIC	-0.8598496	2.32e-09
DYNC1I1	-0.859688	0.00422
ANGPTL4	-0.8596285	0.00277
CDH17	-0.8594666	0.00407
KRT10-AS1	-0.8591624	7.96e-06
NOLC1	-0.8588004	3.4e-16
PARS2	-0.8579428	1.16e-13
RAN	-0.8578059	5.55e-13
LOXL1	-0.8576602	5.26e-05
COA7	-0.857567	1.2e-09
STX6	-0.8574834	3.86e-09
MREG	-0.856901	3.35e-09
LAMC1	-0.8564091	2.71e-10
LRRC8E	-0.8560168	2.87e-10
LRIF1	-0.8554748	3.39e-10
CBR3	-0.8552005	0.000337
GPATCH2	-0.8547796	1.11e-07
LGALS8	-0.8535721	2.18e-06
TMEM147	-0.8535562	1.41e-14
AGPAT5	-0.8530463	1.72e-10
ZNF217	-0.8530239	2.65e-14
GLMP	-0.8528847	3.24e-09
MRPL51	-0.8525013	3.59e-19
CDH2	-0.8521987	3.15e-05
PITPNA-AS1	-0.8517683	1.33e-07
PDZD11	-0.8516655	3.12e-16
LINC00525	-0.8513813	2.02e-05
HOXC9	-0.8512514	1.69e-07
SP5	-0.85116	0.000586
MAPK8IP2	-0.8509736	4.29e-12
LSR	-0.8507151	2.21e-07
GID8	-0.8503683	3.9e-14
PRRC2C	-0.8502834	7.79e-13
S100A14	-0.8496154	0.00256
LRRC8D	-0.8489816	9.7e-10
PSMA5	-0.8484172	4.37e-17
NUP50	-0.8481912	5.95e-10
ZDHHC9	-0.8481444	1.68e-06
PUS7L	-0.8481373	1.94e-09
PSMB2	-0.8480124	2.71e-15
GCFC2	-0.8479362	5.88e-08
YIF1B	-0.8478163	1.41e-20
GTF2IRD1	-0.8477222	5.28e-11
ANTXR1	-0.847384	6.24e-05
SLC25A15	-0.8471042	3.48e-06
PHF6	-0.847075	5.58e-12
COA4	-0.8466555	4.12e-18
FAM3C	-0.8462159	8.02e-08
GRB10	-0.8457008	2.32e-05
GEMIN7	-0.8456359	1.73e-10
PIM2	-0.8455084	4.05e-05
LEO1	-0.8450973	4.28e-16
CBS	-0.8449902	0.0014
PANK1	-0.844825	2.73e-05
UBQLN1	-0.8446943	5.14e-08
SFT2D2	-0.8446767	3.04e-12
LINGO1	-0.8443783	3.85e-15
TXN	-0.8438192	1.47e-15
RRM1	-0.8431806	4.14e-07
INTS7	-0.8423217	9.22e-09
CLEC2L	-0.8422736	3.44e-09
RPF2	-0.8422419	3.13e-09
PPIH	-0.8419492	2.45e-08
CENPX	-0.8418751	4.56e-10
C5orf22	-0.8416476	1.64e-09
TIGD5	-0.8414462	3.13e-15
NAA38	-0.8413811	3.29e-19
APBA2	-0.8413288	1.15e-08
PANX2	-0.8412274	6.23e-05
B4GALT3	-0.8404799	3e-11
CALCA	-0.840461	0.00379
SEC14L2	-0.8404071	7.1e-14
GUF1	-0.8403208	3.69e-06
PGK1	-0.8401767	6.06e-09
TADA1	-0.8395533	3.92e-07
SLF1	-0.8391627	0.000125
TPRKB	-0.8383138	1.24e-11
PTP4A1	-0.838308	0.000214
SLC52A2	-0.8378617	1.9e-18
ZSCAN2	-0.837707	3.63e-11
GARS1	-0.8372518	6.84e-15
METTL26	-0.8369705	2.41e-16
IARS1	-0.836765	3.48e-19
TLK1	-0.8362344	2.56e-09
GALNT6	-0.8361414	0.00139
BCAN-AS1	-0.8360927	6.78e-09
UBA6	-0.8355745	9.91e-11
CPSF6	-0.8354298	1.64e-22
SASS6	-0.834174	6.23e-10
RAP2B	-0.8335715	1.74e-10
GPR19	-0.8331658	2.12e-07
LBHD1	-0.8329272	2.37e-20
TMEM263	-0.8328829	2.15e-15
STMN1	-0.8328059	3.62e-05
C1orf122	-0.832787	5.99e-18
ELOC	-0.8319065	2.1e-14
RPS19	-0.8318827	2.07e-15
ATP13A3	-0.8316167	9.75e-08
GABPB1	-0.8305675	3.01e-09
VPS72	-0.8303492	2.13e-08
ADA	-0.8302038	1.95e-05
ASPHD1	-0.8299893	1.91e-13
PYCR3	-0.8299752	6.95e-11
NADK2	-0.8298949	3.6e-06
FKBP10	-0.8296547	5.04e-05
NDUFAF8	-0.8296124	3.35e-12
HOXD11	-0.8294408	0.00019
PNOC	-0.8291822	2.43e-05
NONO	-0.8290835	1.25e-09
ESM1	-0.8290248	0.00361
LMBR1	-0.8282131	4.56e-10
SLC30A1	-0.8281206	1.08e-06
LACTB2	-0.828051	1.26e-06
MPZL2	-0.8272352	0.000598
METTL5	-0.8271687	4.79e-16
MPLKIP	-0.8263019	3.07e-17
VPS35	-0.8262359	2.11e-14
FUNDC1	-0.8261095	2.08e-19
TMEM40	-0.8260699	0.000352
AGA	-0.8254214	1.61e-05
XBP1	-0.8253423	9.5e-09
SIGMAR1	-0.8249867	3.82e-10
PXDN	-0.8245208	0.000121
SRXN1	-0.8243636	0.00131
SOX15	-0.8242647	1.55e-13
XPO5	-0.8237597	8.11e-10
LRIG3	-0.8236852	0.00165
NOP2	-0.8234988	2.65e-10
CENPO	-0.8234341	1.35e-07
LOC100287525	-0.8234102	2.48e-08
TRIM27	-0.823123	2.91e-14
COPG1	-0.8225506	5.86e-09
GOT1	-0.8223569	8.95e-08
IGLC1	-0.8222956	2.15e-09
NREP	-0.8209786	2.43e-05
NTMT1	-0.820961	3.68e-16
TMEM54	-0.8203733	3.93e-10
PHGDH	-0.8202282	1.29e-16
MRPS35	-0.8202072	2.01e-07
COA1	-0.8196989	4.37e-11
ARMC10	-0.8196957	3.17e-08
MGAT2	-0.819424	2.95e-11
TIAM1-AS1	-0.8185617	6.1e-07
RNASE2	-0.8180906	5.02e-05
RBM33	-0.8178684	7.09e-12
ATP5MC1	-0.817171	3.29e-10
MAP2K6	-0.8171082	6.32e-06
APOO	-0.8170652	2.23e-08
TMEM256	-0.8167772	7.56e-14
NABP2	-0.8167351	7.32e-11
RRS1	-0.8165145	6.02e-08
PURB	-0.8164824	9.85e-06
LSM7	-0.816382	2.02e-14
SERBP1	-0.8159141	1.77e-09
TEX30	-0.8154907	3.92e-05
NUCKS1	-0.8153527	5.13e-13
TPRXL	-0.8151963	3.02e-10
WDR4	-0.8151829	5.62e-05
RIOX2	-0.8151193	1.46e-11
GALNT1	-0.8149599	1.6e-12
PRMT3	-0.8146884	1.02e-10
MTERF3	-0.8146636	1.39e-10
RPN2	-0.8144945	3.39e-17
LRP12	-0.8141068	5.43e-05
LBP	-0.8137172	0.00158
ELL3	-0.813647	3.82e-05
ABCA4	-0.8134284	0.000626
SPTBN2	-0.8130068	2.19e-11
DNTTIP1	-0.8129036	1.14e-11
CDK4	-0.8121008	5.07e-10
RPL26L1	-0.811752	6.95e-15
H1-3	-0.8115837	1.85e-15
SNAPC1	-0.8114922	1.45e-05
FANCG	-0.8113747	1.79e-06
RXYLT1	-0.8113626	7.12e-17
HSPA4	-0.8113148	2.4e-15
PPIC	-0.8104762	5.07e-07
FKBP4	-0.810405	1.28e-06
C1orf131	-0.8099528	3.89e-10
ZFP64	-0.8095177	3.27e-10
RAB38	-0.8094679	0.0025
G2E3	-0.809333	2.68e-08
CRELD2	-0.8092414	1.56e-11
EIF4E2	-0.8091753	1.63e-15
SRPK3	-0.8090114	6.86e-06
VTA1	-0.8082033	9.2e-09
EFNA5	-0.8079246	0.00108
KDM7A	-0.8076886	1.81e-07
FAAP24	-0.8076719	1.67e-14
CD177	-0.807216	0.00294
H2AZ1	-0.8071283	6.99e-11
LINC02893	-0.8070742	0.00024
NSUN2	-0.806941	1.14e-10
AHCTF1	-0.8067898	1.02e-12
KCTD1	-0.8065548	0.00113
DROSHA	-0.8064972	8.31e-08
KIAA1143	-0.8061242	6.62e-21
SMIM22	-0.8060626	9.86e-06
BAIAP2L2	-0.8059815	2.96e-12
CSNK2A1	-0.8055839	3.41e-14
WDR43	-0.8054584	1.34e-09
ISOC2	-0.8053284	5.79e-10
SEL1L	-0.8053122	4.27e-11
SPINK2	-0.8053012	1.29e-05
MAP7	-0.8050315	9.16e-06
CIAO1	-0.804901	1.04e-16
JSRP1	-0.8047904	2.43e-08
PDS5A	-0.8038715	0.000497
VRK1	-0.8032002	1.97e-05
SMOX	-0.8030462	1.72e-07
TUBB	-0.8028292	2.35e-08
SDHC	-0.8027692	3.57e-13
GMFB	-0.8025343	4.33e-10
ARL14	-0.802315	0.00246
TRAIP	-0.8016236	8.17e-11
TFAP2A-AS1	-0.8015965	1.3e-07
BUB3	-0.8013019	5.76e-13
TKT	-0.8009477	3.72e-05
FARSB	-0.8007931	3.45e-14
MED8	-0.8007794	5.62e-11
TXNDC9	-0.8007044	1.81e-16
MYDGF	-0.8005794	1.07e-16
SMOC1	-0.8001781	4.04e-05
GTF3C6	-0.7994672	1.25e-16
HMGB2	-0.7982732	9.7e-06
GPX7	-0.7982219	0.000371
ABCC5	-0.7974775	1.36e-06
C1orf43	-0.7973633	0.0016
MLEC	-0.7972473	1.45e-15
RAB26	-0.7970637	9.87e-08
ARL9	-0.7969638	3.43e-05
DPCD	-0.7967917	3.99e-08
IGLL3P	-0.7966116	7.51e-07
HDLBP	-0.7966065	8.23e-13
HROB	-0.7959757	4.52e-15
GSR	-0.7958516	7.6e-06
NTAQ1	-0.7957894	6.38e-09
GTPBP8	-0.7948736	3.13e-08
TMED9	-0.7944486	7.59e-17
CELF4	-0.7932237	1.02e-06
PWWP2B	-0.7931967	1.65e-12
SPINT1	-0.792924	6.86e-06
ARL4D	-0.7920216	7.25e-05
MOB1A	-0.7917175	1.91e-10
CHKB-DT	-0.7916402	1.95e-10
PAWR	-0.7912094	3.5e-05
CASP3	-0.7906272	7.6e-13
MRPL24	-0.7904735	3.34e-11
SLC39A7	-0.7902149	3.83e-13
TIMM10	-0.7901947	4.19e-11
ZNF267	-0.790162	1.51e-10
AMMECR1	-0.7899664	2.25e-05
FRMD5	-0.7895788	2.77e-16
UNK	-0.7892943	1.79e-05
SERPINI1	-0.7892252	0.000221
R3HDM1	-0.7889746	8.35e-17
PCSK1N	-0.7889706	0.00242
TOP1MT	-0.7886728	5.98e-09
KDF1	-0.7885638	8.88e-09
IPMK	-0.7875019	7.16e-12
JMJD4	-0.7874381	5.66e-14
TMEM68	-0.7873498	8.02e-05
EPPK1	-0.7866399	8.11e-05
TCF15	-0.7861353	1.05e-10
STK31	-0.7860581	3.42e-05
LDHC	-0.7860142	2.06e-09
DMRTA2	-0.7856168	3.8e-07
CCDC28B	-0.7852928	2.47e-15
HDAC2	-0.7848591	1.51e-05
UQCRH	-0.7844041	8.5e-13
EMC9	-0.7843934	6.37e-11
MRPS26	-0.7843094	6.05e-10
FKBP3	-0.7841527	7.84e-15
SMC4	-0.7829928	0.000512
S100A16	-0.7826919	6.32e-05
MARS2	-0.7824966	3.59e-07
RALA	-0.7821859	1.22e-08
SATB2	-0.7814959	0.000126
ATAD5	-0.78109	4.85e-10
C1QTNF12	-0.7810219	0.000101
MGST1	-0.7807421	4.21e-05
SNAP29	-0.7800288	4.89e-16
ANKRD16	-0.7795426	2.87e-14
APCDD1L	-0.7793922	5.66e-09
FOXRED2	-0.7790739	1.38e-10
PSENEN	-0.7790363	5.11e-08
LDHB	-0.7789178	4.44e-08
FNDC4	-0.7787013	5.88e-08
CEP70	-0.7785341	7.79e-05
AGK	-0.7783781	3.09e-10
SF3B6	-0.7782806	2.66e-15
GEMIN2	-0.777974	5.58e-06
RAB22A	-0.7778749	1.45e-11
WASL	-0.7773796	1.18e-08
SLC9A7	-0.7766839	2.73e-09
GAS5	-0.7763627	1.14e-06
CTPS2	-0.7763459	4.47e-11
BCCIP	-0.776021	5.42e-12
FANCE	-0.7758743	9.96e-06
FBXO41	-0.7758505	4e-08
TYMSOS	-0.7755648	1.59e-09
NCAPD3	-0.7754684	7.87e-11
TMEM69	-0.7752215	4.98e-13
HSD17B1	-0.7752203	0.000108
MRGBP	-0.7747502	4.8e-11
PRR36	-0.7747423	2.8e-06
KRT10	-0.7746569	1.18e-10
SCAT1	-0.7745736	0.000137
ABCE1	-0.7744211	2.58e-07
C11orf24	-0.774234	2.05e-12
ENSA	-0.7738725	9.79e-06
PSMB3	-0.7737751	3.06e-13
MMACHC	-0.7737637	1.55e-10
CASC15	-0.7733125	5.77e-12
PACC1	-0.7732912	2.55e-07
PACSIN1	-0.7732007	2.25e-07
PHTF2	-0.7731211	4.13e-07
ZNF786	-0.7730611	2.59e-12
BPHL	-0.7730131	2.03e-06
GMCL2	-0.7727036	1.09e-07
SMC6	-0.7726919	5.93e-07
SUPT16H	-0.772583	1.12e-06
RRP1	-0.7725455	3.07e-12
SARS2	-0.7723866	1.57e-05
PSME4	-0.7722778	3.79e-05
PKP4-AS1	-0.7722247	0.00211
KRAS	-0.7721709	3.27e-06
MIB1	-0.77184	9.54e-07
DCTN5	-0.7715368	1.67e-07
TFAP2D	-0.7715088	0.00175
APOBEC3F	-0.7712158	5.29e-12
AZI2	-0.7711685	8.98e-10
C3orf80	-0.7709942	9.72e-05
RINT1	-0.7709696	2.3e-06
ADK	-0.7703852	7.43e-05
LEF1	-0.7703329	7.21e-05
MCHR1	-0.770219	2.08e-07
PANX1	-0.7700963	2.14e-06
PPEF1	-0.7697607	6.16e-07
DNAJC19	-0.7696644	4.37e-07
RBM34	-0.769571	1.99e-09
MARCHF6	-0.7692717	3.96e-12
HOXD3	-0.7692698	3.57e-05
TLE3	-0.7685926	1.53e-13
ZSCAN16	-0.7684874	9.6e-06
FANCA	-0.7684845	4.3e-09
SNORC	-0.768206	2.77e-07
HSD17B10	-0.7681979	5.13e-15
PLXNB3	-0.7681644	1.02e-07
CDH1	-0.7679366	4.31e-07
GRIN2D	-0.7677063	3.59e-05
FAM161A	-0.7671242	0.000132
EAF2	-0.7669273	2.88e-05
STAMBP	-0.7665926	2.64e-16
CMAS	-0.7663631	6.77e-06
TMEM59L	-0.7661781	5.1e-07
LAX1	-0.7657336	0.000757
HINT3	-0.7656445	1.32e-05
ESYT2	-0.7654899	4.47e-06
WNK2	-0.7654678	3.92e-10
DGAT2	-0.7652236	2.33e-08
TAF2	-0.7647321	8.06e-12
LPAR5	-0.7643931	8.18e-05
EPHB3	-0.7641737	1.02e-07
TRIM17	-0.763956	1.56e-10
TCP11L1	-0.7637532	1.85e-06
KRTCAP2	-0.763584	6.05e-16
NUB1	-0.7634787	3.24e-07
DCBLD2	-0.7634211	0.00102
GPRIN1	-0.7634153	1.74e-13
CLEC11A	-0.7630837	0.000376
SLC35A2	-0.7627182	1.34e-07
IL36RN	-0.7625758	8.33e-05
CFAP20DC	-0.7625446	0.000411
MRPL35	-0.7624112	2.04e-10
DDR1	-0.7623047	9.46e-07
NRK	-0.7622844	0.000301
WFDC10B	-0.7620905	5.77e-05
INHA	-0.7609106	1.96e-07
MRPL44	-0.7605138	2.77e-11
ANXA9	-0.7601087	2.04e-05
TCOF1	-0.7598865	2.04e-24
CANT1	-0.759821	9.77e-12
PIF1	-0.7596978	1.01e-08
APOBEC3G	-0.7593247	1.36e-14
KIF22	-0.7592746	2.06e-11
RAB15	-0.7586693	0.00014
RIOK1	-0.7576024	4.58e-08
PKM	-0.7570294	2.92e-05
TBC1D31	-0.7568077	5.41e-06
PTK6	-0.7562555	0.000724
GLB1L2	-0.7557958	6.39e-05
NMD3	-0.7553846	7.13e-11
MTERF1	-0.7551081	2.77e-07
UQCRQ	-0.7550675	3.61e-17
TLCD3A	-0.7549968	2.2e-05
TUBA4A	-0.7543038	1.49e-06
PIGC	-0.7540986	1.57e-12
SLC35B1	-0.7538947	6.51e-19
RABL3	-0.7538629	6.16e-05
ATF5	-0.7529904	1.99e-05
MRPL27	-0.7528831	1.04e-15
TMEM254	-0.7526032	5.71e-07
KDM1A	-0.7524216	8.59e-09
P3H1	-0.7520058	3.3e-09
NIP7	-0.7519479	5.79e-08
XRCC3	-0.7518219	8.19e-10
NUDT3	-0.7517937	3.64e-14
HNRNPC	-0.7515268	2.02e-22
MAD2L2	-0.751348	5.06e-07
USP6NL	-0.750694	7.91e-06
PRRX2	-0.7504605	1.88e-08
SLC35B2	-0.7503892	5.46e-16
HOXD13	-0.7499606	1.12e-08
RCOR3	-0.7498163	8.44e-09
LSM1	-0.7497462	2.17e-07
LANCL2	-0.7497313	6.83e-07
C1GALT1	-0.7496573	2.17e-06
BROX	-0.749413	4.24e-08
MFN1	-0.7489917	2.83e-08
TDP1	-0.7489701	1.5e-05
CNP	-0.7485062	1.41e-19
STAU2	-0.7477911	8.8e-06
GTF2A2	-0.7474044	4.01e-16
PRSS22	-0.7473619	2.84e-07
PAK2	-0.7470234	0.000968
BRCC3	-0.7468713	1.09e-05
DHX37	-0.7467982	1.6e-08
LOC730101	-0.7467282	0.00153
DDX18	-0.7466911	3.01e-11
MOSPD1	-0.7463704	2.8e-05
CHD1L	-0.7460369	2.15e-06
CDKN2C	-0.7459075	2.53e-05
DLAT	-0.7457165	7.66e-06
SIPA1L3	-0.7456843	2.85e-12
TRAF4	-0.7454744	8.53e-07
CASK	-0.745037	4.28e-11
RITA1	-0.744711	2.28e-09
OAS1	-0.7442189	0.00143
SEPHS1	-0.7441327	1.71e-08
VARS1	-0.7439294	4.47e-06
RAD51C	-0.743077	2.34e-13
GDNF	-0.7429058	8.27e-05
HSPH1	-0.7427738	3.3e-07
GDF11	-0.7421403	2.89e-06
KCNG1	-0.7419002	5.67e-05
TRAP1	-0.7413909	9.73e-12
ACY3	-0.7412045	1.23e-07
AASDHPPT	-0.7410644	2e-09
NFYA	-0.7410112	8.5e-09
PRDX2	-0.7409375	1.16e-08
TEX9	-0.7408928	0.00115
JUP	-0.7408646	0.000189
PRSS3	-0.7407723	0.000126
DUSP13B	-0.7407344	5.07e-08
CBX1	-0.7405804	6.33e-11
NOP58	-0.740469	6.03e-12
PHB1	-0.74029	2.4e-09
CYC1	-0.7400074	1.41e-07
C6orf52	-0.7399426	4.23e-12
RAB2A	-0.7397503	3.05e-09
YWHAZ	-0.7396987	2.46e-05
CHMP4B	-0.7394787	1.19e-07
CEP72	-0.7391573	6.88e-08
UROS	-0.7391406	2.13e-09
ARPP19	-0.7390542	4.82e-10
NOL7	-0.7384955	2.03e-16
ENOPH1	-0.7384708	9.11e-13
DNAJC21	-0.7379935	2.54e-08
PRODH2	-0.7379254	1.23e-15
SBSN	-0.7378224	9.19e-06
SDAD1	-0.7376963	5.95e-16
AMPD3	-0.7375277	3.88e-09
RBBP4	-0.7373373	9.7e-12
PIGW	-0.7373254	8.8e-08
FUT11	-0.7370248	2.08e-05
EI24	-0.7370066	1.95e-10
PPP3CB	-0.7366372	4.85e-08
ELAVL3	-0.7365661	3.73e-13
MYCBP	-0.7363631	2e-07
PSMD2	-0.7363072	2.82e-12
P4HB	-0.736113	3.09e-06
ELOVL4	-0.7360517	0.00153
TBL1XR1	-0.7359874	7.23e-08
ESCO1	-0.7359541	7.81e-08
FAM174C	-0.7358797	4.1e-16
GREB1	-0.7357644	0.0012
FAM98A	-0.7356431	2.43e-21
TSPAN10	-0.7356182	3.25e-11
TRPM5	-0.7352399	0.000209
STIP1	-0.7351123	5.82e-07
CEP350	-0.7349094	1.44e-14
EPHA10	-0.73444	3.13e-11
TSFM	-0.7344112	4.37e-16
ATP1B1	-0.7341937	4.99e-05
ERCC8	-0.7341926	4.58e-05
ISCA2	-0.733997	6.65e-13
BMP8A	-0.7339444	4.01e-14
FBLL1	-0.7338911	1.75e-16
CYREN	-0.7335722	3.82e-10
EDN2	-0.733572	8.71e-15
UMPS	-0.7335117	1.17e-08
UFSP1	-0.7333355	1.18e-13
SEC11C	-0.7332081	0.000142
DERL1	-0.7332022	1.12e-14
C5orf63	-0.7323073	8.97e-15
MAPKAPK5	-0.7322261	2.74e-17
PIGM	-0.7320218	1.95e-08
PXYLP1	-0.7319689	5.17e-07
HIF1A	-0.7313368	8.03e-12
MORN4	-0.731238	3.04e-12
DESI1	-0.7310512	1.68e-07
SMS	-0.7306092	1.8e-06
COQ4	-0.7304366	5.15e-06
STYXL1	-0.7303648	4.98e-07
KLHL42	-0.730172	1.53e-06
SLC38A10	-0.7300626	6.32e-09
HES2	-0.7298244	0.000383
LARP1	-0.7297288	3.22e-15
MRPS25	-0.7293392	2.24e-08
ARPC5L	-0.7291261	8.47e-13
PIN4	-0.7287819	3.5e-13
BMP1	-0.7285508	2.73e-05
TOMM22	-0.7285229	9.98e-13
RCN2	-0.7280959	9e-08
CAD	-0.7277888	7.3e-08
NAA25	-0.7274409	1.24e-09
KREMEN2	-0.7274232	5.22e-12
BCL2L15	-0.7265754	0.000255
DDX39A	-0.7257807	1.16e-11
PSMC4	-0.7257185	1.26e-07
POLR1C	-0.7255927	4.31e-08
MTHFD1	-0.7253726	3.47e-09
HM13	-0.724897	3.96e-12
ZNRF2	-0.7244889	6.92e-08
NUCB2	-0.7241652	3.13e-07
SLC35F5	-0.7240051	3.01e-09
PM20D2	-0.7237864	2.06e-06
SRRM3	-0.7235456	2.83e-13
YEATS4	-0.7234896	0.000916
CHCHD2	-0.7230305	1.21e-13
CIB2	-0.7230236	7.77e-06
RRP36	-0.7229999	1.19e-13
SMC3	-0.7224732	4.39e-10
NCS1	-0.7224353	1.59e-13
CBR4	-0.7218476	4.54e-10
MTPAP	-0.7218352	8.21e-09
DPF1	-0.7216122	7.63e-15
MRPS6	-0.7213201	4.64e-12
PLD1	-0.7213018	2.22e-06
MTIF2	-0.7202595	1.22e-11
TOR3A	-0.7199708	8.28e-12
MIR9-3HG	-0.7197946	1.1e-07
CPOX	-0.7197149	2.8e-05
SDR42E1	-0.7182747	1.11e-06
GRASLND	-0.7176681	4.49e-11
ZC3H15	-0.7176284	1.33e-15
ITGAV	-0.7175549	1.84e-06
METAP1	-0.7172796	5.99e-09
PSMD1	-0.7163734	1.67e-12
FASTKD3	-0.7159095	1.23e-09
TFDP1	-0.7155429	0.00013
UBE2L3	-0.7155039	2.36e-12
MYCL	-0.7153097	0.000642
RTCA	-0.7149887	3.5e-08
LINC00992	-0.7149165	0.000224
LDHA	-0.7148165	1.87e-18
TRUB1	-0.7147711	8.27e-10
TMEM80	-0.7137773	0.000761
SMAD1	-0.713776	5.26e-05
COX15	-0.7136295	2.7e-09
SCT	-0.7128281	4.66e-06
THUMPD3	-0.7127729	4.29e-11
CCNP	-0.7123732	8.37e-11
PSRC1	-0.7123468	6.71e-05
TMEM39A	-0.7123042	3.6e-12
CPNE5	-0.7122721	0.00124
PUS1	-0.7122157	8.54e-10
MRPS18A	-0.7117261	7.06e-10
HAX1	-0.7114877	2.47e-11
RND2	-0.7112623	3.09e-11
SYCE3	-0.7109002	2.75e-07
PRKAA2	-0.7104078	2.4e-05
MAGEF1	-0.7104059	4.01e-11
ENTPD2	-0.7102271	1.7e-12
TESMIN	-0.7102111	9.05e-05
NR2F6	-0.7099162	1.21e-09
MFSD3	-0.7098353	1.53e-06
PDLIM5	-0.7093391	9.69e-06
TRARG1	-0.7092158	9.57e-13
CARNMT1	-0.7080586	8.57e-09
QPRT	-0.7075001	0.00147
PPP2R3A	-0.7069799	3.6e-08
SRSF9	-0.7068467	6.96e-16
CHST6	-0.7065895	0.00118
COPZ1	-0.7064961	1.09e-10
EIF3J	-0.7064209	5.55e-10
POLD2	-0.7054582	1.08e-07
EARS2	-0.7054013	3.62e-12
ACBD3	-0.7053881	0.00134
SMARCC1	-0.7052165	3.07e-06
PSMD11	-0.7050703	8.18e-09
PRR19	-0.705049	8.16e-06
IER3	-0.7048094	0.000941
USP32	-0.7046233	2.12e-15
PUSL1	-0.7042922	3.77e-09
EIF1AX	-0.7039436	4.39e-10
LINC00470	-0.7037213	0.000371
LIMK1	-0.7037008	2.33e-08
UBE2G1	-0.7034958	7.11e-11
ORMDL2	-0.7034813	2.15e-09
MPC2	-0.703305	4.97e-14
SLC25A51	-0.703262	4.94e-10
PLAUR	-0.702828	0.000342
DEPTOR	-0.7025803	0.000937
TMED4	-0.7025203	3.16e-12
ZMYND19	-0.7024788	5.53e-09
METTL13	-0.7024315	6.11e-12
MYO19	-0.7021513	2.12e-07
ZRANB3	-0.7016241	1.47e-07
ABCB4	-0.7013912	0.000598
MGME1	-0.7010939	1.19e-08
FBXO4	-0.7010181	2.8e-05
NOL10	-0.7008123	7.57e-10
ATG12	-0.7007338	2.63e-13
MRPS7	-0.7002945	8.53e-08
TIMM29	-0.7001478	9.07e-09
PLAC1	-0.7000382	7.54e-06
U2SURP	-0.6999039	2.46e-08
RIDA	-0.6996973	5.33e-08
SMIM13	-0.6993849	0.000293
SMARCA1	-0.699273	0.000769
IMPACT	-0.6990023	1.62e-05
FTSJ1	-0.6989447	9.77e-12
IGHG1	-0.6987661	2.21e-07
QSOX2	-0.6985613	2e-13
RFT1	-0.6984502	1.57e-12
LSM4	-0.6983635	1.35e-08
NALF2	-0.6979198	1.64e-09
GFER	-0.6977928	1.32e-13
MCRIP2	-0.6977084	2.28e-07
RFC2	-0.6976782	5.03e-06
GRIN1	-0.6974715	2.76e-19
DARS1	-0.6973432	3.03e-11
LINC00520	-0.6970475	8.15e-12
GNL2	-0.6966734	9.94e-10
ZNF469	-0.69659	1.2e-08
MRPL48	-0.6965403	9.9e-09
ADSL	-0.6961182	1.52e-14
MRPL21	-0.6959852	4.74e-09
RPS21	-0.6959136	0.000115
TXNL4B	-0.6958538	2.71e-06
NIT2	-0.6957769	1.76e-07
RPGRIP1L	-0.6956452	2.26e-05
HAUS5	-0.6956448	3.24e-11
ACOT11	-0.6952263	7.4e-09
PRSS50	-0.6951472	1.5e-12
PLGRKT	-0.694682	1.52e-06
DLG3	-0.6946568	5.45e-10
WDR62	-0.6944937	6.8e-14
PDAP1	-0.6942737	6.45e-07
VGF	-0.694049	4.6e-11
PABIR2	-0.6939892	1.89e-05
HSPA14	-0.6939589	1.39e-05
ANP32A	-0.6939005	0.000974
TMEM41A	-0.6934911	7.95e-08
F11R	-0.6934076	0.000126
GSKIP	-0.6932687	5.32e-08
PDIA3	-0.6932446	4.9e-10
